Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Taco Size,Taco Type,Toppings Count,Distance (km),Price ($),Tip ($),Weekend Order
952924,Urban Tacos,Phoenix,18-01-2025 19:57,18-01-2025 20:55,58,Regular,Fish Taco,1,15.2,4.25,4.98,TRUE
396712,Taco Haven,Dallas,20-05-2024 02:20,20-05-2024 03:22,62,Regular,Beef Taco,2,24.42,5.5,0.71,FALSE
572883,Taco Haven,San Diego,28-03-2025 18:06,28-03-2025 19:14,68,Regular,Beef Taco,3,3.76,6.75,0.97,FALSE
826687,Taco Time Express,Houston,24-10-2024 20:52,24-10-2024 21:56,64,Large,Beef Taco,0,14.15,4.5,0.16,FALSE
346249,Grande Tacos,San Diego,15-04-2025 23:38,16-04-2025 01:04,86,Regular,Beef Taco,2,12.86,5.5,1.14,FALSE
513869,Casa del Taco,Chicago,10-03-2025 14:57,10-03-2025 15:12,15,Regular,Veggie Taco,1,12.84,4.25,2.79,FALSE
590822,Spicy Taco House,Los Angeles,03-09-2024 11:13,03-09-2024 12:30,77,Large,Chicken Taco,2,3.36,7,0.13,FALSE
234082,Grande Tacos,Phoenix,07-10-2024 01:55,07-10-2024 03:00,65,Large,Veggie Taco,4,20.82,9.5,2.78,FALSE
642085,Casa del Taco,Dallas,08-05-2024 03:31,08-05-2024 04:21,50,Large,Chicken Taco,4,21.4,9.5,1.97,FALSE
936994,Grande Tacos,New York,26-05-2024 17:43,26-05-2024 18:12,29,Regular,Chicken Taco,1,1.38,4.25,1.3,TRUE
840255,Grande Tacos,Dallas,31-03-2024 02:50,31-03-2024 04:03,73,Regular,Fish Taco,2,24.73,5.5,2.8,TRUE
579995,Grande Tacos,Los Angeles,24-04-2024 23:55,25-04-2024 00:20,25,Large,Beef Taco,1,21.77,5.75,0.54,FALSE
276470,The Taco Stand,Phoenix,13-03-2025 11:41,13-03-2025 13:05,84,Regular,Pork Taco,0,13.39,3,1.71,FALSE
536646,El Taco Loco,Houston,21-01-2025 21:27,21-01-2025 21:49,22,Large,Beef Taco,2,17.19,7,2.04,FALSE
513316,Casa del Taco,San Antonio,23-03-2024 09:17,23-03-2024 10:08,51,Regular,Beef Taco,0,11.78,3,3.54,TRUE
603164,Grande Tacos,Phoenix,06-04-2025 12:46,06-04-2025 12:56,10,Large,Beef Taco,5,15.75,10.75,2.27,TRUE
867080,La Vida Taco,Chicago,13-06-2024 04:09,13-06-2024 04:25,16,Large,Veggie Taco,0,18.72,4.5,1.64,FALSE
731548,Taco Time Express,Los Angeles,05-11-2024 19:15,05-11-2024 19:57,42,Regular,Chicken Taco,3,2.69,6.75,2.56,FALSE
270855,Taco Time Express,Dallas,09-08-2024 07:35,09-08-2024 08:04,29,Regular,Veggie Taco,3,20.13,6.75,2.21,FALSE
425164,La Vida Taco,Chicago,05-10-2024 21:04,05-10-2024 21:26,22,Large,Pork Taco,1,12.5,5.75,4.43,TRUE
599583,Urban Tacos,San Antonio,11-04-2025 07:09,11-04-2025 08:13,64,Regular,Fish Taco,2,15.54,5.5,1.3,FALSE
546711,El Taco Loco,New York,02-02-2025 17:22,02-02-2025 18:15,53,Large,Chicken Taco,5,17.31,10.75,0.78,TRUE
619383,The Taco Stand,Austin,06-03-2024 05:18,06-03-2024 06:05,47,Large,Fish Taco,0,22.73,4.5,1.43,FALSE
255825,Spicy Taco House,Phoenix,12-07-2024 03:14,12-07-2024 04:30,76,Large,Veggie Taco,4,1.67,9.5,0.23,FALSE
147285,The Taco Stand,Los Angeles,31-01-2025 15:14,31-01-2025 16:18,64,Large,Beef Taco,3,16.69,8.25,1.71,FALSE
365688,Casa del Taco,Phoenix,30-03-2025 19:46,30-03-2025 20:06,20,Regular,Beef Taco,5,16.71,9.25,0.9,TRUE
291059,Taco Time Express,New York,05-03-2024 16:38,05-03-2024 17:41,63,Large,Veggie Taco,4,18.24,9.5,2.27,FALSE
571804,La Vida Taco,Phoenix,22-09-2024 02:56,22-09-2024 03:29,33,Regular,Chicken Taco,0,18.8,3,3.02,TRUE
806120,El Taco Loco,Dallas,19-02-2025 01:29,19-02-2025 01:41,12,Regular,Fish Taco,0,0.83,3,1.97,FALSE
582515,Taco Time Express,San Antonio,13-01-2025 01:09,13-01-2025 01:57,48,Large,Fish Taco,2,2.65,7,0.41,FALSE
300070,El Taco Loco,New York,26-05-2024 04:41,26-05-2024 04:54,13,Regular,Fish Taco,5,4.06,9.25,1.21,TRUE
982995,The Taco Stand,Houston,07-03-2024 20:54,07-03-2024 21:42,48,Large,Chicken Taco,3,10.84,8.25,0.35,FALSE
259826,Grande Tacos,San Jose,01-01-2025 05:11,01-01-2025 05:23,12,Large,Pork Taco,1,5.43,5.75,1.71,FALSE
974343,Taco Time Express,New York,16-09-2024 07:24,16-09-2024 07:35,11,Regular,Fish Taco,3,21.29,6.75,2.21,FALSE
724783,The Taco Stand,Phoenix,29-01-2024 18:03,29-01-2024 19:15,72,Large,Fish Taco,4,14.98,9.5,1.83,FALSE
811634,Grande Tacos,Houston,17-02-2024 03:37,17-02-2024 04:54,77,Regular,Fish Taco,4,8.24,8,0.32,TRUE
779792,Taco Time Express,San Jose,31-03-2024 19:56,31-03-2024 21:09,73,Large,Fish Taco,5,11.19,10.75,0.81,TRUE
861485,Taco Haven,San Jose,24-09-2024 01:46,24-09-2024 02:52,66,Regular,Pork Taco,1,14.9,4.25,2.05,FALSE
731347,Grande Tacos,Chicago,15-08-2024 21:15,15-08-2024 22:14,59,Large,Veggie Taco,3,20.09,8.25,2.53,FALSE
752048,Taco Haven,Phoenix,07-03-2024 22:44,07-03-2024 23:55,71,Regular,Chicken Taco,1,4.33,4.25,1.48,FALSE
932026,Taco Time Express,San Jose,23-08-2024 20:28,23-08-2024 21:08,40,Regular,Pork Taco,0,24.98,3,1.08,FALSE
373477,Casa del Taco,Chicago,15-05-2024 16:55,15-05-2024 18:09,74,Regular,Beef Taco,2,11.05,5.5,1.85,FALSE
226550,The Taco Stand,Houston,12-01-2025 18:30,12-01-2025 19:13,43,Large,Veggie Taco,0,19.37,4.5,2.79,TRUE
258522,The Taco Stand,San Antonio,21-03-2024 21:20,21-03-2024 21:36,16,Large,Fish Taco,0,24.38,4.5,2.34,FALSE
739270,El Taco Loco,Austin,02-02-2024 14:22,02-02-2024 15:36,74,Regular,Chicken Taco,5,3.39,9.25,0.62,FALSE
479205,Spicy Taco House,Phoenix,08-12-2024 22:29,08-12-2024 23:43,74,Large,Beef Taco,1,16.35,5.75,1.67,TRUE
244464,El Taco Loco,Houston,07-12-2024 01:34,07-12-2024 02:37,63,Regular,Chicken Taco,3,8.86,6.75,2.53,TRUE
189374,Urban Tacos,San Diego,18-11-2024 08:19,18-11-2024 09:15,56,Regular,Chicken Taco,4,10.83,8,0.68,FALSE
940715,Taco Time Express,Dallas,13-11-2024 22:04,13-11-2024 23:12,68,Large,Beef Taco,3,4.07,8.25,0.03,FALSE
945411,The Taco Stand,Los Angeles,06-03-2024 20:22,06-03-2024 21:15,53,Large,Fish Taco,1,11.13,5.75,1.18,FALSE
138895,Spicy Taco House,San Antonio,14-02-2024 21:39,14-02-2024 23:09,90,Large,Fish Taco,3,22.2,8.25,2.1,FALSE
419105,Casa del Taco,San Diego,07-01-2024 03:18,07-01-2024 04:03,45,Regular,Fish Taco,3,16.28,6.75,4.44,TRUE
754688,La Vida Taco,San Jose,25-09-2024 03:56,25-09-2024 04:57,61,Regular,Veggie Taco,0,1.41,3,1,FALSE
860321,Spicy Taco House,Austin,24-02-2025 01:03,24-02-2025 01:49,46,Regular,Beef Taco,4,14.02,8,1.56,FALSE
893820,Spicy Taco House,New York,22-01-2024 15:55,22-01-2024 17:14,79,Large,Chicken Taco,2,18.3,7,2.96,FALSE
215806,Taco Fiesta,San Diego,20-07-2024 18:12,20-07-2024 19:42,90,Large,Beef Taco,0,19.04,4.5,4.71,TRUE
570534,Urban Tacos,San Antonio,05-01-2024 01:11,05-01-2024 02:19,68,Large,Chicken Taco,5,24.73,10.75,1.7,FALSE
758237,The Taco Stand,San Antonio,30-06-2024 15:03,30-06-2024 15:57,54,Large,Veggie Taco,5,19.73,10.75,3.57,TRUE
805097,Spicy Taco House,Dallas,07-02-2025 15:17,07-02-2025 15:58,41,Regular,Veggie Taco,4,14.77,8,2.47,FALSE
478816,Grande Tacos,Los Angeles,23-04-2024 19:57,23-04-2024 21:01,64,Large,Beef Taco,0,2.02,4.5,2.67,FALSE
599387,Taco Haven,San Jose,01-03-2024 15:22,01-03-2024 16:19,57,Large,Pork Taco,4,13.21,9.5,1.18,FALSE
376502,La Vida Taco,San Jose,09-05-2025 08:29,09-05-2025 09:33,64,Large,Fish Taco,5,24.35,10.75,2.47,FALSE
251357,The Taco Stand,Chicago,11-01-2025 12:39,11-01-2025 13:47,68,Regular,Pork Taco,4,3.39,8,1.06,TRUE
596349,Taco Fiesta,Chicago,10-03-2025 05:00,10-03-2025 05:57,57,Regular,Pork Taco,3,3.2,6.75,1.11,FALSE
403657,Taco Fiesta,Austin,29-04-2024 01:48,29-04-2024 02:13,25,Large,Veggie Taco,2,7.93,7,1.46,FALSE
929637,Spicy Taco House,Chicago,02-04-2025 23:23,03-04-2025 00:26,63,Regular,Veggie Taco,2,5.78,5.5,2.46,FALSE
612537,Taco Fiesta,Los Angeles,01-03-2025 06:50,01-03-2025 07:44,54,Regular,Beef Taco,3,12.29,6.75,1.55,TRUE
574348,Casa del Taco,Dallas,04-01-2025 02:53,04-01-2025 04:20,87,Regular,Chicken Taco,4,16.09,8,3.81,TRUE
799631,Grande Tacos,Chicago,09-09-2024 14:28,09-09-2024 14:49,21,Large,Fish Taco,1,22.56,5.75,1.02,FALSE
148045,Grande Tacos,Phoenix,16-05-2025 16:45,16-05-2025 17:06,21,Regular,Beef Taco,4,15.94,8,2.31,FALSE
423850,The Taco Stand,Los Angeles,15-05-2025 03:25,15-05-2025 04:46,81,Regular,Chicken Taco,4,13.77,8,2.27,FALSE
697944,The Taco Stand,Houston,04-01-2025 14:13,04-01-2025 15:27,74,Regular,Beef Taco,5,23.44,9.25,0.9,TRUE
119895,Urban Tacos,Houston,09-07-2024 12:28,09-07-2024 13:52,84,Large,Beef Taco,4,15.37,9.5,1.21,FALSE
147168,Grande Tacos,New York,21-09-2024 01:14,21-09-2024 02:19,65,Regular,Fish Taco,0,21.56,3,1.59,TRUE
369670,El Taco Loco,Los Angeles,18-03-2024 03:42,18-03-2024 05:01,79,Regular,Veggie Taco,1,4.98,4.25,2.3,FALSE
261719,Urban Tacos,Dallas,11-05-2024 09:56,11-05-2024 10:13,17,Large,Chicken Taco,0,17.98,4.5,1.49,TRUE
203540,Casa del Taco,Chicago,16-11-2024 15:34,16-11-2024 16:25,51,Large,Fish Taco,0,1.77,4.5,1.2,TRUE
726004,La Vida Taco,Houston,17-01-2025 21:48,17-01-2025 23:03,75,Large,Beef Taco,2,1.99,7,1.39,FALSE
526850,El Taco Loco,San Jose,23-01-2024 10:51,23-01-2024 11:53,62,Regular,Beef Taco,2,14.07,5.5,1.76,FALSE
206440,Taco Haven,Austin,21-05-2025 01:47,21-05-2025 02:13,26,Large,Pork Taco,3,11.43,8.25,2.54,FALSE
624741,Taco Haven,Chicago,16-10-2024 22:54,17-10-2024 00:13,79,Regular,Chicken Taco,4,23.84,8,2.88,FALSE
682119,Grande Tacos,New York,01-01-2024 18:39,01-01-2024 19:48,69,Large,Chicken Taco,0,1.97,4.5,2.77,FALSE
386578,La Vida Taco,Phoenix,22-10-2024 06:34,22-10-2024 07:28,54,Regular,Pork Taco,4,7.39,8,0.48,FALSE
660033,La Vida Taco,Los Angeles,21-08-2024 12:18,21-08-2024 12:39,21,Large,Beef Taco,1,18.26,5.75,3,FALSE
552945,Taco Haven,San Antonio,27-01-2025 02:31,27-01-2025 03:21,50,Large,Veggie Taco,5,11.59,10.75,0.74,FALSE
437262,Casa del Taco,Houston,23-12-2024 03:16,23-12-2024 04:42,86,Large,Beef Taco,5,3.78,10.75,2.77,FALSE
738359,Grande Tacos,New York,08-01-2024 10:33,08-01-2024 11:05,32,Large,Pork Taco,5,17.73,10.75,2.29,FALSE
664271,El Taco Loco,Los Angeles,22-02-2025 09:09,22-02-2025 09:22,13,Large,Beef Taco,2,24.31,7,1.88,TRUE
730520,Casa del Taco,Dallas,17-05-2024 14:59,17-05-2024 15:10,11,Regular,Fish Taco,2,23.44,5.5,1.33,FALSE
332281,Taco Fiesta,Phoenix,04-10-2024 22:16,04-10-2024 22:50,34,Regular,Pork Taco,5,7.93,9.25,2.15,FALSE
345637,Grande Tacos,San Diego,29-01-2024 13:55,29-01-2024 14:40,45,Large,Pork Taco,1,0.67,5.75,2.95,FALSE
769448,Taco Time Express,Los Angeles,03-08-2024 10:07,03-08-2024 11:29,82,Large,Chicken Taco,4,5.25,9.5,3.69,TRUE
804827,La Vida Taco,San Antonio,16-05-2024 08:05,16-05-2024 08:23,18,Regular,Beef Taco,1,6.86,4.25,1.71,FALSE
339038,The Taco Stand,Phoenix,29-05-2024 00:22,29-05-2024 00:34,12,Large,Pork Taco,3,0.55,8.25,1.28,FALSE
805796,Taco Fiesta,San Diego,01-12-2024 23:16,02-12-2024 00:18,62,Large,Beef Taco,5,13.2,10.75,2.48,TRUE
642383,Taco Fiesta,Houston,06-02-2024 11:29,06-02-2024 12:14,45,Large,Pork Taco,3,8.25,8.25,1.18,FALSE
450964,El Taco Loco,San Antonio,20-01-2024 16:58,20-01-2024 17:36,38,Large,Beef Taco,1,5.32,5.75,1.65,TRUE
165896,El Taco Loco,New York,07-01-2025 19:13,07-01-2025 20:18,65,Regular,Pork Taco,5,23.41,9.25,2.52,FALSE
359159,El Taco Loco,San Jose,04-07-2024 03:20,04-07-2024 04:13,53,Regular,Veggie Taco,4,19.96,8,2.83,FALSE
913432,La Vida Taco,San Antonio,06-12-2024 14:46,06-12-2024 15:08,22,Large,Pork Taco,0,2.6,4.5,0.18,FALSE
134963,Taco Time Express,San Diego,20-02-2024 12:12,20-02-2024 12:38,26,Regular,Fish Taco,0,7.89,3,1.88,FALSE
168986,El Taco Loco,New York,10-03-2025 09:19,10-03-2025 09:35,16,Large,Fish Taco,3,2.85,8.25,2.26,FALSE
344435,La Vida Taco,San Antonio,09-01-2024 05:43,09-01-2024 06:51,68,Large,Fish Taco,3,22.06,8.25,1.86,FALSE
456113,Taco Fiesta,San Jose,05-02-2025 17:32,05-02-2025 18:24,52,Regular,Beef Taco,0,0.8,3,2.14,FALSE
721686,Taco Haven,San Antonio,07-04-2024 20:28,07-04-2024 21:43,75,Large,Veggie Taco,3,12.29,8.25,3.1,TRUE
294954,Taco Haven,Chicago,04-02-2024 05:32,04-02-2024 05:49,17,Regular,Veggie Taco,4,11.18,8,4.8,TRUE
891018,Casa del Taco,Phoenix,29-03-2025 08:19,29-03-2025 09:38,79,Regular,Chicken Taco,3,8.06,6.75,1.71,TRUE
486746,Taco Fiesta,Austin,31-03-2025 12:01,31-03-2025 12:29,28,Regular,Chicken Taco,4,20.57,8,1.68,FALSE
157259,Taco Time Express,San Diego,31-05-2024 18:39,31-05-2024 19:14,35,Regular,Beef Taco,2,5.14,5.5,1.43,FALSE
825447,Grande Tacos,San Antonio,14-09-2024 04:59,14-09-2024 06:23,84,Large,Pork Taco,2,10.76,7,0.81,TRUE
576370,Taco Fiesta,San Jose,19-06-2024 10:01,19-06-2024 10:11,10,Regular,Chicken Taco,3,15.79,6.75,0.72,FALSE
870269,Casa del Taco,Dallas,08-06-2024 11:22,08-06-2024 12:23,61,Regular,Beef Taco,2,0.74,5.5,1.79,TRUE
681636,El Taco Loco,Chicago,13-08-2024 16:43,13-08-2024 17:49,66,Regular,Pork Taco,2,1.58,5.5,0.09,FALSE
307434,Urban Tacos,Chicago,19-06-2024 01:25,19-06-2024 02:08,43,Regular,Veggie Taco,4,6.53,8,0.59,FALSE
284630,Urban Tacos,Los Angeles,17-01-2024 07:21,17-01-2024 07:48,27,Large,Beef Taco,2,23.43,7,0.92,FALSE
351815,Casa del Taco,San Diego,13-05-2024 02:22,13-05-2024 03:39,77,Large,Beef Taco,0,4.04,4.5,2.77,FALSE
933511,Taco Haven,Houston,17-02-2025 15:32,17-02-2025 16:30,58,Large,Veggie Taco,4,11.02,9.5,1.91,FALSE
148439,La Vida Taco,San Antonio,26-05-2024 21:07,26-05-2024 22:25,78,Large,Chicken Taco,2,6.56,7,3.15,TRUE
393678,Spicy Taco House,Austin,29-03-2025 16:04,29-03-2025 17:16,72,Regular,Beef Taco,3,19.88,6.75,3.07,TRUE
275566,The Taco Stand,Dallas,16-05-2025 01:00,16-05-2025 02:15,75,Large,Fish Taco,4,11.87,9.5,0.97,FALSE
492040,The Taco Stand,San Jose,19-01-2025 07:35,19-01-2025 08:45,70,Large,Pork Taco,3,16.13,8.25,3.95,TRUE
781298,Taco Fiesta,Houston,19-06-2024 12:15,19-06-2024 12:50,35,Large,Chicken Taco,3,5.86,8.25,1.28,FALSE
495400,La Vida Taco,Chicago,17-10-2024 13:51,17-10-2024 14:33,42,Regular,Chicken Taco,0,7.73,3,1.56,FALSE
341358,La Vida Taco,New York,27-12-2024 08:56,27-12-2024 10:11,75,Large,Fish Taco,3,11.95,8.25,1.23,FALSE
943584,Grande Tacos,San Diego,31-07-2024 01:27,31-07-2024 02:25,58,Regular,Chicken Taco,3,6.23,6.75,1.94,FALSE
476536,El Taco Loco,Phoenix,24-01-2025 17:34,24-01-2025 18:49,75,Regular,Veggie Taco,1,2.91,4.25,0.21,FALSE
140140,The Taco Stand,Houston,16-09-2024 05:41,16-09-2024 06:16,35,Large,Veggie Taco,2,18.76,7,2.31,FALSE
986516,Urban Tacos,Houston,14-04-2025 04:00,14-04-2025 04:27,27,Large,Beef Taco,2,7.41,7,1.04,FALSE
523426,Taco Time Express,San Antonio,23-05-2025 23:50,24-05-2025 00:01,11,Large,Pork Taco,1,21.7,5.75,0.68,FALSE
858472,Taco Haven,San Jose,30-06-2024 12:54,30-06-2024 14:10,76,Large,Fish Taco,2,19.9,7,1.57,TRUE
296971,Taco Time Express,Dallas,11-06-2024 18:56,11-06-2024 20:02,66,Large,Pork Taco,0,9.68,4.5,1.73,FALSE
234580,Urban Tacos,New York,23-01-2025 04:57,23-01-2025 05:52,55,Large,Chicken Taco,3,10.93,8.25,2.26,FALSE
899897,The Taco Stand,Phoenix,10-09-2024 06:33,10-09-2024 07:58,85,Regular,Pork Taco,0,23.09,3,0.46,FALSE
446292,La Vida Taco,San Antonio,17-04-2025 02:54,17-04-2025 04:17,83,Large,Fish Taco,1,23.74,5.75,0.19,FALSE
505205,Taco Haven,San Jose,25-03-2024 09:09,25-03-2024 10:01,52,Large,Veggie Taco,0,4.7,4.5,2.02,FALSE
286264,Taco Fiesta,San Antonio,14-01-2025 12:24,14-01-2025 12:37,13,Regular,Chicken Taco,0,22.83,3,1.16,FALSE
315893,Taco Haven,Phoenix,11-02-2025 07:26,11-02-2025 07:44,18,Large,Beef Taco,2,13.2,7,0.52,FALSE
530819,Taco Time Express,Chicago,27-03-2024 00:25,27-03-2024 00:51,26,Large,Fish Taco,5,2.18,10.75,2.87,FALSE
316509,Spicy Taco House,Houston,28-08-2024 14:17,28-08-2024 15:22,65,Large,Chicken Taco,4,14.59,9.5,0.93,FALSE
312832,The Taco Stand,San Jose,01-08-2024 22:35,01-08-2024 23:10,35,Regular,Chicken Taco,3,2.07,6.75,1.2,FALSE
946794,Taco Haven,Austin,12-09-2024 10:58,12-09-2024 12:20,82,Large,Fish Taco,3,14.62,8.25,2.21,FALSE
401897,Grande Tacos,San Diego,19-08-2024 00:50,19-08-2024 01:50,60,Regular,Fish Taco,1,4.9,4.25,1.85,FALSE
553065,Grande Tacos,Dallas,22-05-2024 11:38,22-05-2024 13:00,82,Regular,Fish Taco,5,23.67,9.25,0.72,FALSE
265603,Urban Tacos,Austin,14-08-2024 17:12,14-08-2024 17:30,18,Regular,Fish Taco,3,24.81,6.75,1.66,FALSE
486643,El Taco Loco,Los Angeles,26-01-2025 18:36,26-01-2025 19:27,51,Large,Fish Taco,1,6.69,5.75,2.53,TRUE
584617,Taco Fiesta,Los Angeles,11-05-2025 05:20,11-05-2025 06:29,69,Large,Veggie Taco,5,10.28,10.75,0.97,TRUE
139609,Taco Fiesta,Phoenix,30-03-2024 01:50,30-03-2024 02:17,27,Large,Fish Taco,3,11.8,8.25,0.41,TRUE
788938,Taco Haven,San Jose,18-04-2024 22:33,18-04-2024 23:43,70,Large,Chicken Taco,1,21.04,5.75,1.82,FALSE
285846,Urban Tacos,Los Angeles,19-02-2025 06:40,19-02-2025 07:40,60,Regular,Beef Taco,5,19.21,9.25,2.03,FALSE
260952,Grande Tacos,San Diego,18-05-2024 05:02,18-05-2024 05:39,37,Regular,Pork Taco,1,11.33,4.25,0.24,TRUE
765625,The Taco Stand,Los Angeles,30-10-2024 09:39,30-10-2024 10:28,49,Large,Beef Taco,4,0.61,9.5,2.32,FALSE
904377,Taco Haven,Houston,17-10-2024 23:53,18-10-2024 00:33,40,Regular,Beef Taco,0,10.83,3,2.97,FALSE
453492,Taco Haven,Los Angeles,20-06-2024 07:40,20-06-2024 08:02,22,Regular,Chicken Taco,0,10.68,3,0.32,FALSE
443032,Casa del Taco,Austin,01-05-2025 20:08,01-05-2025 20:42,34,Regular,Pork Taco,3,23.5,6.75,0.36,FALSE
324164,El Taco Loco,San Diego,08-09-2024 04:00,08-09-2024 04:32,32,Regular,Fish Taco,5,8.25,9.25,1.95,TRUE
581061,Taco Haven,Los Angeles,04-08-2024 06:49,04-08-2024 08:18,89,Large,Beef Taco,0,22.19,4.5,2.06,TRUE
904829,La Vida Taco,San Jose,20-03-2024 01:56,20-03-2024 03:14,78,Regular,Veggie Taco,0,15.2,3,2.94,FALSE
830139,Taco Time Express,Chicago,14-09-2024 21:47,14-09-2024 22:19,32,Large,Fish Taco,0,8.71,4.5,3.04,TRUE
713455,Grande Tacos,Dallas,31-01-2025 22:13,31-01-2025 22:52,39,Regular,Chicken Taco,0,15.6,3,2.69,FALSE
423851,Taco Haven,Dallas,08-07-2024 04:01,08-07-2024 05:30,89,Regular,Beef Taco,1,9.68,4.25,0.89,FALSE
259038,Taco Time Express,Houston,13-05-2025 16:28,13-05-2025 16:42,14,Regular,Pork Taco,3,18.61,6.75,0.99,FALSE
391636,Casa del Taco,New York,08-02-2025 13:46,08-02-2025 14:49,63,Large,Beef Taco,1,21.25,5.75,1.66,TRUE
354016,Taco Haven,Austin,12-02-2024 00:00,12-02-2024 00:41,41,Regular,Pork Taco,3,13.28,6.75,0.55,FALSE
760374,Taco Fiesta,Los Angeles,16-01-2025 20:52,16-01-2025 21:10,18,Regular,Beef Taco,5,24.8,9.25,2.81,FALSE
231660,El Taco Loco,Chicago,05-04-2025 07:26,05-04-2025 08:46,80,Regular,Chicken Taco,4,2.42,8,3.62,TRUE
426592,Spicy Taco House,Houston,09-07-2024 05:43,09-07-2024 06:47,64,Regular,Pork Taco,1,7.93,4.25,1.73,FALSE
766478,Taco Haven,Phoenix,08-01-2025 17:40,08-01-2025 18:00,20,Large,Fish Taco,3,4.61,8.25,1.32,FALSE
629837,La Vida Taco,Dallas,01-05-2024 01:47,01-05-2024 02:58,71,Regular,Fish Taco,3,21.42,6.75,2.28,FALSE
414815,La Vida Taco,Austin,28-04-2024 16:22,28-04-2024 17:42,80,Regular,Veggie Taco,3,11.86,6.75,2.27,TRUE
493370,The Taco Stand,San Antonio,08-01-2025 11:35,08-01-2025 11:54,19,Large,Chicken Taco,5,12,10.75,0.46,FALSE
298837,Taco Fiesta,New York,23-01-2025 21:43,23-01-2025 22:40,57,Large,Fish Taco,3,23.54,8.25,2.91,FALSE
491270,Taco Time Express,San Jose,27-08-2024 02:00,27-08-2024 03:25,85,Regular,Fish Taco,0,24.82,3,0.37,FALSE
693083,Spicy Taco House,Houston,04-12-2024 21:10,04-12-2024 21:52,42,Large,Pork Taco,5,12.47,10.75,2.07,FALSE
830286,Taco Fiesta,Dallas,25-11-2024 08:41,25-11-2024 09:22,41,Regular,Fish Taco,0,23.08,3,1.08,FALSE
840880,Taco Fiesta,Chicago,21-07-2024 23:33,22-07-2024 01:00,87,Large,Chicken Taco,2,6.56,7,2.89,TRUE
794791,Spicy Taco House,New York,31-03-2024 16:01,31-03-2024 16:22,21,Large,Fish Taco,5,14.86,10.75,4.5,TRUE
643725,Taco Haven,Dallas,08-05-2024 19:10,08-05-2024 20:14,64,Large,Veggie Taco,4,24.21,9.5,1.98,FALSE
501382,La Vida Taco,Phoenix,15-11-2024 16:56,15-11-2024 17:17,21,Regular,Pork Taco,2,20.45,5.5,0.81,FALSE
319703,Taco Time Express,Phoenix,05-01-2024 23:40,06-01-2024 00:11,31,Large,Beef Taco,0,2.21,4.5,2.09,FALSE
650462,Taco Time Express,Phoenix,30-11-2024 17:28,30-11-2024 17:59,31,Regular,Veggie Taco,1,17.75,4.25,0.99,TRUE
290824,The Taco Stand,Los Angeles,16-12-2024 00:55,16-12-2024 02:17,82,Regular,Chicken Taco,1,1.95,4.25,0.55,FALSE
896041,Taco Haven,Phoenix,13-11-2024 12:26,13-11-2024 13:32,66,Regular,Chicken Taco,0,7.68,3,1.13,FALSE
390206,El Taco Loco,San Diego,24-01-2024 01:01,24-01-2024 02:25,84,Regular,Fish Taco,3,16.98,6.75,0.3,FALSE
164022,Urban Tacos,New York,28-03-2025 09:34,28-03-2025 09:49,15,Regular,Chicken Taco,4,19.9,8,1.13,FALSE
645337,Urban Tacos,San Jose,02-01-2025 13:40,02-01-2025 14:33,53,Large,Veggie Taco,2,17.21,7,1.03,FALSE
430536,Taco Haven,San Diego,05-11-2024 12:02,05-11-2024 13:00,58,Regular,Veggie Taco,2,20.25,5.5,0.01,FALSE
832229,Taco Time Express,Chicago,20-01-2024 22:43,21-01-2024 00:10,87,Regular,Pork Taco,2,23.8,5.5,3.76,TRUE
360610,Casa del Taco,San Jose,25-04-2025 06:54,25-04-2025 08:04,70,Large,Chicken Taco,0,24.66,4.5,2.87,FALSE
952092,Casa del Taco,New York,07-05-2025 06:27,07-05-2025 07:23,56,Regular,Veggie Taco,5,11.39,9.25,1.82,FALSE
519603,La Vida Taco,Los Angeles,27-09-2024 13:24,27-09-2024 14:28,64,Large,Beef Taco,5,9.93,10.75,1.82,FALSE
846525,Spicy Taco House,Austin,20-03-2025 04:51,20-03-2025 06:05,74,Regular,Chicken Taco,3,20.02,6.75,0.9,FALSE
805756,The Taco Stand,San Jose,10-05-2024 12:43,10-05-2024 13:50,67,Regular,Fish Taco,5,13.75,9.25,0.73,FALSE
278711,El Taco Loco,Los Angeles,03-12-2024 19:00,03-12-2024 19:13,13,Regular,Veggie Taco,3,19.27,6.75,0.66,FALSE
370143,Grande Tacos,Los Angeles,15-04-2024 10:40,15-04-2024 11:58,78,Large,Beef Taco,5,8.65,10.75,0.67,FALSE
703950,La Vida Taco,Los Angeles,15-05-2025 04:46,15-05-2025 05:39,53,Large,Fish Taco,5,16.23,10.75,1.69,FALSE
997728,Taco Time Express,Houston,22-06-2024 15:17,22-06-2024 16:00,43,Regular,Veggie Taco,0,3.23,3,1.7,TRUE
720967,Taco Haven,Los Angeles,20-03-2025 22:29,20-03-2025 23:26,57,Regular,Veggie Taco,3,14.63,6.75,0.01,FALSE
164891,La Vida Taco,Austin,27-05-2024 11:12,27-05-2024 12:11,59,Large,Veggie Taco,2,20.04,7,2.8,FALSE
232442,The Taco Stand,San Antonio,03-04-2025 20:51,03-04-2025 21:29,38,Regular,Fish Taco,0,13.69,3,1.38,FALSE
251729,Urban Tacos,Houston,23-01-2025 05:33,23-01-2025 06:41,68,Regular,Pork Taco,2,4.07,5.5,2,FALSE
