Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform
2020-05-18,Zinc,Mineral,157,31.62,4964.34,0.01,1,Canada,Amazon
2020-05-18,Collagen Peptides,Protein,140,11.95,1673.0,0.17,1,UK,iHerb
2020-05-18,Magnesium,Mineral,168,26.26,4411.68,0.23,6,Canada,iHerb
2020-05-18,Ashwagandha,Herbal,163,22.45,3659.35,0.14,0,Canada,Walmart
2020-05-18,Melatonin,Sleep Aid,144,50.33,7247.52,0.21,6,USA,Amazon
2020-05-18,Biotin,Vitamin,140,30.56,4278.4,0.03,0,UK,iHerb
2020-05-18,Green Tea Extract,Fat Burner,145,38.31,5554.95,0.08,2,UK,Walmart
2020-05-18,Iron Supplement,Mineral,140,48.22,6750.8,0.16,2,Canada,Amazon
2020-05-18,Electrolyte Powder,Hydration,154,41.23,6349.42,0.22,2,USA,iHerb
2020-05-25,Whey Protein,Protein,160,45.37,7259.2,0.1,1,UK,Amazon
2020-05-25,Vitamin C,Vitamin,153,56.46,8638.38,0.09,1,UK,iHerb
2020-05-25,Fish Oil,Omega,162,39.66,6424.92,0.01,1,Canada,Amazon
2020-05-25,Multivitamin,Vitamin,156,28.66,4470.96,0.24,0,UK,Amazon
2020-05-25,Pre-Workout,Performance,150,44.86,6729.0,0.16,1,Canada,Amazon
2020-05-25,BCAA,Amino Acid,136,39.97,5435.92,0.04,2,Canada,Walmart
2020-05-25,Creatine,Performance,148,51.87,7676.76,0.04,0,UK,iHerb
2020-05-25,Zinc,Mineral,161,44.98,7241.78,0.21,3,UK,Amazon
2020-05-25,Collagen Peptides,Protein,150,17.68,2652.0,0.14,1,UK,Amazon
2020-05-25,Magnesium,Mineral,171,39.64,6778.44,0.09,0,Canada,Walmart
2020-05-25,Ashwagandha,Herbal,129,54.05,6972.45,0.22,2,USA,iHerb
2020-05-25,Melatonin,Sleep Aid,139,54.3,7547.7,0.05,2,USA,Amazon
2020-05-25,Biotin,Vitamin,142,59.86,8500.12,0.01,3,UK,iHerb
2020-05-25,Green Tea Extract,Fat Burner,149,13.12,1954.88,0.08,0,UK,Walmart
2020-05-25,Iron Supplement,Mineral,130,13.55,1761.5,0.05,0,Canada,Amazon
2020-05-25,Electrolyte Powder,Hydration,149,15.05,2242.45,0.04,0,UK,Amazon
2020-06-01,Whey Protein,Protein,142,26.31,3736.02,0.07,0,USA,iHerb
2020-06-01,Vitamin C,Vitamin,134,27.77,3721.18,0.17,0,UK,Walmart
2020-06-01,Fish Oil,Omega,139,17.35,2411.65,0.09,3,USA,iHerb
2020-06-01,Multivitamin,Vitamin,136,34.23,4655.28,0.08,1,Canada,Amazon
2020-06-01,Pre-Workout,Performance,162,39.03,6322.86,0.13,0,USA,Amazon
2020-06-01,BCAA,Amino Acid,154,34.39,5296.06,0.02,1,Canada,Walmart
2020-06-01,Creatine,Performance,143,12.85,1837.55,0.1,1,Canada,iHerb
2020-06-01,Zinc,Mineral,158,43.36,6850.88,0.19,3,Canada,Walmart
2020-06-01,Collagen Peptides,Protein,143,52.01,7437.43,0.25,3,UK,iHerb
2020-06-01,Magnesium,Mineral,145,34.47,4998.15,0.19,1,Canada,iHerb
2020-06-01,Ashwagandha,Herbal,149,28.07,4182.43,0.21,1,Canada,Amazon
2020-06-01,Melatonin,Sleep Aid,144,48.12,6929.28,0.03,0,Canada,iHerb
2020-06-01,Biotin,Vitamin,178,38.39,6833.42,0.14,2,UK,Walmart
2020-06-01,Green Tea Extract,Fat Burner,155,37.63,5832.65,0.09,2,Canada,iHerb
2020-06-01,Iron Supplement,Mineral,135,19.26,2600.1,0.07,0,Canada,Walmart
2020-06-01,Electrolyte Powder,Hydration,137,24.29,3327.73,0.23,4,USA,Amazon
2020-06-08,Whey Protein,Protein,152,28.73,4366.96,0.2,1,UK,Amazon
2020-06-08,Vitamin C,Vitamin,130,52.26,6793.8,0.2,0,USA,Walmart
2020-06-08,Fish Oil,Omega,156,20.91,3261.96,0.22,1,USA,Amazon
2020-06-08,Multivitamin,Vitamin,141,53.53,7547.73,0.2,2,Canada,Walmart
2020-06-08,Pre-Workout,Performance,159,32.92,5234.28,0.09,0,Canada,iHerb
2020-06-08,BCAA,Amino Acid,149,12.0,1788.0,0.07,0,UK,iHerb
2020-06-08,Creatine,Performance,140,33.4,4676.0,0.12,2,USA,Walmart
2020-06-08,Zinc,Mineral,136,31.5,4284.0,0.15,7,USA,Walmart
2020-06-08,Collagen Peptides,Protein,160,51.38,8220.8,0.04,0,USA,Walmart
2020-06-08,Magnesium,Mineral,138,35.53,4903.14,0.15,3,Canada,iHerb
2020-06-08,Ashwagandha,Herbal,150,12.51,1876.5,0.01,1,Canada,Amazon
2020-06-08,Melatonin,Sleep Aid,148,18.03,2668.44,0.01,1,UK,Amazon
2020-06-08,Biotin,Vitamin,140,46.23,6472.2,0.03,2,UK,Walmart
2020-06-08,Green Tea Extract,Fat Burner,142,28.99,4116.58,0.2,1,USA,Amazon
2020-06-08,Iron Supplement,Mineral,159,48.64,7733.76,0.06,2,Canada,Amazon
2020-06-08,Electrolyte Powder,Hydration,152,29.37,4464.24,0.02,0,USA,iHerb
2020-06-15,Whey Protein,Protein,163,48.76,7947.88,0.06,1,UK,iHerb
2020-06-15,Vitamin C,Vitamin,156,23.27,3630.12,0.15,2,USA,iHerb
2020-06-15,Fish Oil,Omega,143,57.36,8202.48,0.22,2,Canada,Amazon
2020-06-15,Multivitamin,Vitamin,142,58.17,8260.14,0.0,2,UK,Walmart
2020-06-15,Pre-Workout,Performance,158,59.51,9402.58,0.08,1,UK,Walmart
2020-06-15,BCAA,Amino Acid,129,23.05,2973.45,0.09,2,Canada,Walmart
2020-06-15,Creatine,Performance,174,28.63,4981.62,0.23,0,Canada,Walmart
2020-06-15,Zinc,Mineral,130,39.76,5168.8,0.04,4,Canada,Walmart
2020-06-15,Collagen Peptides,Protein,148,22.33,3304.84,0.12,2,USA,Amazon
2020-06-15,Magnesium,Mineral,159,38.89,6183.51,0.23,3,UK,iHerb
2020-06-15,Ashwagandha,Herbal,160,10.34,1654.4,0.05,2,USA,iHerb
2020-06-15,Melatonin,Sleep Aid,147,54.23,7971.81,0.22,3,USA,Walmart
2020-06-15,Biotin,Vitamin,143,23.58,3371.94,0.05,0,USA,iHerb
2020-06-15,Green Tea Extract,Fat Burner,144,51.55,7423.2,0.03,2,Canada,iHerb
2020-06-15,Iron Supplement,Mineral,151,34.64,5230.64,0.07,2,UK,Walmart
2020-06-15,Electrolyte Powder,Hydration,148,15.83,2342.84,0.14,3,USA,Walmart
2020-06-22,Whey Protein,Protein,144,42.93,6181.92,0.23,2,Canada,iHerb
2020-06-22,Vitamin C,Vitamin,152,54.92,8347.84,0.1,1,UK,Amazon
2020-06-22,Fish Oil,Omega,162,38.84,6292.08,0.12,0,UK,iHerb
2020-06-22,Multivitamin,Vitamin,127,46.94,5961.38,0.01,2,USA,iHerb
2020-06-22,Pre-Workout,Performance,151,18.63,2813.13,0.14,1,USA,Walmart
2020-06-22,BCAA,Amino Acid,174,59.18,10297.32,0.06,5,UK,iHerb
2020-06-22,Creatine,Performance,148,12.52,1852.96,0.01,2,UK,Amazon
2020-06-22,Zinc,Mineral,148,40.7,6023.6,0.06,2,UK,Amazon
2020-06-22,Collagen Peptides,Protein,145,51.03,7399.35,0.12,1,Canada,Walmart
2020-06-22,Magnesium,Mineral,145,26.41,3829.45,0.05,0,UK,iHerb
2020-06-22,Ashwagandha,Herbal,149,52.05,7755.45,0.06,1,Canada,iHerb
2020-06-22,Melatonin,Sleep Aid,162,29.23,4735.26,0.11,1,UK,Walmart
2020-06-22,Biotin,Vitamin,173,56.69,9807.37,0.17,2,UK,iHerb
2020-06-22,Green Tea Extract,Fat Burner,147,42.82,6294.54,0.24,1,USA,iHerb
2020-06-22,Iron Supplement,Mineral,158,30.88,4879.04,0.03,2,UK,iHerb
2020-06-22,Electrolyte Powder,Hydration,174,13.84,2408.16,0.09,2,UK,iHerb
2020-06-29,Whey Protein,Protein,146,50.73,7406.58,0.15,1,Canada,Walmart
2020-06-29,Vitamin C,Vitamin,141,27.74,3911.34,0.1,2,Canada,Amazon
2020-06-29,Fish Oil,Omega,156,29.76,4642.56,0.05,0,USA,Amazon
2020-06-29,Multivitamin,Vitamin,163,30.96,5046.48,0.04,3,USA,Amazon
2020-06-29,Pre-Workout,Performance,152,35.12,5338.24,0.18,4,USA,iHerb
2020-06-29,BCAA,Amino Acid,139,56.72,7884.08,0.23,2,UK,Walmart
2020-06-29,Creatine,Performance,155,47.62,7381.1,0.13,2,Canada,iHerb
2020-06-29,Zinc,Mineral,147,51.22,7529.34,0.04,3,UK,Walmart
2020-06-29,Collagen Peptides,Protein,151,31.57,4767.07,0.09,3,Canada,iHerb
2020-06-29,Magnesium,Mineral,141,34.2,4822.2,0.13,1,Canada,Amazon
2020-06-29,Ashwagandha,Herbal,153,11.96,1829.88,0.07,0,UK,Amazon
2020-06-29,Melatonin,Sleep Aid,146,27.29,3984.34,0.17,2,UK,Amazon
2020-06-29,Biotin,Vitamin,176,49.16,8652.16,0.07,5,Canada,iHerb
2020-06-29,Green Tea Extract,Fat Burner,156,16.02,2499.12,0.23,0,Canada,Walmart
2020-06-29,Iron Supplement,Mineral,154,25.36,3905.44,0.14,1,Canada,iHerb
2020-06-29,Electrolyte Powder,Hydration,136,30.91,4203.76,0.19,3,Canada,Amazon
2020-07-06,Whey Protein,Protein,129,15.01,1936.29,0.0,2,UK,iHerb
2020-07-06,Vitamin C,Vitamin,154,21.69,3340.26,0.01,3,Canada,Walmart
2020-07-06,Fish Oil,Omega,140,56.32,7884.8,0.1,0,USA,Amazon
2020-07-06,Multivitamin,Vitamin,146,39.16,5717.36,0.0,2,Canada,Walmart
2020-07-06,Pre-Workout,Performance,143,39.42,5637.06,0.1,4,UK,Walmart
2020-07-06,BCAA,Amino Acid,151,45.47,6865.97,0.07,3,Canada,iHerb
2020-07-06,Creatine,Performance,145,12.53,1816.85,0.11,3,USA,Amazon
2020-07-06,Zinc,Mineral,162,21.3,3450.6,0.2,4,UK,Walmart
2020-07-06,Collagen Peptides,Protein,131,26.87,3519.97,0.22,0,USA,Walmart
2020-07-06,Magnesium,Mineral,139,12.56,1745.84,0.12,1,UK,iHerb
2020-07-06,Ashwagandha,Herbal,144,36.5,5256.0,0.04,1,USA,iHerb
2020-07-06,Melatonin,Sleep Aid,162,17.69,2865.78,0.04,1,Canada,Walmart
2020-07-06,Biotin,Vitamin,145,43.98,6377.1,0.01,0,USA,Amazon
2020-07-06,Green Tea Extract,Fat Burner,146,19.67,2871.82,0.16,1,Canada,iHerb
2020-07-06,Iron Supplement,Mineral,167,24.86,4151.62,0.06,1,UK,Walmart
2020-07-06,Electrolyte Powder,Hydration,140,51.3,7182.0,0.17,2,USA,Amazon
2020-07-13,Whey Protein,Protein,146,46.9,6847.4,0.09,2,Canada,iHerb
2020-07-13,Vitamin C,Vitamin,141,59.63,8407.83,0.04,5,Canada,iHerb
2020-07-13,Fish Oil,Omega,156,53.31,8316.36,0.07,1,Canada,iHerb
2020-07-13,Multivitamin,Vitamin,154,31.37,4830.98,0.08,2,USA,Walmart
2020-07-13,Pre-Workout,Performance,165,56.72,9358.8,0.17,3,UK,Amazon
2020-07-13,BCAA,Amino Acid,152,10.81,1643.12,0.2,0,USA,iHerb
2020-07-13,Creatine,Performance,142,48.27,6854.34,0.06,3,UK,Amazon
2020-07-13,Zinc,Mineral,132,58.96,7782.72,0.17,2,Canada,iHerb
2020-07-13,Collagen Peptides,Protein,144,39.71,5718.24,0.15,2,UK,Walmart
2020-07-13,Magnesium,Mineral,153,23.8,3641.4,0.19,1,Canada,iHerb
2020-07-13,Ashwagandha,Herbal,157,41.27,6479.39,0.19,1,Canada,iHerb
2020-07-13,Melatonin,Sleep Aid,125,40.3,5037.5,0.21,0,Canada,Amazon
2020-07-13,Biotin,Vitamin,159,33.93,5394.87,0.23,1,Canada,iHerb
2020-07-13,Green Tea Extract,Fat Burner,149,14.08,2097.92,0.06,0,Canada,Walmart
2020-07-13,Iron Supplement,Mineral,155,37.41,5798.55,0.04,1,USA,Amazon
2020-07-13,Electrolyte Powder,Hydration,153,35.01,5356.53,0.02,0,Canada,Walmart
2020-07-20,Whey Protein,Protein,154,55.86,8602.44,0.1,0,UK,Walmart
2020-07-20,Vitamin C,Vitamin,158,36.27,5730.66,0.17,3,UK,Amazon
2020-07-20,Fish Oil,Omega,161,43.98,7080.78,0.24,1,Canada,Amazon
2020-07-20,Multivitamin,Vitamin,139,41.69,5794.91,0.15,0,USA,Amazon
2020-07-20,Pre-Workout,Performance,158,43.25,6833.5,0.14,1,Canada,Amazon
2020-07-20,BCAA,Amino Acid,134,51.58,6911.72,0.23,2,Canada,Amazon
2020-07-20,Creatine,Performance,132,46.45,6131.4,0.19,0,UK,Amazon
2020-07-20,Zinc,Mineral,145,10.64,1542.8,0.14,3,Canada,iHerb
2020-07-20,Collagen Peptides,Protein,180,35.72,6429.6,0.02,2,Canada,Walmart
2020-07-20,Magnesium,Mineral,146,29.44,4298.24,0.06,0,USA,Amazon
2020-07-20,Ashwagandha,Herbal,143,18.84,2694.12,0.25,1,USA,Amazon
2020-07-20,Melatonin,Sleep Aid,151,59.78,9026.78,0.15,3,UK,iHerb
2020-07-20,Biotin,Vitamin,144,30.14,4340.16,0.17,2,UK,Walmart
2020-07-20,Green Tea Extract,Fat Burner,143,41.62,5951.66,0.03,1,USA,iHerb
2020-07-20,Iron Supplement,Mineral,157,47.67,7484.19,0.22,1,USA,Amazon
2020-07-20,Electrolyte Powder,Hydration,159,19.33,3073.47,0.01,1,USA,iHerb
2020-07-27,Whey Protein,Protein,148,52.5,7770.0,0.05,0,UK,iHerb
2020-07-27,Vitamin C,Vitamin,183,33.92,6207.36,0.15,2,USA,Walmart
2020-07-27,Fish Oil,Omega,130,15.27,1985.1,0.15,1,Canada,iHerb
2020-07-27,Multivitamin,Vitamin,140,51.0,7140.0,0.01,1,USA,Amazon
2020-07-27,Pre-Workout,Performance,157,25.39,3986.23,0.15,3,Canada,Amazon
2020-07-27,BCAA,Amino Acid,162,46.51,7534.62,0.09,2,UK,iHerb
2020-07-27,Creatine,Performance,149,45.09,6718.41,0.14,1,USA,Walmart
2020-07-27,Zinc,Mineral,170,25.79,4384.3,0.01,3,USA,Walmart
2020-07-27,Collagen Peptides,Protein,157,43.78,6873.46,0.1,2,Canada,Amazon
2020-07-27,Magnesium,Mineral,148,56.74,8397.52,0.06,0,UK,iHerb
2020-07-27,Ashwagandha,Herbal,153,28.89,4420.17,0.02,1,USA,Amazon
2020-07-27,Melatonin,Sleep Aid,150,42.91,6436.5,0.25,1,Canada,iHerb
2020-07-27,Biotin,Vitamin,145,15.76,2285.2,0.22,1,USA,Amazon
2020-07-27,Green Tea Extract,Fat Burner,146,32.1,4686.6,0.16,0,USA,Walmart
2020-07-27,Iron Supplement,Mineral,155,17.57,2723.35,0.12,2,USA,Amazon
2020-07-27,Electrolyte Powder,Hydration,153,26.9,4115.7,0.03,1,UK,iHerb
2020-08-03,Whey Protein,Protein,136,20.44,2779.84,0.01,1,UK,Walmart
2020-08-03,Vitamin C,Vitamin,153,38.85,5944.05,0.09,3,Canada,Walmart
2020-08-03,Fish Oil,Omega,151,38.29,5781.79,0.23,1,USA,iHerb
2020-08-03,Multivitamin,Vitamin,142,17.57,2494.94,0.11,2,USA,Walmart
2020-08-03,Pre-Workout,Performance,160,51.42,8227.2,0.02,1,Canada,iHerb
2020-08-03,BCAA,Amino Acid,155,49.17,7621.35,0.07,4,Canada,Amazon
2020-08-03,Creatine,Performance,134,58.55,7845.7,0.04,2,UK,Amazon
2020-08-03,Zinc,Mineral,119,35.81,4261.39,0.15,3,USA,Amazon
2020-08-03,Collagen Peptides,Protein,156,50.48,7874.88,0.24,0,Canada,Walmart
2020-08-03,Magnesium,Mineral,162,16.61,2690.82,0.11,2,Canada,Amazon
2020-08-03,Ashwagandha,Herbal,146,39.97,5835.62,0.23,1,USA,Amazon
2020-08-03,Melatonin,Sleep Aid,139,12.42,1726.38,0.21,2,Canada,Amazon
2020-08-03,Biotin,Vitamin,153,49.99,7648.47,0.14,3,USA,Walmart
2020-08-03,Green Tea Extract,Fat Burner,155,39.93,6189.15,0.1,4,UK,Walmart
2020-08-03,Iron Supplement,Mineral,151,21.02,3174.02,0.16,2,Canada,Amazon
2020-08-03,Electrolyte Powder,Hydration,137,40.22,5510.14,0.19,1,Canada,Walmart
2020-08-10,Whey Protein,Protein,139,14.01,1947.39,0.11,0,Canada,iHerb
2020-08-10,Vitamin C,Vitamin,137,29.34,4019.58,0.01,1,Canada,Walmart
2020-08-10,Fish Oil,Omega,150,29.14,4371.0,0.21,0,UK,Amazon
2020-08-10,Multivitamin,Vitamin,150,13.56,2034.0,0.14,2,UK,Walmart
2020-08-10,Pre-Workout,Performance,167,57.99,9684.33,0.01,0,UK,iHerb
2020-08-10,BCAA,Amino Acid,120,37.06,4447.2,0.16,0,Canada,Walmart
2020-08-10,Creatine,Performance,176,24.83,4370.08,0.02,0,UK,iHerb
2020-08-10,Zinc,Mineral,134,35.93,4814.62,0.06,1,Canada,iHerb
2020-08-10,Collagen Peptides,Protein,177,29.11,5152.47,0.14,0,USA,Walmart
2020-08-10,Magnesium,Mineral,155,34.48,5344.4,0.1,0,Canada,Walmart
2020-08-10,Ashwagandha,Herbal,144,14.92,2148.48,0.24,2,UK,Amazon
2020-08-10,Melatonin,Sleep Aid,158,29.66,4686.28,0.06,0,USA,Walmart
2020-08-10,Biotin,Vitamin,137,43.88,6011.56,0.14,1,Canada,Amazon
2020-08-10,Green Tea Extract,Fat Burner,171,24.03,4109.13,0.09,3,USA,iHerb
2020-08-10,Iron Supplement,Mineral,166,21.23,3524.18,0.1,1,USA,Amazon
2020-08-10,Electrolyte Powder,Hydration,162,46.54,7539.48,0.11,2,USA,iHerb
2020-08-17,Whey Protein,Protein,163,53.32,8691.16,0.01,2,UK,iHerb
2020-08-17,Vitamin C,Vitamin,135,37.43,5053.05,0.1,1,Canada,iHerb
2020-08-17,Fish Oil,Omega,156,16.65,2597.4,0.04,4,Canada,iHerb
2020-08-17,Multivitamin,Vitamin,145,34.19,4957.55,0.1,1,USA,Walmart
2020-08-17,Pre-Workout,Performance,153,18.07,2764.71,0.12,2,UK,Walmart
2020-08-17,BCAA,Amino Acid,152,47.11,7160.72,0.01,1,UK,Amazon
2020-08-17,Creatine,Performance,161,23.06,3712.66,0.17,2,Canada,Walmart
2020-08-17,Zinc,Mineral,162,40.51,6562.62,0.12,0,Canada,Amazon
2020-08-17,Collagen Peptides,Protein,141,39.96,5634.36,0.13,1,USA,Amazon
2020-08-17,Magnesium,Mineral,142,11.2,1590.4,0.15,3,Canada,iHerb
2020-08-17,Ashwagandha,Herbal,137,14.57,1996.09,0.16,1,USA,Walmart
2020-08-17,Melatonin,Sleep Aid,147,54.83,8060.01,0.05,0,Canada,Walmart
2020-08-17,Biotin,Vitamin,165,54.53,8997.45,0.15,3,UK,iHerb
2020-08-17,Green Tea Extract,Fat Burner,147,55.65,8180.55,0.14,0,Canada,Walmart
2020-08-17,Iron Supplement,Mineral,141,22.34,3149.94,0.08,1,Canada,iHerb
2020-08-17,Electrolyte Powder,Hydration,153,40.77,6237.81,0.02,0,UK,iHerb
2020-08-24,Whey Protein,Protein,137,20.7,2835.9,0.07,1,UK,iHerb
2020-08-24,Vitamin C,Vitamin,162,42.47,6880.14,0.17,3,UK,Amazon
2020-08-24,Fish Oil,Omega,173,17.69,3060.37,0.22,1,Canada,Amazon
2020-08-24,Multivitamin,Vitamin,152,43.95,6680.4,0.23,6,UK,Amazon
2020-08-24,Pre-Workout,Performance,158,53.99,8530.42,0.01,1,USA,iHerb
2020-08-24,BCAA,Amino Acid,168,21.03,3533.04,0.03,3,UK,Amazon
2020-08-24,Creatine,Performance,150,21.95,3292.5,0.19,2,Canada,iHerb
2020-08-24,Zinc,Mineral,143,20.48,2928.64,0.24,2,UK,iHerb
2020-08-24,Collagen Peptides,Protein,174,49.09,8541.66,0.19,2,Canada,iHerb
2020-08-24,Magnesium,Mineral,134,46.47,6226.98,0.14,0,USA,Walmart
2020-08-24,Ashwagandha,Herbal,150,31.37,4705.5,0.16,2,USA,Amazon
2020-08-24,Melatonin,Sleep Aid,140,23.46,3284.4,0.05,2,USA,iHerb
2020-08-24,Biotin,Vitamin,170,47.56,8085.2,0.22,3,USA,Amazon
2020-08-24,Green Tea Extract,Fat Burner,146,13.12,1915.52,0.12,0,Canada,Walmart
2020-08-24,Iron Supplement,Mineral,140,50.44,7061.6,0.22,1,Canada,iHerb
2020-08-24,Electrolyte Powder,Hydration,165,48.23,7957.95,0.04,2,USA,Walmart
2020-08-31,Whey Protein,Protein,176,26.58,4678.08,0.13,2,USA,Walmart
2020-08-31,Vitamin C,Vitamin,150,25.6,3840.0,0.2,3,USA,Amazon
2020-08-31,Fish Oil,Omega,144,47.59,6852.96,0.2,4,UK,Amazon
2020-08-31,Multivitamin,Vitamin,143,16.58,2370.94,0.18,2,UK,Amazon
2020-08-31,Pre-Workout,Performance,156,53.65,8369.4,0.04,0,UK,Amazon
2020-08-31,BCAA,Amino Acid,158,52.45,8287.1,0.1,0,Canada,Amazon
2020-08-31,Creatine,Performance,164,19.46,3191.44,0.18,2,Canada,Walmart
2020-08-31,Zinc,Mineral,154,51.44,7921.76,0.21,2,UK,Walmart
2020-08-31,Collagen Peptides,Protein,132,43.55,5748.6,0.17,1,UK,Walmart
2020-08-31,Magnesium,Mineral,167,15.63,2610.21,0.1,3,USA,iHerb
2020-08-31,Ashwagandha,Herbal,156,23.53,3670.68,0.06,4,Canada,iHerb
2020-08-31,Melatonin,Sleep Aid,142,29.66,4211.72,0.03,0,USA,iHerb
2020-08-31,Biotin,Vitamin,151,28.46,4297.46,0.09,1,USA,Amazon
2020-08-31,Green Tea Extract,Fat Burner,151,54.0,8154.0,0.13,1,USA,iHerb
2020-08-31,Iron Supplement,Mineral,140,43.16,6042.4,0.15,1,Canada,iHerb
2020-08-31,Electrolyte Powder,Hydration,147,19.79,2909.13,0.21,2,Canada,Amazon
2020-09-07,Whey Protein,Protein,147,22.83,3356.01,0.19,1,UK,Amazon
2020-09-07,Vitamin C,Vitamin,143,59.79,8549.97,0.11,3,USA,iHerb
2020-09-07,Fish Oil,Omega,144,20.21,2910.24,0.1,0,Canada,iHerb
2020-09-07,Multivitamin,Vitamin,164,18.39,3015.96,0.03,0,USA,Amazon
2020-09-07,Pre-Workout,Performance,147,35.62,5236.14,0.09,1,UK,iHerb
2020-09-07,BCAA,Amino Acid,154,15.53,2391.62,0.01,5,Canada,Walmart
2020-09-07,Creatine,Performance,140,19.49,2728.6,0.01,1,USA,iHerb
2020-09-07,Zinc,Mineral,162,32.21,5218.02,0.17,1,USA,Walmart
2020-09-07,Collagen Peptides,Protein,165,10.5,1732.5,0.19,1,USA,Amazon
2020-09-07,Magnesium,Mineral,140,59.61,8345.4,0.21,0,USA,iHerb
2020-09-07,Ashwagandha,Herbal,158,10.35,1635.3,0.1,1,USA,Walmart
2020-09-07,Melatonin,Sleep Aid,163,51.38,8374.94,0.0,1,Canada,Walmart
2020-09-07,Biotin,Vitamin,140,13.41,1877.4,0.05,1,USA,Amazon
2020-09-07,Green Tea Extract,Fat Burner,142,28.84,4095.28,0.22,3,USA,Amazon
2020-09-07,Iron Supplement,Mineral,150,15.34,2301.0,0.24,0,USA,Amazon
2020-09-07,Electrolyte Powder,Hydration,142,26.02,3694.84,0.04,2,Canada,Amazon
2020-09-14,Whey Protein,Protein,133,16.19,2153.27,0.02,3,USA,Amazon
2020-09-14,Vitamin C,Vitamin,138,37.23,5137.74,0.02,4,UK,Walmart
2020-09-14,Fish Oil,Omega,140,18.44,2581.6,0.21,0,UK,iHerb
2020-09-14,Multivitamin,Vitamin,150,56.74,8511.0,0.23,3,UK,Walmart
2020-09-14,Pre-Workout,Performance,167,24.21,4043.07,0.07,1,UK,Walmart
2020-09-14,BCAA,Amino Acid,146,17.99,2626.54,0.17,0,Canada,Walmart
2020-09-14,Creatine,Performance,143,49.82,7124.26,0.18,2,USA,iHerb
2020-09-14,Zinc,Mineral,136,14.37,1954.32,0.09,1,Canada,Walmart
2020-09-14,Collagen Peptides,Protein,118,57.78,6818.04,0.24,1,USA,Amazon
2020-09-14,Magnesium,Mineral,120,29.61,3553.2,0.24,0,UK,Amazon
2020-09-14,Ashwagandha,Herbal,160,59.06,9449.6,0.1,2,Canada,Amazon
2020-09-14,Melatonin,Sleep Aid,144,19.6,2822.4,0.04,3,USA,Amazon
2020-09-14,Biotin,Vitamin,171,41.27,7057.17,0.2,0,USA,Amazon
2020-09-14,Green Tea Extract,Fat Burner,144,41.78,6016.32,0.09,0,UK,iHerb
2020-09-14,Iron Supplement,Mineral,153,29.11,4453.83,0.03,0,UK,iHerb
2020-09-14,Electrolyte Powder,Hydration,140,42.14,5899.6,0.15,2,UK,Walmart
2020-09-21,Whey Protein,Protein,145,20.2,2929.0,0.12,2,Canada,iHerb
2020-09-21,Vitamin C,Vitamin,137,54.18,7422.66,0.09,2,Canada,Amazon
2020-09-21,Fish Oil,Omega,143,40.49,5790.07,0.06,1,USA,Walmart
2020-09-21,Multivitamin,Vitamin,129,24.9,3212.1,0.02,3,Canada,Amazon
2020-09-21,Pre-Workout,Performance,133,56.3,7487.9,0.04,4,UK,Walmart
2020-09-21,BCAA,Amino Acid,138,37.33,5151.54,0.22,1,USA,Amazon
2020-09-21,Creatine,Performance,151,18.31,2764.81,0.23,1,UK,Walmart
2020-09-21,Zinc,Mineral,145,26.94,3906.3,0.24,2,USA,iHerb
2020-09-21,Collagen Peptides,Protein,153,12.48,1909.44,0.06,1,USA,iHerb
2020-09-21,Magnesium,Mineral,139,55.96,7778.44,0.11,1,Canada,iHerb
2020-09-21,Ashwagandha,Herbal,182,34.45,6269.9,0.09,4,USA,Walmart
2020-09-21,Melatonin,Sleep Aid,152,50.59,7689.68,0.09,1,UK,Walmart
2020-09-21,Biotin,Vitamin,164,49.7,8150.8,0.24,2,USA,Amazon
2020-09-21,Green Tea Extract,Fat Burner,159,52.25,8307.75,0.1,0,UK,Walmart
2020-09-21,Iron Supplement,Mineral,146,32.52,4747.92,0.19,1,UK,Amazon
2020-09-21,Electrolyte Powder,Hydration,155,47.47,7357.85,0.14,0,UK,iHerb
2020-09-28,Whey Protein,Protein,142,34.13,4846.46,0.05,4,UK,iHerb
2020-09-28,Vitamin C,Vitamin,147,54.9,8070.3,0.13,2,Canada,Amazon
2020-09-28,Fish Oil,Omega,141,16.17,2279.97,0.05,0,UK,Amazon
2020-09-28,Multivitamin,Vitamin,140,51.95,7273.0,0.14,0,UK,Amazon
2020-09-28,Pre-Workout,Performance,158,46.56,7356.48,0.19,4,Canada,Amazon
2020-09-28,BCAA,Amino Acid,153,42.42,6490.26,0.02,3,UK,Amazon
2020-09-28,Creatine,Performance,133,50.79,6755.07,0.15,1,UK,Walmart
2020-09-28,Zinc,Mineral,149,27.0,4023.0,0.22,0,USA,iHerb
2020-09-28,Collagen Peptides,Protein,161,19.09,3073.49,0.11,0,Canada,iHerb
2020-09-28,Magnesium,Mineral,158,41.77,6599.66,0.05,1,UK,Walmart
2020-09-28,Ashwagandha,Herbal,119,37.99,4520.81,0.21,2,UK,Walmart
2020-09-28,Melatonin,Sleep Aid,148,45.96,6802.08,0.23,1,USA,Amazon
2020-09-28,Biotin,Vitamin,141,46.3,6528.3,0.03,1,UK,Amazon
2020-09-28,Green Tea Extract,Fat Burner,151,40.03,6044.53,0.04,1,Canada,iHerb
2020-09-28,Iron Supplement,Mineral,158,48.11,7601.38,0.15,0,USA,iHerb
