Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
14/09/2007,,-30.65,-29.57,,,-33275.232,
15/09/2007,,-30.69,-29.59,,,-32894.208,
16/09/2007,,-30.7,-29.61,,,-32742.144,
17/09/2007,,-30.73,-29.62,,,-33784.992,
18/09/2007,,-30.75,-29.62,,,-34278.336,
19/09/2007,,-30.83,-29.69,,,-33996.672,
20/09/2007,,-30.87,-29.76,,,-33943.968,
21/09/2007,,-30.87,-29.77,,,-34121.952,
22/09/2007,,-30.94,-29.81,,,-34262.784,
23/09/2007,,-30.71,-29.77,,,-31719.168,
24/09/2007,,-30.88,-29.76,,,-32487.264,
25/09/2007,,-30.94,-29.79,,,-34102.944,
26/09/2007,,-30.96,-29.8,,,-32992.704,
27/09/2007,,-30.66,-29.75,,,-30062.016,
28/09/2007,,-30.6,-29.75,,,-27545.184,
29/09/2007,,-30.49,-29.75,,,-27381.888,
30/09/2007,,-30.61,-29.78,,,-25381.728,
01/10/2007,,-30.59,-29.76,,,-25856.928,
02/10/2007,,-30.68,-29.74,,,-26935.2,
03/10/2007,,-30.87,-29.81,,,-30437.856,
04/10/2007,,-30.81,-29.85,,,-29384.64,
05/10/2007,,-30.82,-29.82,,,-29975.616,
06/10/2007,,-30.78,-29.83,,,-31394.304,
07/10/2007,,-30.51,-29.76,,,-25560.576,
08/10/2007,,-30.64,-29.78,,,-28189.728,
09/10/2007,,-30.88,-29.85,,,-31645.728,
10/10/2007,,-30.91,-29.87,,,-31603.392,
11/10/2007,,-30.91,-29.91,,,-31036.608,
12/10/2007,,-30.99,-29.91,,,-32637.6,
13/10/2007,,-31.02,-29.96,,,-31909.248,
14/10/2007,,-30.76,-29.96,,,-31072.032,
15/10/2007,,-30.82,-29.99,,,-31389.12,
16/10/2007,,-31.1,-30.03,,,-32151.168,
17/10/2007,,-30.79,-29.99,,,-29205.792,
18/10/2007,,-31.07,-29.98,,,-29630.016,
19/10/2007,,-31.1,-30.01,,,-29012.256,
20/10/2007,,-30.98,-30.02,,,-28634.688,
21/10/2007,,-30.78,-29.94,,,-26954.208,
22/10/2007,,-30.76,-29.8,,,-24395.904,
23/10/2007,,-30.91,-29.94,,,-28951.776,
24/10/2007,,-30.87,-29.97,,,-26878.176,
25/10/2007,,-30.59,-29.9,,,-24052.896,
26/10/2007,,-30.51,-29.87,,,-25964.064,
27/10/2007,,-30.81,-29.93,,,-29395.872,
28/10/2007,,-30.64,-29.9,,,-26391.744,
29/10/2007,,-30.57,-29.85,,,-28771.2,
30/10/2007,,-30.59,-29.79,,,-27693.792,
31/10/2007,,-30.64,-29.95,,,-29917.728,
01/11/2007,,-30.69,-30,,,-28582.848,
02/11/2007,,-30.84,-30.05,,,-27927.936,
03/11/2007,,-30.68,-29.99,,,-29395.872,
04/11/2007,,-30.62,-29.96,,,-28092.96,
05/11/2007,,-30.66,-29.99,,,-26192.16,
06/11/2007,,-30.7,-30.01,,,-25100.928,
07/11/2007,,-30.82,-30.04,,,-26824.608,
08/11/2007,,-30.76,-30.03,,,-25854.336,
09/11/2007,,-30.79,-30,,,-26344.224,
10/11/2007,,-30.86,-30.08,,,-26704.512,
11/11/2007,,-30.68,-30.04,,,-25163.136,
12/11/2007,,-30.86,-30.04,,,-26580.096,
13/11/2007,,-30.79,-30.07,,,-27563.328,
14/11/2007,,-30.73,-30.01,,,-26901.504,
15/11/2007,,-30.76,-30.07,,,-25591.68,
16/11/2007,,-30.84,-30.11,,,-27997.92,
17/11/2007,,-30.83,-30.11,,,-28142.208,
18/11/2007,,-30.77,-30.06,,,-25907.904,
19/11/2007,,-30.83,-30.11,,,-25524.288,
20/11/2007,,-30.85,-30.16,,,-28124.064,
21/11/2007,,-30.91,-30.17,,,-29548.8,
22/11/2007,,-30.82,-30.1,,,-27698.112,
23/11/2007,,-30.87,-30.12,,,-28803.168,
24/11/2007,,-30.95,-30.16,,,-27015.552,
25/11/2007,,-30.92,-30.18,,,-25819.776,
26/11/2007,,-30.87,-30.16,,,-24577.344,
27/11/2007,,-30.97,-30.22,,,-26974.08,
28/11/2007,,-30.93,-30.2,,,-26575.776,
29/11/2007,,-30.95,-30.2,,,-26834.112,
30/11/2007,,-30.96,-30.21,,,-27224.64,
01/12/2007,,-31.13,-30.31,,,-28198.368,
02/12/2007,,-31.15,-30.3,,,-27069.984,
03/12/2007,,-31.05,-30.21,,,-26630.208,
04/12/2007,,-31.06,-30.3,,,-27602.208,
05/12/2007,,-31.2,-30.4,,,-28727.136,
06/12/2007,,-31.21,-30.44,,,-28148.256,
07/12/2007,,-31.06,-30.29,,,-26102.304,
08/12/2007,,-31.01,-30.25,,,-24485.76,
09/12/2007,,-30.96,-30.27,,,-23082.624,
10/12/2007,,-30.93,-30.26,,,-22860.576,
11/12/2007,,-31.03,-30.33,,,-26866.944,
12/12/2007,,-30.96,-30.32,,,-22966.848,
13/12/2007,,-30.88,-30.31,,,-20614.176,
14/12/2007,,-30.63,-30.26,,,-22826.88,
15/12/2007,,-30.91,-30.28,,,-24585.984,
16/12/2007,,-30.97,-30.29,,,-25292.736,
17/12/2007,,-31.09,-30.32,,,-26863.488,
18/12/2007,,-31.1,-30.35,,,-24968.736,
19/12/2007,,-31.14,,,,-25753.248,
20/12/2007,,,-30.4,,,-25832.736,
21/12/2007,,-31.18,-30.43,,,-26974.944,
22/12/2007,,-31.21,-30.41,,,-26355.456,
23/12/2007,,-31.07,-30.34,,,-24848.64,
24/12/2007,,-31.13,-30.36,,,-24674.112,
25/12/2007,,-30.92,-30.33,,,-21133.44,
26/12/2007,,-30.91,-30.31,,,-20656.512,
27/12/2007,,-31.08,-30.36,,,-24661.152,
28/12/2007,,-31.1,-30.39,,,-24052.032,
29/12/2007,,-31.2,-30.4,,,-25951.104,
30/12/2007,,-31.1,-30.37,,,-24157.44,
31/12/2007,,-31.15,-30.37,,,-26472.096,
01/01/2008,,-31.22,-30.45,,,-26686.368,
02/01/2008,,-31.19,-30.42,,,-24223.968,
03/01/2008,,-31.08,-30.39,,,-23472.288,
04/01/2008,,-31.18,-30.43,,,-25160.544,
05/01/2008,,-31.23,-30.48,,,-25570.944,
06/01/2008,,-31.15,-30.45,,,-23468.832,
07/01/2008,,-31.17,-30.46,,,-25139.808,
08/01/2008,,-31.26,-30.51,,,-25766.208,
09/01/2008,,-31.31,-30.55,,,-26551.584,
10/01/2008,,-31.23,-30.53,,,-24751.008,
11/01/2008,,-31.21,-30.5,,,-23588.064,
12/01/2008,,-31.13,-30.45,,,-22644.576,
13/01/2008,,-31.15,-30.49,,,-21971.52,
14/01/2008,,-31.12,-30.5,,,-22060.512,
15/01/2008,,-31.13,-30.47,,,-21746.016,
16/01/2008,,-31.05,-30.39,,,-27013.824,
17/01/2008,,-31.07,-30.38,,,-31002.912,
18/01/2008,,-31.16,-30.51,,,-32270.4,
19/01/2008,,-31.22,-30.54,,,-32045.76,
20/01/2008,,-31.12,-30.48,,,-29562.624,
21/01/2008,,-31.03,-30.42,,,-30087.936,
22/01/2008,,-31.02,-30.35,,,-30325.536,
23/01/2008,,-31.13,-30.47,,,-31485.024,
24/01/2008,,-31.15,-30.51,,,-33157.728,
25/01/2008,,-31.27,-30.52,,,-33390.144,
26/01/2008,,-31.4,-30.6,,,-37136.448,
27/01/2008,,-31.4,-30.63,,,-35132.832,
28/01/2008,,-31.18,-30.53,,,-31017.6,
29/01/2008,,-31.17,-30.54,,,-32118.336,
30/01/2008,,-31.2,-30.52,,,-32158.944,
31/01/2008,,-31.11,-30.5,,,-31620.672,
01/02/2008,,-31.22,-30.54,,,-34483.104,
02/02/2008,,-31.25,-30.55,,,-32589.216,
03/02/2008,,-31.21,-30.58,,,-31182.624,
04/02/2008,,-31.13,-30.51,,,-31523.04,
05/02/2008,,-31.22,-30.57,,,-32152.896,
06/02/2008,,-31.26,-30.62,,,-32708.448,
07/02/2008,,-31.25,-30.59,,,-31681.152,
08/02/2008,,-31.23,-30.61,,,-32560.704,
09/02/2008,,-31.29,-30.61,,,-32837.184,
10/02/2008,,-31.29,-30.6,,,-33016.896,
11/02/2008,,-31.27,-30.6,,,-32212.512,
12/02/2008,,-31.21,-30.58,,,-30814.56,
13/02/2008,,-31.3,-30.63,,,-32861.376,
14/02/2008,,-31.42,-30.67,,,-34078.752,
15/02/2008,,-31.31,-30.63,,,-33285.6,
16/02/2008,,-31.43,-30.7,,,-34407.072,
17/02/2008,,-31.32,-30.66,,,-29200.608,
18/02/2008,,-31.35,-30.65,,,-31808.16,
19/02/2008,,-31.38,-30.67,,,-33585.408,
20/02/2008,,-31.4,-30.67,,,-33143.904,
21/02/2008,,-31.38,-30.68,,,-33026.4,
22/02/2008,,-31.43,-30.72,,,-33758.208,
23/02/2008,,-31.44,-30.74,,,-33569.856,
24/02/2008,,-31.36,-30.72,,,-32183.136,
25/02/2008,,-31.42,-30.74,,,-32263.488,
26/02/2008,,-31.5,-30.76,,,-34458.048,
27/02/2008,,-31.38,-30.73,,,-31565.376,
28/02/2008,,-31.49,-30.78,,,-32161.536,
29/02/2008,,-31.47,-30.78,,,-31825.44,
01/03/2008,,-31.65,-30.77,,,-34203.168,
02/03/2008,,-31.58,-30.82,,,-34683.552,
03/03/2008,,-31.59,-30.83,,,-31949.856,
04/03/2008,,-31.56,-30.8,,,-33415.2,
05/03/2008,,-31.41,-30.79,,,-29668.032,
06/03/2008,,-31.63,-30.86,,,-34107.264,
07/03/2008,,-31.48,-30.8,,,-30453.408,
08/03/2008,,-31.63,-30.86,,,-35868.96,
09/03/2008,,-31.78,-30.94,,,-35435.232,
10/03/2008,,-31.37,-30.81,,,-28558.656,
11/03/2008,,-31.5,-30.81,,,-31641.408,
12/03/2008,,-31.35,-30.82,,,-29215.296,
13/03/2008,,-31.34,-30.8,,,-27862.272,
14/03/2008,,-31.28,-30.78,,,-25854.336,
15/03/2008,,-31.2,-30.72,,,-26680.32,
16/03/2008,,-31.1,-30.65,,,-24845.184,
17/03/2008,,-31.03,-30.58,,,-24418.368,
18/03/2008,,-31.08,-30.58,,,-24379.488,
19/03/2008,,-31.11,-30.6,,,-25833.6,
20/03/2008,,-31.05,-30.59,,,-23976.864,
21/03/2008,,-31.02,-30.5,,,-25154.496,
22/03/2008,,-30.97,-30.46,,,-24977.376,
23/03/2008,,-30.9,-30.45,,,-21775.392,
24/03/2008,,-31.05,-30.49,,,-25916.544,
25/03/2008,,-31.07,-30.52,,,-27031.104,
26/03/2008,,-30.96,-30.5,,,-25307.424,
27/03/2008,,-30.93,-30.45,,,-23798.016,
28/03/2008,,-31.07,-30.53,,,-25237.44,
29/03/2008,,-31.11,-30.56,,,-25678.944,
30/03/2008,,-31.01,-30.51,,,-23768.64,
31/03/2008,,-30.95,-30.46,,,-23508.576,
01/04/2008,,-31.07,-30.49,,,-25231.392,
02/04/2008,,-30.95,-30.45,,,-26016.768,
03/04/2008,,-30.88,-30.39,,,-23730.624,
04/04/2008,,-30.94,-30.42,,,-23990.688,
05/04/2008,,-31.04,-30.42,,,-27564.192,
06/04/2008,,-30.94,-30.36,,,-24452.064,
07/04/2008,,-30.93,-30.37,,,-24987.744,
08/04/2008,,-30.99,-30.4,,,-26194.752,
09/04/2008,,-30.95,-30.39,,,-26368.416,
10/04/2008,,-30.99,-30.39,,,-26886.816,
11/04/2008,,-30.71,-30.34,,,-24060.672,
12/04/2008,,-30.69,-30.35,,,-26329.536,
13/04/2008,,-30.76,-30.4,,,-26647.488,
14/04/2008,,-30.7,-30.33,,,-26644.896,
15/04/2008,,-30.7,-30.32,,,-25939.872,
16/04/2008,,-30.77,-30.34,,,-25878.528,
17/04/2008,,-30.61,-30.26,,,0,
18/04/2008,,-30.63,-30.24,,,-25811.136,
19/04/2008,,-30.66,-30.27,,,-27070.848,
20/04/2008,,-30.68,-30.32,,,-27823.392,
21/04/2008,,-30.58,-30.24,,,-25500.96,
22/04/2008,,-30.6,-30.25,,,-25271.136,
23/04/2008,,-30.67,-30.31,,,-26354.592,
24/04/2008,,-30.67,-30.33,,,-24942.816,
25/04/2008,,-30.54,-30.25,,,-24484.032,
26/04/2008,,-30.48,-30.2,,,-22817.376,
27/04/2008,,-30.38,-30.13,,,-22277.376,
28/04/2008,,-30.53,-30.14,,,-25296.192,
29/04/2008,,-30.54,-30.16,,,-24044.256,
30/04/2008,,-30.47,-30.12,,,-24833.952,
01/05/2008,,-30.41,-30.12,,,-23927.616,
02/05/2008,,-30.55,-30.18,,,-25404.192,
03/05/2008,,-30.57,-30.19,,,-27991.872,
04/05/2008,,-30.45,-30.13,,,-24531.552,
05/05/2008,,-30.48,-30.12,,,-24382.944,
06/05/2008,,-30.49,-30.14,,,-26663.04,
07/05/2008,,-30.59,-30.16,,,-27628.992,
08/05/2008,,-30.86,-30.22,,,-27914.112,
09/05/2008,,-30.93,-30.25,,,-30765.312,
10/05/2008,,-30.9,-30.26,,,-29093.472,
11/05/2008,,-30.7,-30.22,,,-25198.56,
12/05/2008,,-30.59,-30.15,,,-23456.736,
13/05/2008,,-30.56,-30.08,,,-24157.44,
14/05/2008,,-30.57,-30.1,,,-26103.168,
15/05/2008,,-30.77,-30.18,,,-27949.536,
16/05/2008,,-30.86,-30.21,,,-28602.72,
17/05/2008,,,,,,-28870.56,
18/05/2008,,,,,,-25233.12,
19/05/2008,,,,,,-24730.272,
20/05/2008,,,,,,-24338.016,
21/05/2008,,,,,,-25265.952,
22/05/2008,,,,,,-25942.464,
23/05/2008,,,,,,-28456.704,
24/05/2008,,,,,,-27433.728,
25/05/2008,,,,,,-27059.616,
26/05/2008,,,,,,-28386.72,
27/05/2008,,,-30.05,,,-32406.048,
28/05/2008,,-30.68,-30.1,,,-32558.976,
29/05/2008,,-30.75,-30.1,,,-31343.328,
30/05/2008,,-30.51,-30.04,,,-24541.056,
31/05/2008,,-30.6,-30.08,,,-27969.408,
01/06/2008,,-30.53,-30.06,,,-24418.368,
02/06/2008,,-30.39,-29.98,,,-22235.04,
03/06/2008,,-30.45,-29.97,,,-23719.392,
04/06/2008,,-30.65,-30.08,,,-26939.52,
05/06/2008,,-30.73,-30.11,,,-26713.152,
06/06/2008,,-30.71,-30.1,,,-25754.112,
07/06/2008,,-30.72,-30.1,,,-25216.704,
08/06/2008,,-30.6,-30.06,,,-23813.568,
09/06/2008,,-30.67,-30.09,,,-26070.336,
10/06/2008,,-30.8,-30.17,,,-27922.752,
11/06/2008,,-30.83,-30.16,,,-28327.968,
12/06/2008,,-30.68,-30.11,,,-25843.968,
13/06/2008,,-30.7,-30.1,,,-26672.544,
14/06/2008,,-30.66,-30.1,,,-24626.592,
15/06/2008,,-30.56,-30.05,,,-22652.352,
16/06/2008,,-30.64,-30.06,,,-24892.704,
17/06/2008,,-30.77,-30.11,,,-27062.208,
18/06/2008,,-30.72,-30.13,,,-27638.496,
19/06/2008,,-30.9,-30.21,,,-28345.248,
20/06/2008,,-30.71,-30.18,,,-27070.848,
21/06/2008,,-30.91,-30.24,,,-28073.088,
22/06/2008,,-30.82,-30.21,,,-26034.912,
23/06/2008,,-31.04,-30.29,,,-29055.456,
24/06/2008,,-31.24,-30.4,,,-32988.384,
25/06/2008,,-31.34,-30.47,,,-31804.704,
26/06/2008,,-31.44,-30.54,,,-33092.064,
27/06/2008,,-31.52,-30.61,,,-33190.56,
28/06/2008,,-31.3,-30.59,,,-28045.44,
29/06/2008,,-31.32,-30.62,,,-28573.344,
30/06/2008,,-31.3,-30.6,,,-26560.224,
01/07/2008,,-31.08,-30.53,,,-23823.072,
02/07/2008,,-31.48,-30.63,,,-28449.792,
03/07/2008,,-31.2,-30.56,,,-27274.752,
04/07/2008,,-31.33,-30.6,,,-29716.416,
05/07/2008,,-31.31,-30.6,,,-26786.592,
06/07/2008,,-31.22,-30.59,,,-24979.104,
07/07/2008,,-31.27,-30.6,,,-25727.328,
08/07/2008,,-31.35,-30.66,,,-27517.536,
09/07/2008,,-31.58,-30.75,,,-28213.92,
10/07/2008,,-31.71,-30.8,,,-30707.424,
11/07/2008,,-31.77,-30.85,,,-29369.952,
12/07/2008,,-31.88,-30.91,,,-32477.76,
13/07/2008,,-31.66,-30.88,,,-26733.024,
14/07/2008,,-31.57,-30.89,,,-25942.464,
15/07/2008,,-31.34,-30.81,,,-24330.24,
16/07/2008,,-31.64,-30.86,,,-27928.8,
17/07/2008,,-31.71,-30.88,,,-30101.76,
18/07/2008,,-31.78,-30.92,,,-31097.952,
19/07/2008,,-31.77,-30.99,,,-30932.928,
20/07/2008,,-31.88,-31.05,,,-28399.68,
21/07/2008,,-31.81,-31.03,,,-29062.368,
22/07/2008,,-32.03,-31.1,,,-29325.888,
23/07/2008,,-32.07,-31.16,,,-30641.76,
24/07/2008,,-32.09,-31.19,,,-30926.88,
25/07/2008,,-32.16,-31.24,,,-31790.88,
26/07/2008,,-32.25,-31.3,,,-33149.952,
27/07/2008,,-32.16,-31.32,,,-28665.792,
28/07/2008,,-31.93,-31.23,,,-26818.56,
29/07/2008,,-32.11,-31.3,,,-28873.152,
30/07/2008,,-32.23,-31.39,,,-29655.936,
31/07/2008,,-32.39,-31.45,,,-32901.12,
01/08/2008,,-32.46,-31.5,,,-33346.944,
02/08/2008,,-32.52,-31.58,,,-33247.584,
03/08/2008,,-32.54,-31.61,,,-32369.76,
04/08/2008,,-32.61,-31.57,,,-33376.32,
05/08/2008,,-32.67,-31.62,,,-33694.272,
06/08/2008,,-32.6,-31.68,,,-33920.64,
07/08/2008,,-32.61,-31.7,,,-32577.984,
08/08/2008,,-32.65,-31.73,,,-33472.224,
09/08/2008,,-32.73,-31.8,,,-34452,
10/08/2008,,-32.5,-31.78,,,-28296,
11/08/2008,,-32.6,-31.78,,,-30749.76,
12/08/2008,,-32.7,-31.83,,,-31856.544,
13/08/2008,,-32.7,-31.86,,,-31330.368,
14/08/2008,,-32.85,-31.93,,,-34198.848,
15/08/2008,,-32.67,-31.87,,,-25627.968,
16/08/2008,,-32.21,-31.69,,,-22080.384,
17/08/2008,,-32.22,-31.67,,,-23970.816,
18/08/2008,,-32.61,-31.8,,,-31675.968,
19/08/2008,,-32.79,-31.87,,,-34815.744,
20/08/2008,,-32.71,-31.87,,,-31020.192,
21/08/2008,,-32.69,-31.89,,,-31041.792,
22/08/2008,,-32.78,-31.92,,,-33607.872,
23/08/2008,,-32.86,-31.97,,,-30344.544,
24/08/2008,,-32.7,-31.93,,,-30071.52,
25/08/2008,,-32.65,-31.91,,,-30784.32,
26/08/2008,,-32.77,-31.97,,,-33115.392,
27/08/2008,,-32.68,-31.94,,,-30355.776,
28/08/2008,,-32.73,-31.96,,,-32170.176,
29/08/2008,,-32.81,-32,,,-33910.272,
30/08/2008,,-32.85,-32.05,,,-34543.584,
31/08/2008,,-32.87,-32.08,,,-33474.816,
01/09/2008,,-32.93,-32.11,,,-35783.424,
02/09/2008,,-32.84,-32.09,,,-35017.056,
03/09/2008,,-32.88,-32.1,,,-35934.624,
04/09/2008,,-32.91,-32.13,,,-36384.768,
05/09/2008,,-33.01,-32.19,,,-37800.864,
06/09/2008,,-33.02,-32.21,,,-38145.6,
07/09/2008,,-33.03,-32.23,,,-37615.968,
08/09/2008,,-33.07,-32.26,,,-37037.088,
09/09/2008,,-33.09,-32.29,,,-38071.296,
10/09/2008,,-33.18,-32.31,,,-39316.32,
11/09/2008,,-33.15,-32.3,,,-37615.968,
12/09/2008,,-33.1,-32.31,,,-36115.2,
13/09/2008,,-32.99,-32.26,,,-31982.688,
14/09/2008,,-32.64,-32.13,,,-27444.96,
15/09/2008,,-32.64,-32.08,,,-27469.152,
16/09/2008,,-32.77,-32.09,,,-29394.144,
17/09/2008,,-32.83,-32.14,,,-32488.128,
18/09/2008,,-32.89,-32.17,,,-34043.328,
19/09/2008,,-32.84,-32.13,,,-31881.6,
20/09/2008,,-32.86,-32.15,,,-34648.128,
21/09/2008,,-32.88,-32.15,,,-34635.168,
22/09/2008,,-32.94,-32.16,,,-34681.824,
23/09/2008,,-33.01,-32.21,,,-36050.4,
24/09/2008,,-33.03,-32.24,,,-35295.264,
25/09/2008,,-33.07,-32.27,,,-34872.768,
26/09/2008,,-33.04,-32.29,,,-35011.872,
27/09/2008,,-33.01,-32.27,,,-35394.624,
28/09/2008,,-32.87,-32.24,,,-34338.816,
29/09/2008,,-32.95,-32.25,,,-34605.792,
30/09/2008,,-33.1,-32.31,,,-36114.336,
01/10/2008,,-33.06,-32.31,,,-36227.52,
02/10/2008,,-33.06,-32.3,,,-36169.632,
03/10/2008,,-33.12,-32.34,,,-35462.016,
04/10/2008,,-33.12,-32.36,,,-35721.216,
05/10/2008,,-33.09,-32.36,,,-34242.048,
06/10/2008,,-33.16,-32.37,,,-35497.44,
07/10/2008,,-33.21,-32.4,,,-36232.704,
08/10/2008,,-33.21,-32.4,,,-36571.392,
09/10/2008,,-33.23,-32.46,,,-37238.4,
10/10/2008,,-33.27,-32.48,,,-37373.184,
11/10/2008,,-33.33,-32.51,,,-39120.192,
12/10/2008,,-33.27,-32.48,,,-36522.144,
13/10/2008,,-33.32,-32.5,,,-37215.072,
14/10/2008,,-33.28,-32.5,,,-36321.696,
15/10/2008,,-33.28,-32.51,,,-35209.728,
16/10/2008,,-33.25,-32.52,,,-34768.224,
17/10/2008,,-33.21,-32.5,,,-35144.064,
18/10/2008,,-33.27,-32.55,,,-35696.16,
19/10/2008,,-33.22,-32.53,,,-34178.976,
20/10/2008,,-33.26,-32.51,,,-33470.496,
21/10/2008,,-33.31,-32.53,,,-35461.152,
22/10/2008,,-33.26,-32.53,,,-35449.92,
23/10/2008,,-33.39,-32.59,,,-36971.424,
24/10/2008,,-33.32,-32.56,,,-34941.024,
25/10/2008,,-33.4,-32.6,,,-36771.84,
26/10/2008,,-33.39,-32.59,,,-35795.52,
27/10/2008,,-33.35,-32.56,,,-34356.096,
28/10/2008,,-33.37,-32.57,,,-35744.544,
29/10/2008,,-33.38,-32.61,,,-35151.84,
30/10/2008,,-33.43,-32.64,,,-36294.912,
31/10/2008,,-33.39,-32.64,,,-34725.888,
01/11/2008,,-33.4,-32.64,,,-36998.208,
02/11/2008,,-33.35,-32.63,,,-33129.216,
03/11/2008,,-33.37,-32.64,,,-34745.76,
04/11/2008,,-33.41,-32.64,,,-34546.176,
05/11/2008,,-33.33,-32.62,,,-33171.552,
06/11/2008,,-33.32,-32.61,,,-32041.44,
07/11/2008,,-33.28,-32.59,,,-31532.544,
08/11/2008,,-33.27,-32.59,,,-31594.752,
09/11/2008,,-33.27,-32.58,,,-29936.736,
10/11/2008,,-33.2,-32.56,,,-30184.704,
11/11/2008,,-33.43,-32.75,,,-31814.208,
12/11/2008,,-33.49,-32.83,,,-32379.264,
13/11/2008,,-33.5,-32.82,,,-31407.264,
14/11/2008,,-33.54,-32.87,,,-33414.336,
15/11/2008,,-33.59,-32.88,,,-35201.952,
16/11/2008,,-33.41,-32.78,,,-30585.6,
17/11/2008,,-33.47,-32.81,,,-33722.784,
18/11/2008,,-33.51,-32.77,,,-30135.456,
19/11/2008,,-33.47,-32.81,,,-30819.744,
20/11/2008,,-33.44,-32.8,,,-32549.472,
21/11/2008,,-33.36,-32.71,,,-30494.016,
22/11/2008,,-33.48,-32.75,,,-32819.904,
23/11/2008,,-33.48,-32.87,,,-29402.784,
24/11/2008,,-33.48,-32.82,,,-31793.472,
25/11/2008,,-33.48,-32.84,,,-31554.144,
26/11/2008,,-33.54,-32.86,,,-32754.24,
27/11/2008,,-33.5,-32.85,,,-32950.368,
28/11/2008,,-33.5,-32.76,,,-32695.488,
29/11/2008,,-33.49,-32.8,,,-31761.504,
30/11/2008,,-33.45,-32.81,,,-31731.264,
01/12/2008,,-33.52,-32.84,,,-34202.304,
02/12/2008,,-33.53,-32.85,,,-32944.32,
03/12/2008,,-33.39,-32.78,,,-29384.64,
04/12/2008,,-33.35,-32.74,,,-29312.064,
05/12/2008,,-33.31,-32.69,,,-28052.352,
06/12/2008,,-33.41,-32.73,,,-31613.76,
07/12/2008,,-33.42,-32.76,,,-30264.192,
08/12/2008,,-33.4,-32.75,,,-29741.472,
09/12/2008,,-33.33,-32.68,,,-28501.632,
10/12/2008,,-33.22,-32.56,,,-28684.8,
11/12/2008,,-33.22,-32.54,,,-28071.36,
12/12/2008,,-33.25,-32.55,,,-31095.36,
13/12/2008,,-33.42,-32.59,,,-36477.216,
14/12/2008,,-33.28,-32.43,,,-32159.808,
15/12/2008,,-33.21,-32.38,,,-28930.176,
16/12/2008,,-33.14,-32.28,,,-27487.296,
17/12/2008,,-33.05,-32.16,,,-28025.568,
18/12/2008,,-33.1,-32.18,,,-29455.488,
19/12/2008,,-33.06,-32.11,,,-31233.6,
20/12/2008,,-33.02,-32.05,,,-30033.504,
21/12/2008,,-32.92,-31.96,,,-28526.688,
22/12/2008,,-32.84,-31.87,,,-26397.792,
23/12/2008,,-32.83,-31.86,,,-28341.792,
24/12/2008,,-32.78,-31.77,,,-29080.512,
25/12/2008,,-32.46,-31.59,,,-23490.432,
26/12/2008,,-32.28,-31.51,,,-22966.848,
27/12/2008,,-32.48,-31.5,,,-27844.992,
28/12/2008,,-32.24,-31.41,,,-25792.992,
29/12/2008,,-32.23,-31.37,,,-27260.928,
30/12/2008,,-32.25,-31.39,,,-29258.496,
31/12/2008,,-32.25,-31.33,,,-29832.192,
01/01/2009,0,-31.96,-31.14,5.2,4.9,-24530.688,2.4
02/01/2009,0,-32.03,-31.11,2.3,2.5,-28785.888,2.5
03/01/2009,0,-31.97,-31.07,4.4,3.9,-25766.208,2.4
04/01/2009,0,-31.91,-31.05,0.8,0.8,-27919.296,2.4
05/01/2009,0,-31.94,-31.01,-1.9,-2.1,-29854.656,2.3
06/01/2009,0,-31.89,-31,-0.7,-0.7,-29124.576,2.3
07/01/2009,0,-31.91,-30.96,1.5,-0.3,-31173.12,2.3
08/01/2009,0,-31.83,-30.94,4.3,6.6,-30232.224,2.4
09/01/2009,0.9,-31.8,-30.93,4.9,4.8,-30597.696,2.3
10/01/2009,0.0,-31.76,-30.87,1.9,4.2,-31337.28,2.3
11/01/2009,0.0,-31.7,-30.83,3.4,4.5,-29845.152,2.3
12/01/2009,0.0,-31.57,-30.74,3.3,3.9,-28745.28,2.3
13/01/2009,1.1,-31.54,-30.63,6,6.3,-28932.768,2.3
14/01/2009,0.0,-31.44,-30.55,8.2,8.1,-28600.128,2.3
15/01/2009,0.0,-31.26,-30.57,7.8,7.1,-24973.056,2.3
16/01/2009,0.0,-31.5,-30.61,5.1,5.3,-31388.256,2.3
17/01/2009,0.0,-31.61,-30.68,1.6,1.6,-30941.568,2.3
18/01/2009,0.1,-31.15,-30.41,6.4,6.4,-23043.744,2.3
19/01/2009,0.1,-30.95,-30.28,10.3,10.3,-21658.752,2.3
20/01/2009,0.0,-30.93,-30.21,12.1,12,-23793.696,2.3
21/01/2009,0.0,-30.89,-30.18,9.4,9,-22443.264,2.3
22/01/2009,0.0,-30.81,-30.15,7.7,7.6,-22976.352,2.3
23/01/2009,0.0,-30.75,-30.08,6,5.6,-23939.712,2.3
24/01/2009,0.0,-30.71,-29.97,8.3,7.7,-24362.208,2.4
25/01/2009,4.1,-30.72,-30.04,6.3,6.6,-23709.888,2.6
26/01/2009,0.0,-30.51,-29.97,3.8,0,-22446.72,2.6
27/01/2009,0.0,-30.57,-29.96,5.8,8.1,-24992.064,2.7
28/01/2009,0.0,-30.52,-29.96,5.6,4.8,-24554.016,2.6
29/01/2009,0.0,-30.52,-29.93,4.6,4.5,-24059.808,2.6
30/01/2009,0.0,-30.49,-29.93,6.5,5.9,-26126.496,2.5
