Area Code,Cogs,DifferenceBetweenActualandTargetProfit,Date,Inventory Margin,Margin,Market_size,Market,Marketing,Product_line,Product_type,Product,Profit,Sales,State,Target_cogs,Target_margin,Target_profit,Target_sales ,Total_expenses,Type
513,161,-53,12/23/2014,1267,161,Major Market,Central,45,Beans,Espresso,Caffe Mocha,137,343,Ohio,230,240,190,470,69,Regular
720,161,27,12/24/2014,1267,161,Major Market,Central,45,Leaves,Herbal Tea,Chamomile,137,343,Colorado,120,140,110,260,69,Decaf
708,123,57,12/25/2014,915,179,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,197,322,Illinois,90,150,140,240,46,Decaf
815,108,52,12/26/2014,971,157,Major Market,Central,30,Leaves,Herbal Tea,Mint,172,282,Illinois,80,130,120,210,41,Decaf
419,82,36,12/27/2014,788,123,Major Market,Central,27,Leaves,Tea,Darjeeling,96,218,Ohio,50,90,60,140,58,Regular
419,91,33,12/28/2014,656,127,Major Market,Central,28,Leaves,Tea,Earl Grey,113,232,Ohio,50,100,80,150,51,Regular
970,90,30,12/29/2014,572,115,Major Market,Central,29,Leaves,Tea,Green Tea,110,218,Colorado,50,90,80,140,41,Regular
641,10,-13,12/30/2014,598,13,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-3,25,Iowa,0,10,10,10,15,Decaf
920,86,-9,12/31/2014,547,116,Small Market,Central,28,Beans,Coffee,Decaf Irish Cream,91,215,Wisconsin,80,120,100,200,55,Decaf
573,79,-18,1/1/2015,593,98,Small Market,Central,30,Beans,Coffee,Colombian,52,189,Missouri,70,100,70,170,63,Regular
414,96,-33,1/2/2015,683,134,Small Market,Central,87,Beans,Coffee,Colombian,27,245,Wisconsin,90,140,60,230,116,Regular
573,40,-37,1/3/2015,881,59,Small Market,Central,11,Beans,Espresso,Caffe Mocha,53,106,Missouri,50,90,90,140,23,Regular
262,80,-49,1/4/2015,1055,94,Small Market,Central,24,Beans,Espresso,Caffe Mocha,71,185,Wisconsin,110,140,120,250,46,Regular
319,257,122,1/5/2015,1662,341,Small Market,Central,84,Leaves,Herbal Tea,Chamomile,332,637,Iowa,200,280,210,480,117,Decaf
515,122,39,1/6/2015,789,176,Small Market,Central,39,Leaves,Herbal Tea,Lemon,169,318,Iowa,90,150,130,240,62,Decaf
417,86,-49,1/7/2015,1698,23,Small Market,Central,26,Leaves,Herbal Tea,Lemon,-39,116,Missouri,60,20,10,80,49,Decaf
515,239,111,1/8/2015,1755,239,Small Market,Central,66,Leaves,Tea,Darjeeling,221,509,Iowa,170,170,110,340,90,Regular
515,255,142,1/9/2015,1756,312,Small Market,Central,96,Leaves,Tea,Earl Grey,272,604,Iowa,170,230,130,400,129,Regular
573,25,-16,1/10/2015,209,31,Small Market,Central,9,Leaves,Tea,Earl Grey,-16,60,Missouri,10,20,0,30,42,Regular
720,81,45,1/11/2015,984,117,Major Market,Central,22,Beans,Coffee,Decaf Irish Cream,125,211,Colorado,80,110,80,190,33,Decaf
847,113,47,1/12/2015,803,165,Major Market,Central,36,Beans,Coffee,Decaf Irish Cream,157,296,Illinois,110,160,110,270,59,Decaf
970,75,-14,1/13/2015,659,114,Major Market,Central,24,Beans,Espresso,Decaf Espresso,86,201,Colorado,90,150,100,240,56,Decaf
847,211,-9,1/14/2015,1778,212,Major Market,Central,59,Beans,Espresso,Decaf Espresso,191,451,Illinois,270,270,200,540,83,Decaf
719,118,60,1/15/2015,930,172,Major Market,Central,33,Beans,Coffee,Amaretto,190,309,Colorado,110,170,130,280,44,Regular
815,173,66,1/16/2015,1150,239,Major Market,Central,57,Beans,Coffee,Colombian,206,439,Illinois,170,230,140,400,100,Regular
303,50,1,1/17/2015,589,73,Major Market,Central,14,Beans,Espresso,Caffe Mocha,71,131,Colorado,60,90,70,150,25,Regular
630,228,1,1/18/2015,1691,304,Major Market,Central,75,Beans,Espresso,Caffe Mocha,291,567,Illinois,290,390,290,680,108,Regular
234,181,-11,1/19/2015,1283,182,Major Market,Central,50,Beans,Espresso,Caffe Mocha,159,387,Ohio,230,230,170,460,75,Regular
970,181,59,1/20/2015,1283,182,Major Market,Central,50,Leaves,Herbal Tea,Chamomile,159,387,Colorado,170,160,100,330,75,Decaf
708,118,78,1/21/2015,930,172,Major Market,Central,33,Leaves,Herbal Tea,Chamomile,188,309,Illinois,110,150,110,260,45,Decaf
708,81,45,1/22/2015,984,117,Major Market,Central,22,Leaves,Herbal Tea,Mint,125,211,Illinois,70,110,80,180,33,Decaf
614,78,32,1/23/2015,798,119,Major Market,Central,25,Leaves,Tea,Darjeeling,92,210,Ohio,60,100,60,160,57,Regular
309,75,38,1/24/2015,659,114,Major Market,Central,24,Leaves,Tea,Earl Grey,88,201,Illinois,60,90,50,150,55,Regular
740,102,62,1/25/2015,666,143,Major Market,Central,31,Leaves,Tea,Earl Grey,132,261,Ohio,80,120,70,200,54,Regular
970,88,44,1/26/2015,561,112,Major Market,Central,29,Leaves,Tea,Green Tea,104,213,Colorado,70,90,60,160,42,Regular
319,10,-14,1/27/2015,596,13,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-4,25,Iowa,0,20,10,20,16,Decaf
920,77,16,1/28/2015,557,103,Small Market,Central,25,Beans,Coffee,Decaf Irish Cream,76,192,Wisconsin,70,100,60,170,52,Decaf
712,15,2,1/29/2015,848,24,Small Market,Central,4,Beans,Coffee,Amaretto,12,42,Iowa,10,20,10,30,16,Regular
573,82,16,1/30/2015,601,102,Small Market,Central,31,Beans,Coffee,Colombian,56,196,Missouri,80,100,40,180,64,Regular
608,94,-6,1/31/2015,694,130,Small Market,Central,85,Beans,Coffee,Colombian,24,239,Wisconsin,90,130,30,220,114,Regular
573,54,-4,2/1/2015,885,78,Small Market,Central,15,Beans,Espresso,Caffe Mocha,76,141,Missouri,60,100,80,160,27,Regular
715,75,-3,2/2/2015,1063,89,Small Market,Central,23,Beans,Espresso,Caffe Mocha,67,175,Wisconsin,90,110,70,200,44,Regular
641,228,111,2/3/2015,1691,304,Small Market,Central,75,Leaves,Herbal Tea,Chamomile,291,567,Iowa,210,280,180,490,108,Decaf
641,113,59,2/4/2015,803,165,Small Market,Central,36,Leaves,Herbal Tea,Lemon,159,296,Iowa,100,150,100,250,58,Decaf
563,211,81,2/5/2015,1778,212,Small Market,Central,59,Leaves,Tea,Darjeeling,191,451,Iowa,170,180,110,350,83,Regular
641,245,127,2/6/2015,1784,300,Small Market,Central,93,Leaves,Tea,Earl Grey,257,581,Iowa,200,250,130,450,127,Regular
720,86,41,2/7/2015,1003,124,Major Market,Central,24,Beans,Coffee,Decaf Irish Cream,131,224,Colorado,80,120,90,200,36,Decaf
312,127,51,2/8/2015,830,185,Major Market,Central,40,Beans,Coffee,Decaf Irish Cream,181,332,Illinois,120,180,130,300,63,Decaf
720,67,-10,2/9/2015,677,101,Major Market,Central,22,Beans,Espresso,Decaf Espresso,70,179,Colorado,80,130,80,210,54,Decaf
773,250,-7,2/10/2015,1820,251,Major Market,Central,70,Beans,Espresso,Decaf Espresso,233,534,Illinois,320,320,240,640,94,Decaf
303,123,69,2/11/2015,959,179,Major Market,Central,34,Beans,Coffee,Amaretto,199,322,Colorado,120,170,130,290,45,Regular
312,224,98,2/12/2015,1191,310,Major Market,Central,73,Beans,Coffee,Colombian,288,569,Illinois,220,300,190,520,116,Regular
970,54,-11,2/13/2015,601,79,Major Market,Central,15,Beans,Espresso,Caffe Mocha,79,142,Colorado,60,110,90,170,26,Regular
708,247,1,2/14/2015,1744,329,Major Market,Central,81,Beans,Espresso,Caffe Mocha,321,614,Illinois,310,420,320,730,113,Regular
937,153,-11,2/15/2015,1319,153,Major Market,Central,42,Beans,Espresso,Caffe Mocha,129,326,Ohio,190,200,140,390,66,Regular
970,153,49,2/16/2015,1319,153,Major Market,Central,42,Leaves,Herbal Tea,Chamomile,129,326,Colorado,140,140,80,280,66,Decaf
618,123,67,2/17/2015,959,179,Major Market,Central,34,Leaves,Herbal Tea,Chamomile,197,322,Illinois,110,170,130,280,46,Decaf
312,86,51,2/18/2015,1003,124,Major Market,Central,24,Leaves,Herbal Tea,Mint,131,224,Illinois,80,110,80,190,36,Decaf
513,88,37,2/19/2015,817,133,Major Market,Central,29,Leaves,Tea,Darjeeling,107,236,Ohio,70,110,70,180,61,Regular
513,134,90,2/20/2015,690,186,Major Market,Central,41,Leaves,Tea,Earl Grey,180,341,Ohio,110,150,90,260,65,Regular
719,81,38,2/21/2015,551,104,Major Market,Central,26,Leaves,Tea,Green Tea,98,197,Colorado,60,90,60,150,38,Regular
712,10,-11,2/22/2015,594,14,Small Market,Central,3,Beans,Coffee,Decaf Irish Cream,-1,26,Iowa,0,20,10,20,15,Decaf
414,83,15,2/23/2015,575,112,Small Market,Central,27,Beans,Coffee,Decaf Irish Cream,85,208,Wisconsin,80,110,70,190,55,Decaf
573,68,-1,2/24/2015,619,85,Small Market,Central,25,Beans,Coffee,Colombian,39,163,Missouri,60,90,40,150,59,Regular
262,105,0,2/25/2015,716,145,Small Market,Central,95,Beans,Coffee,Colombian,30,266,Wisconsin,100,140,30,240,125,Regular
573,50,1,2/26/2015,898,73,Small Market,Central,14,Beans,Espresso,Caffe Mocha,71,131,Missouri,60,90,70,150,25,Regular
262,80,-6,2/27/2015,1079,96,Small Market,Central,24,Beans,Espresso,Caffe Mocha,74,188,Wisconsin,100,120,80,220,46,Regular
515,247,121,2/28/2015,1744,329,Small Market,Central,81,Leaves,Herbal Tea,Chamomile,321,614,Iowa,230,300,200,530,113,Decaf
515,127,63,3/1/2015,830,185,Small Market,Central,40,Leaves,Herbal Tea,Lemon,183,332,Iowa,120,170,120,290,62,Decaf
641,250,112,3/2/2015,1820,251,Small Market,Central,70,Leaves,Tea,Darjeeling,232,534,Iowa,210,200,120,410,95,Regular
563,294,151,3/3/2015,1838,360,Small Market,Central,111,Leaves,Tea,Earl Grey,321,697,Iowa,240,300,170,540,144,Regular
816,20,-14,3/4/2015,218,25,Small Market,Central,7,Leaves,Tea,Earl Grey,-24,48,Missouri,10,20,-10,30,41,Regular
951,154,-17,3/5/2015,3654,-24,Major Market,West,50,Beans,Coffee,Decaf Irish Cream,-117,130,California,220,-30,-100,190,93,Decaf
714,257,-15,3/6/2015,1662,341,Major Market,West,84,Beans,Espresso,Decaf Espresso,225,598,California,230,320,240,550,116,Decaf
818,122,-14,3/7/2015,2555,-13,Major Market,West,39,Beans,Coffee,Amaretto,-74,109,California,170,-20,-60,150,61,Regular
626,260,-223,3/8/2015,2548,390,Major Market,West,91,Beans,Coffee,Colombian,247,650,California,380,580,470,960,143,Regular
562,239,-11,3/9/2015,1755,239,Major Market,West,66,Beans,Espresso,Caffe Latte,149,478,California,210,220,160,430,90,Regular
562,125,-23,3/10/2015,898,173,Major Market,West,113,Beans,Espresso,Caffe Mocha,27,298,California,110,160,50,270,146,Regular
661,108,-5,3/11/2015,971,157,Major Market,West,30,Leaves,Herbal Tea,Chamomile,115,265,California,80,130,120,210,42,Decaf
562,239,16,3/12/2015,1246,281,Major Market,West,74,Leaves,Herbal Tea,Lemon,186,520,California,190,220,170,410,95,Decaf
562,123,54,3/13/2015,915,179,Major Market,West,34,Leaves,Tea,Darjeeling,134,302,California,50,90,80,140,45,Regular
971,43,-51,3/14/2015,419,64,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,29,107,Oregon,50,100,80,150,35,Decaf
435,79,-86,3/15/2015,593,98,Small Market,West,30,Beans,Coffee,Decaf Irish Cream,34,177,Utah,100,160,120,260,64,Decaf
425,96,-83,3/16/2015,683,134,Small Market,West,87,Beans,Coffee,Decaf Irish Cream,17,230,Washington,140,190,100,330,117,Decaf
503,161,-19,3/17/2015,1267,161,Small Market,West,45,Beans,Espresso,Decaf Espresso,91,322,Oregon,140,150,110,290,70,Decaf
253,80,-32,3/18/2015,1055,94,Small Market,West,24,Beans,Espresso,Decaf Espresso,48,174,Washington,60,90,80,150,46,Decaf
971,51,-55,3/19/2015,503,71,Small Market,West,46,Beans,Coffee,Amaretto,-5,122,Oregon,70,100,50,170,76,Regular
435,65,-54,3/20/2015,1053,77,Small Market,West,20,Beans,Coffee,Amaretto,36,142,Utah,90,110,90,200,41,Regular
971,60,-69,3/21/2015,463,84,Small Market,West,19,Beans,Coffee,Colombian,21,144,Oregon,80,130,90,210,63,Regular
435,47,-58,3/22/2015,375,64,Small Market,West,15,Beans,Coffee,Colombian,22,111,Utah,50,100,80,150,42,Regular
206,68,-54,3/23/2015,438,99,Small Market,West,21,Beans,Coffee,Colombian,56,167,Washington,90,140,110,230,43,Regular
206,22,-10,3/24/2015,573,29,Small Market,West,7,Beans,Espresso,Caffe Latte,10,51,Washington,10,20,20,30,19,Regular
702,21,-6,3/25/2015,846,31,Small Market,West,5,Beans,Espresso,Caffe Mocha,14,52,Nevada,10,20,20,30,17,Regular
801,103,-23,3/26/2015,564,133,Small Market,West,33,Beans,Espresso,Caffe Mocha,87,236,Utah,80,130,110,210,46,Regular
775,125,-34,3/27/2015,898,173,Small Market,West,113,Leaves,Herbal Tea,Chamomile,26,298,Nevada,90,150,60,240,147,Decaf
206,125,-15,3/28/2015,1119,188,Small Market,West,41,Leaves,Herbal Tea,Chamomile,115,313,Washington,90,160,130,250,73,Decaf
702,154,0,3/29/2015,1132,213,Small Market,West,50,Leaves,Herbal Tea,Lemon,120,367,Nevada,120,170,120,290,93,Decaf
971,90,-17,3/30/2015,572,115,Small Market,West,29,Leaves,Herbal Tea,Lemon,73,205,Oregon,60,100,90,160,42,Decaf
702,122,-16,3/31/2015,789,176,Small Market,West,39,Leaves,Herbal Tea,Mint,114,298,Nevada,90,150,130,240,62,Decaf
435,86,-27,4/1/2015,1698,23,Small Market,West,26,Leaves,Herbal Tea,Mint,-27,109,Utah,60,20,0,80,50,Decaf
702,257,94,4/2/2015,1662,341,Small Market,West,84,Leaves,Tea,Darjeeling,224,598,Nevada,110,180,130,290,117,Regular
541,21,-4,4/3/2015,480,32,Small Market,West,5,Leaves,Tea,Darjeeling,16,53,Oregon,0,20,20,20,16,Regular
775,239,69,4/4/2015,1755,239,Small Market,West,66,Leaves,Tea,Earl Grey,149,478,Nevada,110,120,80,230,90,Regular
702,255,-193,4/5/2015,7058,-255,Small Market,West,96,Leaves,Tea,Green Tea,-363,21,Nevada,110,-110,-170,0,129,Regular
435,25,-22,4/6/2015,209,31,Small Market,West,9,Leaves,Tea,Green Tea,-12,56,Utah,0,20,10,20,43,Regular
909,173,3,4/7/2015,3909,-27,Major Market,West,57,Beans,Coffee,Decaf Irish Cream,-127,146,California,200,-30,-130,170,100,Decaf
707,228,7,4/8/2015,1691,304,Major Market,West,75,Beans,Espresso,Decaf Espresso,197,532,California,220,290,190,510,107,Decaf
619,113,-6,4/9/2015,2758,3,Major Market,West,36,Beans,Coffee,Amaretto,-56,116,California,130,0,-50,130,59,Regular
951,249,-75,4/10/2015,2580,374,Major Market,West,87,Beans,Coffee,Colombian,235,623,California,290,450,310,740,139,Regular
559,211,-11,4/11/2015,1778,212,Major Market,West,59,Beans,Espresso,Caffe Latte,129,423,California,200,210,140,410,83,Regular
818,121,-14,4/12/2015,912,168,Major Market,West,109,Beans,Espresso,Caffe Mocha,26,289,California,110,170,40,280,142,Regular
213,81,4,4/13/2015,984,117,Major Market,West,22,Leaves,Herbal Tea,Chamomile,84,198,California,70,110,80,180,33,Decaf
213,225,14,4/14/2015,1272,265,Major Market,West,69,Leaves,Herbal Tea,Lemon,174,490,California,210,240,160,450,91,Decaf
213,118,18,4/15/2015,930,172,Major Market,West,33,Leaves,Tea,Darjeeling,128,290,California,80,130,110,210,44,Regular
801,82,-22,4/16/2015,601,102,Small Market,West,31,Beans,Coffee,Decaf Irish Cream,38,184,Utah,90,120,60,210,64,Decaf
253,94,-24,4/17/2015,694,130,Small Market,West,85,Beans,Coffee,Decaf Irish Cream,16,224,Washington,110,150,40,260,114,Decaf
503,181,-12,4/18/2015,1283,182,Small Market,West,50,Beans,Espresso,Decaf Espresso,108,363,Oregon,170,180,120,350,74,Decaf
801,69,-11,4/19/2015,1060,81,Small Market,West,21,Beans,Coffee,Amaretto,39,150,Utah,80,90,50,170,42,Regular
971,53,-26,4/20/2015,470,75,Small Market,West,17,Beans,Coffee,Colombian,14,128,Oregon,60,90,40,150,61,Regular
425,63,-20,4/21/2015,446,93,Small Market,West,20,Beans,Coffee,Colombian,50,156,Washington,70,110,70,180,43,Regular
775,15,-1,4/22/2015,848,24,Small Market,West,4,Beans,Espresso,Caffe Mocha,9,39,Nevada,10,20,10,30,15,Regular
435,101,-5,4/23/2015,552,130,Small Market,West,33,Beans,Espresso,Caffe Mocha,85,231,Utah,90,130,90,220,45,Regular
775,121,6,4/24/2015,912,168,Small Market,West,109,Leaves,Herbal Tea,Chamomile,26,289,Nevada,110,150,20,260,142,Decaf
206,130,2,4/25/2015,1134,195,Small Market,West,42,Leaves,Herbal Tea,Chamomile,122,325,Washington,120,180,120,300,73,Decaf
702,173,8,4/26/2015,1150,239,Small Market,West,57,Leaves,Herbal Tea,Lemon,138,412,Nevada,160,220,130,380,101,Decaf
971,88,0,4/27/2015,561,112,Small Market,West,29,Leaves,Herbal Tea,Lemon,70,200,Oregon,80,100,70,180,42,Decaf
702,113,7,4/28/2015,803,165,Small Market,West,36,Leaves,Herbal Tea,Mint,107,278,Nevada,100,150,100,250,58,Decaf
702,228,56,4/29/2015,1691,304,Small Market,West,75,Leaves,Tea,Darjeeling,196,532,Nevada,160,220,140,380,108,Regular
702,211,48,4/30/2015,1778,212,Small Market,West,59,Leaves,Tea,Earl Grey,128,423,Nevada,150,150,80,300,84,Regular
971,78,12,5/1/2015,798,119,Small Market,West,25,Leaves,Tea,Earl Grey,62,197,Oregon,50,90,50,140,57,Regular
702,245,-60,5/2/2015,7653,-245,Small Market,West,93,Leaves,Tea,Green Tea,-340,32,Nevada,180,-180,-280,0,127,Regular
971,102,19,5/3/2015,666,143,Small Market,West,31,Leaves,Tea,Green Tea,89,245,Oregon,70,100,70,170,54,Regular
714,224,1,5/4/2015,4216,-32,Major Market,West,73,Beans,Coffee,Decaf Irish Cream,-149,192,California,260,-40,-150,220,117,Decaf
209,247,6,5/5/2015,1744,329,Major Market,West,81,Beans,Espresso,Decaf Espresso,216,576,California,240,310,210,550,113,Decaf
951,127,2,5/6/2015,2947,-25,Major Market,West,40,Beans,Coffee,Amaretto,-88,102,California,150,-30,-90,120,63,Regular
707,279,-79,5/7/2015,2642,420,Major Market,West,97,Beans,Coffee,Colombian,271,699,California,330,500,350,830,149,Regular
916,250,-3,5/8/2015,1820,251,Major Market,West,70,Beans,Espresso,Caffe Latte,157,501,California,240,240,160,480,94,Regular
530,135,-9,5/9/2015,940,187,Major Market,West,122,Beans,Espresso,Caffe Mocha,31,322,California,130,180,40,310,156,Regular
626,86,9,5/10/2015,1003,124,Major Market,West,24,Leaves,Herbal Tea,Chamomile,89,210,California,80,110,80,190,35,Decaf
415,241,18,5/11/2015,1321,284,Major Market,West,74,Leaves,Herbal Tea,Lemon,188,525,California,220,260,170,480,96,Decaf
916,123,24,5/12/2015,959,179,Major Market,West,34,Leaves,Tea,Darjeeling,134,302,California,90,130,110,220,45,Regular
435,68,-24,5/13/2015,619,85,Small Market,West,25,Beans,Coffee,Decaf Irish Cream,26,153,Utah,80,100,50,180,59,Decaf
509,105,-30,5/14/2015,716,145,Small Market,West,95,Beans,Coffee,Decaf Irish Cream,20,250,Washington,120,170,50,290,125,Decaf
971,153,7,5/15/2015,1319,153,Small Market,West,42,Beans,Espresso,Decaf Espresso,87,306,Oregon,150,140,80,290,66,Decaf
253,80,-9,5/16/2015,1079,96,Small Market,West,24,Beans,Espresso,Decaf Espresso,51,176,Washington,70,100,60,170,45,Decaf
435,63,-14,5/17/2015,1075,76,Small Market,West,19,Beans,Coffee,Amaretto,36,139,Utah,70,90,50,160,40,Regular
253,72,-22,5/18/2015,461,104,Small Market,West,23,Beans,Coffee,Colombian,58,176,Washington,80,120,80,200,46,Regular
775,16,0,5/19/2015,851,25,Small Market,West,4,Beans,Espresso,Caffe Mocha,10,41,Nevada,10,20,10,30,15,Regular
435,94,7,5/20/2015,540,120,Small Market,West,31,Beans,Espresso,Caffe Mocha,77,214,Utah,90,110,70,200,43,Regular
702,135,2,5/21/2015,940,187,Small Market,West,122,Leaves,Herbal Tea,Chamomile,32,322,Nevada,120,170,30,290,155,Decaf
509,115,-5,5/22/2015,1166,174,Small Market,West,37,Leaves,Herbal Tea,Chamomile,105,289,Washington,100,160,110,260,69,Decaf
775,224,24,5/23/2015,1191,310,Small Market,West,73,Leaves,Herbal Tea,Lemon,194,534,Nevada,210,280,170,490,116,Decaf
541,81,-4,5/24/2015,551,104,Small Market,West,26,Leaves,Herbal Tea,Lemon,66,185,Oregon,70,100,70,170,38,Decaf
775,127,2,5/25/2015,830,185,Small Market,West,40,Leaves,Herbal Tea,Mint,122,312,Nevada,120,170,120,290,63,Decaf
702,247,65,5/26/2015,1744,329,Small Market,West,81,Leaves,Tea,Darjeeling,215,576,Nevada,180,240,150,420,114,Regular
702,250,57,5/27/2015,1820,251,Small Market,West,70,Leaves,Tea,Earl Grey,157,501,Nevada,180,180,100,360,94,Regular
971,88,13,5/28/2015,817,133,Small Market,West,29,Leaves,Tea,Earl Grey,73,221,Oregon,60,100,60,160,60,Regular
775,294,-88,5/29/2015,8252,-294,Small Market,West,111,Leaves,Tea,Green Tea,-408,31,Nevada,210,-210,-320,0,145,Regular
503,134,21,5/30/2015,690,186,Small Market,West,41,Leaves,Tea,Green Tea,121,320,Oregon,90,140,100,230,65,Regular
435,20,-15,5/31/2015,218,25,Small Market,West,7,Leaves,Tea,Green Tea,-15,45,Utah,10,20,0,30,40,Regular
650,154,-74,6/1/2015,3654,-24,Major Market,West,50,Beans,Coffee,Decaf Irish Cream,-174,139,California,220,-30,-100,190,93,Decaf
415,257,94,6/2/2015,1662,341,Major Market,West,84,Beans,Espresso,Decaf Espresso,334,637,California,230,320,240,550,116,Decaf
909,122,-50,6/3/2015,2555,-13,Major Market,West,39,Beans,Coffee,Amaretto,-110,116,California,170,-20,-60,150,61,Regular
818,260,-103,6/4/2015,2548,390,Major Market,West,91,Beans,Coffee,Colombian,367,693,California,380,580,470,960,143,Regular
714,239,61,6/5/2015,1755,239,Major Market,West,66,Beans,Espresso,Caffe Latte,221,509,California,210,220,160,430,90,Regular
805,125,-10,6/6/2015,898,173,Major Market,West,113,Beans,Espresso,Caffe Mocha,40,318,California,110,160,50,270,146,Regular
925,108,51,6/7/2015,971,157,Major Market,West,30,Leaves,Herbal Tea,Chamomile,171,282,California,80,130,120,210,42,Decaf
951,239,106,6/8/2015,1246,281,Major Market,West,74,Leaves,Herbal Tea,Lemon,276,554,California,190,220,170,410,95,Decaf
831,123,119,6/9/2015,915,179,Major Market,West,34,Leaves,Tea,Darjeeling,199,322,California,50,90,80,140,45,Regular
971,43,-37,6/10/2015,419,64,Small Market,West,13,Beans,Coffee,Decaf Irish Cream,43,114,Oregon,50,100,80,150,35,Decaf
435,79,-70,6/11/2015,593,98,Small Market,West,30,Beans,Coffee,Decaf Irish Cream,50,189,Utah,100,160,120,260,64,Decaf
206,96,-75,6/12/2015,683,134,Small Market,West,87,Beans,Coffee,Decaf Irish Cream,25,245,Washington,140,190,100,330,117,Decaf
503,161,25,6/13/2015,1267,161,Small Market,West,45,Beans,Espresso,Decaf Espresso,135,343,Oregon,140,150,110,290,70,Decaf
360,80,-9,6/14/2015,1055,94,Small Market,West,24,Beans,Espresso,Decaf Espresso,71,185,Washington,60,90,80,150,46,Decaf
503,51,-57,6/15/2015,503,71,Small Market,West,46,Beans,Coffee,Amaretto,-7,130,Oregon,70,100,50,170,76,Regular
435,65,-37,6/16/2015,1053,77,Small Market,West,20,Beans,Coffee,Amaretto,53,151,Utah,90,110,90,200,41,Regular
503,60,-59,6/17/2015,463,84,Small Market,West,19,Beans,Coffee,Colombian,31,153,Oregon,80,130,90,210,63,Regular
435,47,-47,6/18/2015,375,64,Small Market,West,15,Beans,Coffee,Colombian,33,118,Utah,50,100,80,150,42,Regular
360,68,-27,6/19/2015,438,99,Small Market,West,21,Beans,Coffee,Colombian,83,178,Washington,90,140,110,230,43,Regular
206,22,-5,6/20/2015,573,29,Small Market,West,7,Beans,Espresso,Caffe Latte,15,54,Washington,10,20,20,30,19,Regular
775,21,1,6/21/2015,846,31,Small Market,West,5,Beans,Espresso,Caffe Mocha,21,55,Nevada,10,20,20,30,17,Regular
435,103,19,6/22/2015,564,133,Small Market,West,33,Beans,Espresso,Caffe Mocha,129,251,Utah,80,130,110,210,46,Regular
702,125,-21,6/23/2015,898,173,Small Market,West,113,Leaves,Herbal Tea,Chamomile,39,318,Nevada,90,150,60,240,147,Decaf
360,125,41,6/24/2015,1119,188,Small Market,West,41,Leaves,Herbal Tea,Chamomile,171,334,Washington,90,160,130,250,73,Decaf
775,154,58,6/25/2015,1132,213,Small Market,West,50,Leaves,Herbal Tea,Lemon,178,391,Nevada,120,170,120,290,93,Decaf
541,90,18,6/26/2015,572,115,Small Market,West,29,Leaves,Herbal Tea,Lemon,108,218,Oregon,60,100,90,160,42,Decaf
775,122,39,6/27/2015,789,176,Small Market,West,39,Leaves,Herbal Tea,Mint,169,318,Nevada,90,150,130,240,62,Decaf
435,86,-40,6/28/2015,1698,23,Small Market,West,26,Leaves,Herbal Tea,Mint,-40,116,Utah,60,20,0,80,50,Decaf
775,257,202,6/29/2015,1662,341,Small Market,West,84,Leaves,Tea,Darjeeling,332,637,Nevada,110,180,130,290,117,Regular
971,21,4,6/30/2015,480,32,Small Market,West,5,Leaves,Tea,Darjeeling,24,56,Oregon,0,20,20,20,16,Regular
775,239,141,7/1/2015,1755,239,Small Market,West,66,Leaves,Tea,Earl Grey,221,509,Nevada,110,120,80,230,90,Regular
702,255,-369,7/2/2015,7058,-255,Small Market,West,96,Leaves,Tea,Green Tea,-539,22,Nevada,110,-110,-170,0,129,Regular
435,25,-28,7/3/2015,209,31,Small Market,West,9,Leaves,Tea,Green Tea,-18,60,Utah,0,20,10,20,43,Regular
626,173,-58,7/4/2015,3909,-27,Major Market,West,57,Beans,Coffee,Decaf Irish Cream,-188,156,California,200,-30,-130,170,100,Decaf
213,228,102,7/5/2015,1691,304,Major Market,West,75,Beans,Espresso,Decaf Espresso,292,567,California,220,290,190,510,107,Decaf
916,113,-33,7/6/2015,2758,3,Major Market,West,36,Beans,Coffee,Amaretto,-83,124,California,130,0,-50,130,59,Regular
213,249,39,7/7/2015,2580,374,Major Market,West,87,Beans,Coffee,Colombian,349,664,California,290,450,310,740,139,Regular
951,211,51,7/8/2015,1778,212,Major Market,West,59,Beans,Espresso,Caffe Latte,191,451,California,200,210,140,410,83,Regular
916,121,-1,7/9/2015,912,168,Major Market,West,109,Beans,Espresso,Caffe Mocha,39,308,California,110,170,40,280,142,Regular
760,81,45,7/10/2015,984,117,Major Market,West,22,Leaves,Herbal Tea,Chamomile,125,211,California,70,110,80,180,33,Decaf
510,225,98,7/11/2015,1272,265,Major Market,West,69,Leaves,Herbal Tea,Lemon,258,522,California,210,240,160,450,91,Decaf
805,118,80,7/12/2015,930,172,Major Market,West,33,Leaves,Tea,Darjeeling,190,309,California,80,130,110,210,44,Regular
435,82,-4,7/13/2015,601,102,Small Market,West,31,Beans,Coffee,Decaf Irish Cream,56,196,Utah,90,120,60,210,64,Decaf
509,94,-16,7/14/2015,694,130,Small Market,West,85,Beans,Coffee,Decaf Irish Cream,24,239,Washington,110,150,40,260,114,Decaf
971,181,40,7/15/2015,1283,182,Small Market,West,50,Beans,Espresso,Decaf Espresso,160,387,Oregon,170,180,120,350,74,Decaf
