date,hour,demand
2018-11-03,0,35
2018-11-03,1,44
2018-11-03,2,122
2018-11-03,3,31
2018-11-03,4,72
2018-11-03,5,24
2018-11-03,6,37
2018-11-03,7,26
2018-11-03,8,25
2018-11-03,9,36
2018-11-03,10,56
2018-11-03,11,64
2018-11-03,12,67
2018-11-03,13,144
2018-11-03,14,94
2018-11-03,15,72
2018-11-03,16,93
2018-11-03,17,72
2018-11-03,18,89
2018-11-03,19,109
2018-11-03,20,50
2018-11-03,21,45
2018-11-03,22,62
2018-11-03,23,58
2018-11-04,0,70
2018-11-04,1,84
2018-11-04,3,106
2018-11-04,4,83
2018-11-04,6,40
2018-11-04,7,87
2018-11-04,8,18
2018-11-04,9,116
2018-11-04,10,93
2018-11-04,11,74
2018-11-04,12,82
2018-11-04,13,121
2018-11-04,14,152
2018-11-04,15,152
2018-11-04,16,172
2018-11-04,17,182
2018-11-04,18,176
2018-11-04,19,186
2018-11-04,20,79
2018-11-04,21,150
2018-11-04,22,101
2018-11-04,23,91
2018-11-05,0,118
2018-11-05,1,67
2018-11-05,2,17
2018-11-05,3,64
2018-11-05,4,69
2018-11-05,5,28
2018-11-05,6,98
2018-11-05,7,61
2018-11-05,8,120
2018-11-05,9,139
2018-11-05,10,80
2018-11-05,11,77
2018-11-05,12,141
2018-11-05,13,195
2018-11-05,14,232
2018-11-05,15,183
2018-11-05,16,207
2018-11-05,17,275
2018-11-05,18,156
2018-11-05,19,174
2018-11-05,20,129
2018-11-05,21,136
2018-11-05,22,104
2018-11-05,23,81
2018-11-06,0,123
2018-11-06,1,35
2018-11-06,2,114
2018-11-06,3,11
2018-11-06,5,45
2018-11-06,6,2
2018-11-06,7,35
2018-11-06,8,58
2018-11-06,9,66
2018-11-06,10,117
2018-11-06,11,107
2018-11-06,12,238
2018-11-06,13,157
2018-11-06,14,207
2018-11-06,15,174
2018-11-06,16,279
2018-11-06,17,261
2018-11-06,18,254
2018-11-06,19,214
2018-11-06,20,210
2018-11-06,21,176
2018-11-06,22,145
2018-11-06,23,135
2018-11-07,0,77
2018-11-07,1,74
2018-11-07,2,24
2018-11-07,4,81
2018-11-07,5,78
2018-11-07,6,53
2018-11-07,7,58
2018-11-07,8,48
2018-11-07,9,100
2018-11-07,10,135
2018-11-07,11,113
2018-11-07,12,115
2018-11-07,13,212
2018-11-07,14,232
2018-11-07,15,204
2018-11-07,16,190
2018-11-07,17,217
2018-11-07,18,234
2018-11-07,19,249
2018-11-07,20,111
2018-11-07,21,148
2018-11-07,22,76
2018-11-07,23,97
2018-11-08,0,113
2018-11-08,1,96
2018-11-08,2,99
2018-11-08,3,47
2018-11-08,7,46
2018-11-08,8,53
2018-11-08,9,61
2018-11-08,10,141
2018-11-08,11,141
2018-11-08,12,201
2018-11-08,13,251
2018-11-08,14,219
2018-11-08,15,289
2018-11-08,16,214
2018-11-08,17,250
2018-11-08,18,249
2018-11-08,19,233
2018-11-08,20,199
2018-11-08,21,170
2018-11-08,22,96
2018-11-08,23,125
2018-11-09,0,158
2018-11-09,1,87
2018-11-09,2,82
2018-11-09,3,38
2018-11-09,4,97
2018-11-09,5,69
2018-11-09,7,7
2018-11-09,8,23
2018-11-09,9,122
2018-11-09,10,161
2018-11-09,11,190
2018-11-09,12,225
2018-11-09,13,289
2018-11-09,14,266
2018-11-09,15,245
2018-11-09,16,307
2018-11-09,17,346
2018-11-09,18,324
2018-11-09,19,251
2018-11-09,20,151
2018-11-09,21,233
2018-11-09,22,259
2018-11-09,23,131
2018-11-10,0,187
2018-11-10,1,131
2018-11-10,2,134
2018-11-10,3,59
2018-11-10,4,57
2018-11-10,5,51
2018-11-10,6,57
2018-11-10,7,75
2018-11-10,8,64
2018-11-10,9,32
2018-11-10,10,85
2018-11-10,11,86
2018-11-10,12,141
2018-11-10,13,139
2018-11-10,14,229
2018-11-10,15,244
2018-11-10,16,276
2018-11-10,17,379
2018-11-10,18,284
2018-11-10,19,322
2018-11-10,20,207
2018-11-10,21,191
2018-11-10,22,160
2018-11-10,23,180
2018-11-11,0,179
2018-11-11,1,77
2018-11-11,2,125
2018-11-11,3,67
2018-11-11,4,39
2018-11-11,7,11
2018-11-11,8,103
2018-11-11,9,51
2018-11-11,10,26
2018-11-11,11,82
2018-11-11,12,126
2018-11-11,13,136
2018-11-11,14,128
2018-11-11,15,146
2018-11-11,16,180
2018-11-11,17,163
2018-11-11,18,103
2018-11-11,19,23
2018-11-11,20,49
2018-11-11,21,57
2018-11-11,22,95
2018-11-11,23,28
2018-11-12,0,96
2018-11-12,1,89
2018-11-12,6,44
2018-11-12,7,76
2018-11-12,8,83
2018-11-12,9,34
2018-11-12,10,23
2018-11-12,11,55
2018-11-12,12,63
2018-11-12,13,122
2018-11-12,14,39
2018-11-12,15,91
2018-11-12,16,105
2018-11-12,17,89
2018-11-12,18,119
2018-11-12,19,81
2018-11-12,20,41
2018-11-12,21,19
2018-11-12,22,36
2018-11-12,23,40
2018-11-13,0,72
2018-11-13,1,93
2018-11-13,2,29
2018-11-13,3,59
2018-11-13,6,56
2018-11-13,7,32
2018-11-13,8,36
2018-11-13,9,111
2018-11-13,10,43
2018-11-13,11,104
2018-11-13,12,93
2018-11-13,13,78
2018-11-13,14,43
2018-11-13,15,102
2018-11-13,16,102
2018-11-13,17,79
2018-11-13,18,103
2018-11-13,19,92
2018-11-13,20,46
2018-11-13,21,30
2018-11-13,22,17
2018-11-13,23,16
2018-11-14,0,42
2018-11-14,6,10
2018-11-14,7,7
2018-11-14,8,95
2018-11-14,9,26
2018-11-14,10,60
2018-11-14,11,36
2018-11-14,12,97
2018-11-14,13,43
2018-11-14,14,112
2018-11-14,15,68
2018-11-14,16,91
2018-11-14,17,53
2018-11-14,18,39
2018-11-14,19,55
2018-11-14,20,36
2018-11-14,21,10
2018-11-14,22,89
2018-11-15,0,66
2018-11-15,2,65
2018-11-15,3,92
2018-11-15,6,33
2018-11-15,7,85
2018-11-15,8,112
2018-11-15,9,21
2018-11-15,10,78
2018-11-15,11,123
2018-11-15,12,56
2018-11-15,13,79
2018-11-15,14,107
2018-11-15,15,128
2018-11-15,16,56
2018-11-15,17,62
2018-11-15,18,70
2018-11-15,19,117
2018-11-15,20,61
2018-11-15,21,68
2018-11-15,22,55
2018-11-15,23,109
2018-11-16,0,42
2018-11-16,1,72
2018-11-16,2,18
2018-11-16,4,50
2018-11-16,6,58
2018-11-16,7,8
2018-11-16,8,57
2018-11-16,9,92
2018-11-16,10,29
2018-11-16,11,156
2018-11-16,12,105
2018-11-16,13,70
2018-11-16,14,76
2018-11-16,15,100
2018-11-16,16,75
2018-11-16,17,132
2018-11-16,18,68
2018-11-16,19,59
2018-11-16,20,97
2018-11-16,21,91
2018-11-16,22,29
2018-11-16,23,78
2018-11-17,0,24
2018-11-17,1,80
2018-11-17,2,61
2018-11-17,3,66
2018-11-17,6,17
2018-11-17,8,29
2018-11-17,9,116
2018-11-17,10,51
2018-11-17,11,95
2018-11-17,12,154
2018-11-17,13,155
2018-11-17,14,102
2018-11-17,15,164
2018-11-17,16,141
2018-11-17,17,62
2018-11-17,18,67
2018-11-17,19,118
2018-11-17,20,81
2018-11-17,21,96
2018-11-17,22,84
2018-11-17,23,79
2018-11-18,0,99
2018-11-18,1,93
2018-11-18,2,102
2018-11-18,5,36
2018-11-18,7,82
2018-11-18,8,74
2018-11-18,9,49
2018-11-18,10,74
2018-11-18,11,82
2018-11-18,12,72
2018-11-18,13,105
2018-11-18,14,107
2018-11-18,15,75
2018-11-18,16,66
2018-11-18,17,91
2018-11-18,18,78
2018-11-18,19,6
2018-11-18,20,63
2018-11-18,21,52
2018-11-18,22,56
2018-11-18,23,85
2018-11-19,0,87
2018-11-19,6,15
2018-11-19,7,21
2018-11-19,8,110
2018-11-19,9,82
2018-11-19,10,76
2018-11-19,11,49
2018-11-19,12,85
2018-11-19,13,83
2018-11-19,14,88
2018-11-19,15,43
2018-11-19,16,45
2018-11-19,17,75
2018-11-19,18,119
2018-11-19,19,80
2018-11-19,20,15
2018-11-19,21,74
2018-11-19,22,52
2018-11-19,23,46
2018-11-20,0,98
2018-11-20,1,73
2018-11-20,2,9
2018-11-20,6,51
2018-11-20,7,82
2018-11-20,8,87
2018-11-20,9,47
2018-11-20,10,95
2018-11-20,11,60
2018-11-20,12,40
2018-11-20,13,93
2018-11-20,14,106
2018-11-20,15,57
2018-11-20,16,55
2018-11-20,17,54
2018-11-20,18,66
2018-11-20,19,73
2018-11-20,20,51
2018-11-20,21,77
2018-11-20,22,104
2018-11-20,23,96
2018-11-21,6,14
2018-11-21,7,54
2018-11-21,8,56
2018-11-21,9,78
2018-11-21,10,19
2018-11-21,11,72
2018-11-21,12,104
2018-11-21,13,30
2018-11-21,14,64
2018-11-21,15,59
2018-11-21,16,28
2018-11-21,17,118
2018-11-21,18,60
2018-11-21,19,16
2018-11-21,20,42
2018-11-21,21,100
2018-11-21,22,98
2018-11-21,23,62
2018-11-22,0,12
2018-11-22,1,49
2018-11-22,2,101
2018-11-22,6,3
2018-11-22,7,55
2018-11-22,8,33
2018-11-22,9,34
2018-11-22,10,60
2018-11-22,11,50
2018-11-22,12,32
2018-11-22,13,40
2018-11-22,14,41
2018-11-22,15,50
2018-11-22,16,96
2018-11-22,17,109
2018-11-22,18,108
2018-11-22,19,102
2018-11-22,20,82
2018-11-22,21,88
2018-11-22,22,47
2018-11-22,23,49
2018-11-23,0,91
2018-11-23,1,17
2018-11-23,2,100
2018-11-23,6,39
2018-11-23,7,97
2018-11-23,8,62
2018-11-23,9,39
2018-11-23,10,59
2018-11-23,11,71
2018-11-23,12,113
2018-11-23,13,140
2018-11-23,14,87
2018-11-23,15,98
2018-11-23,16,66
2018-11-23,17,61
2018-11-23,18,103
2018-11-23,19,90
2018-11-23,20,30
2018-11-23,21,78
2018-11-23,22,24
2018-11-23,23,57
2018-11-24,0,86
2018-11-24,1,42
2018-11-24,2,76
2018-11-24,6,31
2018-11-24,7,57
2018-11-24,8,61
2018-11-24,9,23
2018-11-24,10,62
2018-11-24,11,97
2018-11-24,12,94
2018-11-24,13,132
2018-11-24,14,217
2018-11-24,15,174
2018-11-24,16,172
2018-11-24,17,97
2018-11-24,18,100
2018-11-24,19,83
2018-11-24,20,131
2018-11-24,21,56
2018-11-24,22,63
2018-11-24,23,58
2018-11-25,0,82
2018-11-25,1,106
2018-11-25,2,24
2018-11-25,3,90
2018-11-25,4,57
2018-11-25,6,81
2018-11-25,7,11
2018-11-25,8,71
2018-11-25,9,101
2018-11-25,10,52
2018-11-25,11,149
2018-11-25,12,110
2018-11-25,13,89
2018-11-25,14,188
2018-11-25,15,112
2018-11-25,16,126
2018-11-25,17,113
2018-11-25,18,89
2018-11-25,19,37
2018-11-25,20,83
2018-11-25,21,109
2018-11-25,22,76
2018-11-26,0,93
2018-11-26,2,10
2018-11-26,6,63
2018-11-26,7,53
2018-11-26,8,47
2018-11-26,9,73
2018-11-26,10,106
2018-11-26,11,95
2018-11-26,12,76
2018-11-26,13,84
2018-11-26,14,78
2018-11-26,15,108
2018-11-26,16,32
2018-11-26,17,48
2018-11-26,18,96
2018-11-26,19,99
2018-11-26,20,65
2018-11-26,21,50
2018-11-26,22,96
2018-11-26,23,62
2018-11-27,4,97
2018-11-27,6,86
2018-11-27,7,74
2018-11-27,8,19
2018-11-27,9,37
2018-11-27,10,44
2018-11-27,11,35
2018-11-27,12,71
2018-11-27,13,22
2018-11-27,14,82
2018-11-27,15,71
2018-11-27,16,95
2018-11-27,17,125
2018-11-27,18,93
2018-11-27,19,22
2018-11-27,20,34
2018-11-27,21,85
2018-11-27,22,33
2018-11-27,23,66
2018-11-28,0,61
2018-11-28,1,28
2018-11-28,2,33
2018-11-28,6,48
2018-11-28,7,84
2018-11-28,8,77
2018-11-28,9,82
2018-11-28,10,82
2018-11-28,11,94
2018-11-28,12,49
2018-11-28,13,97
2018-11-28,14,82
2018-11-28,15,101
2018-11-28,16,93
2018-11-28,17,36
2018-11-28,18,128
2018-11-28,19,26
2018-11-28,20,108
2018-11-28,21,63
2018-11-28,22,27
2018-11-28,23,91
2018-11-29,0,7
2018-11-29,2,96
2018-11-29,3,88
2018-11-29,7,77
2018-11-29,8,25
2018-11-29,9,105
2018-11-29,10,108
2018-11-29,11,43
2018-11-29,12,108
2018-11-29,13,65
2018-11-29,14,108
2018-11-29,15,108
2018-11-29,16,72
2018-11-29,17,45
2018-11-29,18,101
2018-11-29,19,36
2018-11-29,20,94
2018-11-29,21,52
2018-11-29,22,94
2018-11-29,23,79
2018-11-30,0,53
2018-11-30,1,23
2018-11-30,2,26
2018-11-30,7,87
2018-11-30,8,65
2018-11-30,9,107
2018-11-30,10,43
2018-11-30,11,72
2018-11-30,12,100
2018-11-30,13,54
2018-11-30,14,82
2018-11-30,15,139
2018-11-30,16,56
2018-11-30,17,71
2018-11-30,18,100
2018-11-30,19,136
2018-11-30,20,39
2018-11-30,21,92
2018-11-30,22,93
2018-11-30,23,91
2018-12-01,0,15
2018-12-01,1,28
2018-12-01,2,59
2018-12-01,3,97
2018-12-01,7,69
2018-12-01,8,63
2018-12-01,9,101
2018-12-01,10,131
2018-12-01,11,101
2018-12-01,12,97
2018-12-01,13,88
2018-12-01,14,165
2018-12-01,15,126
2018-12-01,16,111
2018-12-01,17,55
2018-12-01,18,56
2018-12-01,19,65
2018-12-01,20,12
2018-12-01,21,94
2018-12-01,22,101
2018-12-01,23,28
2018-12-02,0,89
2018-12-02,1,67
2018-12-02,2,79
2018-12-02,3,93
2018-12-02,5,62
2018-12-02,7,27
2018-12-02,8,44
2018-12-02,9,71
2018-12-02,10,51
2018-12-02,11,60
2018-12-02,12,39
2018-12-02,13,23
2018-12-02,14,73
2018-12-02,15,104
2018-12-02,16,73
2018-12-02,17,104
2018-12-02,18,71
2018-12-02,19,14
2018-12-02,20,53
2018-12-02,21,82
2018-12-02,22,84
2018-12-02,23,76
2018-12-03,0,48
2018-12-03,1,99
2018-12-03,2,21
2018-12-03,4,57
2018-12-03,6,55
2018-12-03,7,93
2018-12-03,8,70
2018-12-03,9,37
2018-12-03,10,20
2018-12-03,11,41
2018-12-03,12,72
2018-12-03,13,74
2018-12-03,14,71
2018-12-03,15,47
2018-12-03,16,61
2018-12-03,17,97
2018-12-03,18,29
2018-12-03,19,72
2018-12-03,20,58
2018-12-03,21,51
2018-12-03,22,94
2018-12-04,0,37
2018-12-04,6,16
2018-12-04,7,70
2018-12-04,8,95
2018-12-04,9,25
2018-12-04,10,84
2018-12-04,11,111
2018-12-04,12,95
2018-12-04,13,109
2018-12-04,14,74
2018-12-04,15,36
2018-12-04,16,47
2018-12-04,17,80
2018-12-04,18,101
2018-12-04,19,55
2018-12-04,20,31
2018-12-04,21,22
2018-12-04,22,73
2018-12-04,23,92
2018-12-05,0,35
2018-12-05,6,87
2018-12-05,7,82
2018-12-05,8,31
2018-12-05,9,25
2018-12-05,10,30
2018-12-05,11,53
2018-12-05,12,118
2018-12-05,13,117
2018-12-05,14,59
2018-12-05,15,101
2018-12-05,16,37
2018-12-05,17,51
2018-12-05,18,45
2018-12-05,19,65
2018-12-05,20,56
2018-12-05,21,19
2018-12-05,22,53
2018-12-05,23,45
2018-12-06,0,60
2018-12-06,1,15
2018-12-06,6,41
2018-12-06,7,57
2018-12-06,8,94
2018-12-06,9,10
2018-12-06,10,57
2018-12-06,11,63
2018-12-06,12,129
2018-12-06,13,89
2018-12-06,14,35
2018-12-06,15,34
2018-12-06,16,43
2018-12-06,17,27
2018-12-06,18,107
2018-12-06,19,72
2018-12-06,20,45
2018-12-06,21,39
2018-12-06,22,104
2018-12-06,23,98
2018-12-07,0,85
2018-12-07,1,97
2018-12-07,2,68
2018-12-07,3,35
2018-12-07,6,78
2018-12-07,7,79
2018-12-07,8,70
2018-12-07,9,114
2018-12-07,10,107
2018-12-07,11,69
2018-12-07,12,88
2018-12-07,13,114
2018-12-07,14,113
2018-12-07,15,142
2018-12-07,16,144
2018-12-07,17,143
2018-12-07,18,134
2018-12-07,19,51
2018-12-07,20,93
2018-12-07,21,93
2018-12-07,22,111
2018-12-07,23,103
2018-12-08,0,103
2018-12-08,1,37
2018-12-08,2,90
2018-12-08,3,99
2018-12-08,7,23
2018-12-08,8,22
2018-12-08,9,121
2018-12-08,10,93
2018-12-08,11,117
2018-12-08,12,106
2018-12-08,13,185
2018-12-08,14,134
2018-12-08,15,168
2018-12-08,16,90
2018-12-08,17,110
2018-12-08,18,124
2018-12-08,19,147
2018-12-08,20,117
2018-12-08,21,100
2018-12-08,22,30
2018-12-08,23,115
2018-12-09,0,74
2018-12-09,1,8
2018-12-09,2,80
2018-12-09,3,25
2018-12-09,7,29
2018-12-09,8,2
2018-12-09,9,36
2018-12-09,10,48
2018-12-09,11,72
2018-12-09,12,114
2018-12-09,13,126
2018-12-09,14,118
2018-12-09,15,76
2018-12-09,16,50
2018-12-09,17,94
2018-12-09,18,126
2018-12-09,19,124
2018-12-09,20,26
2018-12-09,21,42
2018-12-09,22,57
2018-12-09,23,47
2018-12-10,0,53
2018-12-10,1,63
2018-12-10,5,74
2018-12-10,6,52
2018-12-10,7,79
2018-12-10,8,12
2018-12-10,9,13
2018-12-10,10,73
2018-12-10,11,76
2018-12-10,12,92
2018-12-10,13,115
2018-12-10,14,63
2018-12-10,15,24
2018-12-10,16,111
2018-12-10,17,64
2018-12-10,18,65
2018-12-10,19,99
2018-12-10,20,72
2018-12-10,21,25
2018-12-10,22,51
2018-12-10,23,41
2018-12-11,0,89
2018-12-11,1,80
2018-12-11,2,15
2018-12-11,6,14
2018-12-11,7,61
2018-12-11,8,41
2018-12-11,9,80
2018-12-11,10,114
2018-12-11,11,42
2018-12-11,12,86
2018-12-11,13,52
2018-12-11,14,84
2018-12-11,15,135
2018-12-11,16,104
2018-12-11,17,122
2018-12-11,18,65
2018-12-11,19,112
2018-12-11,20,45
2018-12-11,21,13
2018-12-11,22,100
2018-12-11,23,63
2018-12-12,0,44
2018-12-12,1,35
2018-12-12,2,89
2018-12-12,4,14
2018-12-12,6,101
2018-12-12,7,42
2018-12-12,8,93
2018-12-12,9,60
2018-12-12,10,77
2018-12-12,11,50
2018-12-12,12,85
2018-12-12,13,134
2018-12-12,14,45
2018-12-12,15,123
2018-12-12,16,120
2018-12-12,17,111
2018-12-12,18,90
2018-12-12,19,92
2018-12-12,20,93
2018-12-12,21,68
2018-12-12,22,19
2018-12-12,23,61
2018-12-13,0,22
2018-12-13,4,33
2018-12-13,5,41
2018-12-13,6,55
2018-12-13,7,19
2018-12-13,8,61
2018-12-13,9,25
2018-12-13,10,56
2018-12-13,11,100
2018-12-13,12,126
2018-12-13,13,114
2018-12-13,14,75
2018-12-13,15,100
2018-12-13,16,112
2018-12-13,17,32
2018-12-13,18,28
2018-12-13,19,35
2018-12-13,20,23
2018-12-13,21,41
2018-12-13,23,88
2018-12-14,1,71
2018-12-14,2,87
2018-12-14,6,99
2018-12-14,7,62
2018-12-14,8,80
2018-12-14,9,57
2018-12-14,10,52
2018-12-14,11,63
2018-12-14,12,134
2018-12-14,13,93
2018-12-14,14,130
2018-12-14,15,105
2018-12-14,16,126
2018-12-14,17,133
2018-12-14,18,95
2018-12-14,19,69
2018-12-14,20,94
2018-12-14,21,116
2018-12-14,22,57
2018-12-14,23,68
2018-12-15,0,74
2018-12-15,1,71
2018-12-15,2,33
2018-12-15,7,46
2018-12-15,8,92
2018-12-15,9,51
2018-12-15,10,101
2018-12-15,11,109
2018-12-15,12,162
2018-12-15,13,195
2018-12-15,14,223
2018-12-15,15,141
2018-12-15,16,165
2018-12-15,17,145
2018-12-15,18,130
2018-12-15,19,113
2018-12-15,20,69
2018-12-15,21,31
2018-12-15,22,60
2018-12-15,23,94
2018-12-16,0,96
2018-12-16,1,31
2018-12-16,2,110
2018-12-16,5,62
2018-12-16,6,31
2018-12-16,7,99
2018-12-16,8,83
2018-12-16,9,90
2018-12-16,10,71
2018-12-16,11,94
2018-12-16,12,129
2018-12-16,13,141
2018-12-16,14,92
2018-12-16,15,160
2018-12-16,16,148
2018-12-16,17,136
2018-12-16,18,90
2018-12-16,19,44
2018-12-16,20,107
2018-12-16,21,91
2018-12-16,22,73
2018-12-16,23,97
2018-12-17,0,104
2018-12-17,2,62
2018-12-17,5,17
2018-12-17,6,60
2018-12-17,7,91
2018-12-17,8,20
2018-12-17,9,81
2018-12-17,10,44
2018-12-17,11,78
2018-12-17,12,140
2018-12-17,13,73
2018-12-17,14,76
2018-12-17,15,98
2018-12-17,16,142
2018-12-17,17,134
2018-12-17,18,120
2018-12-17,19,88
2018-12-17,20,16
2018-12-17,21,25
2018-12-17,22,106
2018-12-17,23,55
2018-12-18,1,22
2018-12-18,6,100
2018-12-18,7,79
2018-12-18,8,95
2018-12-18,9,47
2018-12-18,10,89
2018-12-18,11,49
2018-12-18,12,92
2018-12-18,13,128
2018-12-18,14,113
2018-12-18,15,46
2018-12-18,16,98
2018-12-18,17,59
2018-12-18,18,63
2018-12-18,19,56
2018-12-18,20,82
2018-12-18,21,46
2018-12-18,22,32
2018-12-18,23,67
2018-12-19,0,84
2018-12-19,2,69
2018-12-19,6,35
2018-12-19,7,40
2018-12-19,8,47
2018-12-19,9,74
2018-12-19,10,95
2018-12-19,11,85
2018-12-19,12,50
2018-12-19,13,118
2018-12-19,14,79
2018-12-19,15,60
2018-12-19,16,104
2018-12-19,17,92
2018-12-19,18,98
2018-12-19,19,117
2018-12-19,20,97
2018-12-19,21,35
2018-12-19,22,97
2018-12-19,23,74
2018-12-20,0,9
2018-12-20,1,48
2018-12-20,5,100
2018-12-20,6,15
2018-12-20,7,94
2018-12-20,8,60
2018-12-20,9,59
2018-12-20,10,88
2018-12-20,11,110
2018-12-20,12,64
2018-12-20,13,99
2018-12-20,14,62
2018-12-20,15,70
2018-12-20,16,109
2018-12-20,17,101
2018-12-20,18,72
2018-12-20,19,38
2018-12-20,20,38
2018-12-20,21,91
2018-12-20,22,83
2018-12-20,23,97
2018-12-21,0,82
2018-12-21,1,70
2018-12-21,2,94
2018-12-21,6,41
2018-12-21,7,20
2018-12-21,8,67
2018-12-21,9,81
2018-12-21,10,43
2018-12-21,11,53
2018-12-21,12,139
2018-12-21,13,101
2018-12-21,14,99
2018-12-21,15,109
2018-12-21,16,79
2018-12-21,17,76
2018-12-21,18,75
2018-12-21,19,65
2018-12-21,20,62
2018-12-21,21,43
2018-12-21,22,118
2018-12-21,23,61
2018-12-22,0,79
2018-12-22,1,31
2018-12-22,2,101
2018-12-22,4,56
2018-12-22,6,92
2018-12-22,7,28
2018-12-22,8,86
2018-12-22,9,34
2018-12-22,10,119
2018-12-22,11,84
2018-12-22,12,165
2018-12-22,13,142
2018-12-22,14,192
2018-12-22,15,102
2018-12-22,16,194
2018-12-22,17,92
2018-12-22,18,186
2018-12-22,19,116
2018-12-22,20,68
2018-12-22,21,106
2018-12-22,22,20
2018-12-22,23,97
2018-12-23,0,26
2018-12-23,1,70
2018-12-23,2,16
2018-12-23,3,58
2018-12-23,6,40
2018-12-23,7,50
2018-12-23,8,45
2018-12-23,9,101
2018-12-23,10,62
2018-12-23,11,90
2018-12-23,12,82
2018-12-23,13,114
2018-12-23,14,42
2018-12-23,15,76
2018-12-23,16,143
2018-12-23,17,45
2018-12-23,18,59
2018-12-23,19,65
2018-12-23,20,69
2018-12-23,21,105
2018-12-23,22,106
2018-12-23,23,78
2018-12-24,0,37
2018-12-24,1,80
2018-12-24,6,17
2018-12-24,7,44
2018-12-24,8,59
2018-12-24,9,54
2018-12-24,10,95
2018-12-24,11,67
2018-12-24,12,74
2018-12-24,13,72
2018-12-24,14,54
2018-12-24,15,51
2018-12-24,16,40
2018-12-24,17,79
2018-12-24,18,42
2018-12-24,19,66
2018-12-24,20,28
2018-12-24,21,112
2018-12-24,22,71
2018-12-24,23,38
2018-12-25,0,24
2018-12-25,1,91
2018-12-25,2,100
2018-12-25,6,28
2018-12-25,7,105
2018-12-25,8,104
2018-12-25,9,44
2018-12-25,10,37
2018-12-25,11,88
2018-12-25,12,108
2018-12-25,13,72
2018-12-25,14,88
2018-12-25,15,102
2018-12-25,16,33
2018-12-25,17,63
2018-12-25,18,120
2018-12-25,19,72
2018-12-25,20,103
2018-12-25,21,34
2018-12-25,22,57
2018-12-26,0,55
2018-12-26,2,37
2018-12-26,6,31
2018-12-26,7,79
2018-12-26,8,30
2018-12-26,9,65
2018-12-26,10,90
2018-12-26,11,20
2018-12-26,12,35
2018-12-26,13,112
2018-12-26,14,66
2018-12-26,15,43
2018-12-26,16,84
2018-12-26,17,120
2018-12-26,18,136
2018-12-26,19,67
2018-12-26,20,111
2018-12-26,21,68
2018-12-26,22,22
2018-12-27,0,87
2018-12-27,1,3
2018-12-27,4,11
2018-12-27,5,24
2018-12-27,6,18
2018-12-27,7,97
2018-12-27,8,33
2018-12-27,9,64
2018-12-27,10,35
2018-12-27,11,110
2018-12-27,12,74
2018-12-27,13,35
2018-12-27,14,68
2018-12-27,15,34
2018-12-27,16,30
2018-12-27,17,133
2018-12-27,18,98
2018-12-27,19,72
2018-12-27,20,35
2018-12-27,21,23
2018-12-27,22,77
2018-12-27,23,83
2018-12-28,0,71
2018-12-28,1,15
2018-12-28,2,71
2018-12-28,3,12
2018-12-28,6,44
2018-12-28,7,89
2018-12-28,8,55
2018-12-28,9,38
2018-12-28,10,119
2018-12-28,11,134
2018-12-28,12,148
2018-12-28,13,137
2018-12-28,14,70
2018-12-28,15,119
2018-12-28,16,121
2018-12-28,17,52
2018-12-28,18,53
2018-12-28,19,83
2018-12-28,20,111
2018-12-28,21,30
2018-12-28,22,74
2018-12-28,23,62
2018-12-29,0,23
2018-12-29,1,33
2018-12-29,2,36
2018-12-29,6,71
2018-12-29,7,30
2018-12-29,8,30
2018-12-29,9,78
2018-12-29,10,93
2018-12-29,11,92
2018-12-29,12,143
2018-12-29,13,123
2018-12-29,14,176
2018-12-29,15,118
2018-12-29,16,96
2018-12-29,17,29
2018-12-29,18,130
2018-12-29,19,91
2018-12-29,20,107
2018-12-29,21,77
2018-12-29,22,79
2018-12-29,23,105
2018-12-30,0,55
2018-12-30,1,118
2018-12-30,2,88
2018-12-30,3,94
2018-12-30,6,87
2018-12-30,7,85
2018-12-30,8,93
2018-12-30,9,29
2018-12-30,10,124
2018-12-30,11,141
2018-12-30,12,110
2018-12-30,13,153
2018-12-30,14,100
2018-12-30,15,136
2018-12-30,16,45
2018-12-30,17,98
2018-12-30,18,70
2018-12-30,19,109
2018-12-30,20,64
2018-12-30,21,34
2018-12-30,22,93
2018-12-30,23,97
2018-12-31,0,97
2018-12-31,1,52
2018-12-31,2,50
2018-12-31,3,29
2018-12-31,6,76
2018-12-31,7,109
2018-12-31,8,39
2018-12-31,9,52
2018-12-31,10,78
2018-12-31,11,35
2018-12-31,12,115
2018-12-31,13,65
2018-12-31,14,49
2018-12-31,15,121
2018-12-31,16,58
2018-12-31,17,112
2018-12-31,18,63
2018-12-31,19,98
2018-12-31,20,102
2018-12-31,21,32
2018-12-31,22,95
2018-12-31,23,25
2019-01-01,0,80
2019-01-01,2,78
2019-01-01,3,19
2019-01-01,6,24
2019-01-01,7,16
2019-01-01,8,40
2019-01-01,9,99
2019-01-01,10,39
2019-01-01,11,26
2019-01-01,12,114
2019-01-01,13,49
2019-01-01,14,62
2019-01-01,15,108
2019-01-01,16,44
2019-01-01,17,121
2019-01-01,18,24
2019-01-01,19,81
2019-01-01,20,107
2019-01-01,21,85
2019-01-01,22,73
2019-01-01,23,8
2019-01-02,0,16
2019-01-02,1,78
2019-01-02,2,98
2019-01-02,6,76
2019-01-02,7,55
2019-01-02,8,74
2019-01-02,9,97
2019-01-02,10,43
2019-01-02,11,71
2019-01-02,12,108
2019-01-02,13,112
