product_id,product_name,category,price_per_kg,units_shipped_kg,units_sold_kg,units_on_hand_kg,supplier,farm_location,sale_date
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.65,41536,21954,19582,Fresh Dairy Farms,"East Michaelfort, ME",2023-11-22
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.78,20741,11439,9302,Sunrise Agriculture,"Emeraldfurt, OH",2023-05-06
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,9.23,38899,3864,35035,Organic Valley,"Longmont, KY",2023-03-11
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,6.44,47787,32411,15376,Dairyland Co-op,"Champlinview, HI",2022-11-01
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.76,46701,40182,6519,Midwest Grains Co.,"Port Rod, WV",2022-11-03
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.16,2357,2083,274,Fresh Dairy Farms,"East Ian, IA",2022-09-11
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.31,43981,23916,20065,Organic Valley,"Norwoodton, IA",2022-06-08
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.32,23290,2064,21226,Berry Fields,"Port Orange, NV",2022-10-05
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.66,44321,30992,13329,Orchard Lane Farms,"East Emile, MD",2022-03-31
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.09,1102,1056,46,Prime Meats LLC,"Tempe, MO",2022-03-13
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.99,27154,18151,9003,Farmers Grain Union,"Lake Robyn, UT",2023-10-23
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.70,5502,2741,2761,Organic Grain Collective,"South Dena, AR",2023-05-10
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.66,38700,20072,18628,Farmers Grain Union,"South Imaburgh, DE",2023-09-26
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.49,12087,6469,5618,Golden Harvest Agriculture,"Hagenesmouth, MO",2022-09-29
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.42,46001,28237,17764,Organic Valley,"Bettieview, NJ",2022-08-17
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.44,1444,1222,222,Sunrise Agriculture,"Lake Scarlett, AR",2022-10-15
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.94,46761,13227,33534,Country Fresh Meats,"Odessaworth, MN",2022-04-04
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.05,1282,243,1039,Ranchers Pride,"New Carmela, AK",2023-02-19
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.42,2845,1641,1204,Berry Fields,"East Harmon, AK",2022-06-09
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.18,36078,9702,26376,Organic Valley,"New York, NY",2022-08-16
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.96,17513,3791,13722,Organic Grain Collective,"Rueckerstead, MA",2022-08-16
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.96,16051,8354,7697,Organic Grain Collective,"Lake Laurie, WI",2023-12-25
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,7.09,43646,41152,2494,Fresh Dairy Farms,"Wisozkberg, MD",2023-12-06
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.68,3511,359,3152,Nature's Best Produce,"Rebecaborough, WY",2022-09-02
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.64,19970,10591,9379,Fresh Harvest Co.,"Kovacekstad, IN",2022-07-17
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.29,44707,43368,1339,Organic Valley,"New Andrewborough, FL",2023-03-21
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.56,4569,1173,3396,Berry Fields,"Madelynhaven, IA",2023-05-09
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.42,48963,16813,32150,Happy Cows Dairy,"South Mya, VT",2022-08-31
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.15,11602,3991,7611,Organic Valley,"Savannafort, GA",2023-12-30
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.41,36980,4329,32651,Orchard Lane Farms,"Medhurstmouth, IA",2022-02-23
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.80,16939,1058,15881,Golden Harvest Agriculture,"Fort Dudleymouth, HI",2023-01-20
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.58,16765,2933,13832,Citrus World Inc.,"Bonita Springs, NY",2022-05-09
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,11.55,16298,8953,7345,Country Fresh Meats,"Fort Elda, RI",2023-06-08
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.08,41635,8510,33125,Fresh Dairy Farms,"Chesterfield, KY",2022-04-13
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.65,35582,19689,15893,Nature's Best Produce,"Welchborough, KY",2022-09-19
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.43,23082,7144,15938,Organic Valley,"Turcotteview, WY",2023-07-10
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.97,22279,7005,15274,Organic Valley,"Fort Eldoraland, MI",2023-12-03
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.96,42150,19533,22617,Fresh Harvest Co.,"New Lamar, KS",2023-03-09
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.39,15948,2701,13247,Fresh Harvest Co.,"New Lyricside, GA",2023-07-17
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,9.13,22598,5248,17350,Dairyland Co-op,"Fort Brooke, RI",2023-06-08
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.12,33338,12402,20936,Organic Valley,"Alafaya, AL",2022-04-26
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.47,11782,10090,1692,Midwest Grains Co.,"West Gerson, MO",2022-12-11
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.60,2284,1811,473,Golden Harvest Agriculture,"South Bethelstad, OR",2022-07-01
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.05,3017,1749,1268,Dairyland Co-op,"East Roslynland, WY",2023-02-01
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.17,41910,22482,19428,Organic Grain Collective,"Boise City, SC",2022-05-03
8a279b7d-f76f-44c1-8df6-e7db17a391d6,Wheat,Grains,0.58,38306,16919,21387,Organic Grain Collective,"Lake Austintown, WI",2023-09-19
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.37,43165,17325,25840,Organic Valley,"West Izabellamouth, VA",2023-04-05
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.13,31198,6840,24358,Orchard Lane Farms,"Port Fayeton, RI",2023-04-17
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,11.85,2397,84,2313,Organic Meats Co.,"Fayetteville, WV",2023-06-15
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.25,17157,15249,1908,Happy Cows Dairy,"Julietside, WY",2022-08-17
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.52,26670,21297,5373,Organic Meats Co.,"Lake Ashly, IA",2023-01-04
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,14.00,30658,3515,27143,Organic Meats Co.,"New Nicklausshire, VT",2023-12-06
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,3.86,49932,34140,15792,Citrus World Inc.,"Julianside, CO",2022-09-30
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.69,36689,25761,10928,Midwest Grains Co.,"Lake Rick, AZ",2023-02-05
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.48,24183,16959,7224,Citrus World Inc.,"Fort Felicitaborough, ND",2022-10-17
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.79,43383,1922,41461,Fresh Dairy Farms,"Lake Margueritehaven, UT",2023-09-08
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.48,3027,1302,1725,Orchard Lane Farms,"Abshiretown, MS",2023-03-10
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,14.30,27211,13609,13602,Prime Meats LLC,"Michelbury, TN",2022-10-31
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,7.63,27912,24170,3742,Happy Cows Dairy,"Lake Grady, ID",2022-05-19
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,10.64,22022,3371,18651,Ranchers Pride,"Lake Lavernaview, OK",2022-10-26
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.72,39205,32793,6412,Orchard Lane Farms,"East Alberto, AR",2022-08-24
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,7.56,8522,7647,875,Dairyland Co-op,"Flatleyfort, MI",2022-05-17
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.25,18887,6357,12530,Country Fresh Meats,"Andyport, SD",2022-08-27
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.01,33540,21927,11613,Golden Harvest Agriculture,"Lake Haydenchester, IA",2022-04-06
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.33,19689,19040,649,Organic Meats Co.,"North Agustin, WA",2022-10-07
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,3.40,19783,12945,6838,Berry Fields,"Fort Dinaburgh, MA",2022-10-28
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.71,26106,293,25813,Organic Grain Collective,"Littelview, ND",2022-02-11
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,0.91,26233,10809,15424,Nature's Best Produce,"Walkerland, IA",2023-11-12
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.24,32879,11966,20913,Organic Meats Co.,"Cerritos, VA",2023-02-15
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.68,37974,33014,4960,Farmers Grain Union,"Lucianofield, MD",2023-12-27
09728c35-ae6c-4ac6-a7b4-eff32b3574c3,Carrots,Vegetables,1.23,40421,11633,28788,Green Valley Farms,"East Mikayla, SD",2023-09-01
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.69,28887,7685,21202,Citrus World Inc.,"South Oleworth, VA",2023-12-09
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.99,18991,15717,3274,Ranchers Pride,"East Christopworth, CA",2022-10-14
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.11,46092,40399,5693,Citrus World Inc.,"Lake Amariborough, NH",2022-12-08
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.67,22380,7232,15148,Dairyland Co-op,"South Virgiemouth, VA",2022-06-22
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.63,4924,404,4520,Golden Orchards,"Midland, MI",2023-07-11
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,6.24,15310,13736,1574,Berry Fields,"Hudsonville, HI",2022-07-31
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.86,44241,15706,28535,Nature's Best Produce,"Amberfort, DE",2023-11-27
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.88,42763,20556,22207,Sunrise Agriculture,"Eudoraburgh, CT",2023-10-31
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,3.22,27430,7245,20185,Citrus World Inc.,"Fort Zoieside, MA",2022-12-06
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.57,38884,8828,30056,Berry Fields,"Homestead, CT",2023-06-17
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.00,39432,19623,19809,Fresh Dairy Farms,"Fort Abbigail, MT",2023-12-12
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.70,44216,16197,28019,Prime Meats LLC,"Cincinnati, AR",2022-01-19
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.75,2794,685,2109,Citrus World Inc.,"Chattanooga, HI",2023-08-12
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,10.32,47696,39474,8222,Ranchers Pride,"Antelope, CO",2022-07-11
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.61,35109,7296,27813,Green Valley Farms,"Kayliefield, PA",2022-01-25
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.10,45717,4642,41075,Golden Harvest Agriculture,"Rosellafurt, NJ",2023-10-19
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.25,47635,31178,16457,Country Fresh Meats,"Sandy Springs, SD",2022-06-09
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.97,2750,244,2506,Organic Grain Collective,"Kingboro, WI",2022-07-15
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.08,24222,19418,4804,Berry Fields,"North Arlo, DE",2022-09-15
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.01,21078,14026,7052,Green Valley Farms,"Faheyville, VT",2022-06-13
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.57,25711,9631,16080,Orchard Lane Farms,"New Crystal, TN",2023-03-25
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.74,2684,1183,1501,Golden Harvest Agriculture,"Boganburgh, NV",2023-06-17
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.67,33260,15893,17367,Dairyland Co-op,"North Noe, SC",2023-06-16
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.42,14461,5044,9417,Organic Valley,"New Charlie, TX",2022-02-28
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.40,22254,3755,18499,Dairyland Co-op,"East Margeland, WY",2022-01-08
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,5.43,46418,17725,28693,Berry Fields,"Normaboro, KY",2022-07-24
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,2.55,8640,1076,7564,Golden Orchards,"Olathe, TX",2022-03-27
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,11.92,10138,2615,7523,Ranchers Pride,"Fort Florida, KY",2023-01-29
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.62,27512,6017,21495,Citrus World Inc.,"Hutchinson, ND",2023-10-27
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.62,39516,32767,6749,Organic Grain Collective,"Caldwell, AR",2022-07-01
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,5.37,10197,10187,10,Golden Orchards,"San Mateo, NE",2023-04-26
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.04,48770,26005,22765,Dairyland Co-op,"Minervahaven, TN",2023-06-15
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.92,13787,3168,10619,Green Valley Farms,"Berniceburgh, NM",2023-02-27
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.57,11276,3207,8069,Midwest Grains Co.,"Rauville, WY",2022-04-14
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,6.94,29492,1877,27615,Fresh Dairy Farms,"East Williamfield, CO",2023-03-07
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.78,11159,1148,10011,Organic Grain Collective,"Macistad, MA",2023-07-02
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.42,22126,4079,18047,Citrus World Inc.,"Urbana, WA",2023-11-22
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.70,14876,1028,13848,Midwest Grains Co.,"North Georgianna, AR",2022-03-03
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.87,32735,8968,23767,Golden Harvest Agriculture,"Kendall, MT",2022-03-15
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.03,39441,25836,13605,Organic Meats Co.,"East Jacecester, ME",2023-07-05
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,11.90,20796,19799,997,Organic Meats Co.,"Hermannworth, WA",2022-08-28
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,9.96,38919,25092,13827,Country Fresh Meats,"Baileystad, SC",2023-04-21
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.48,19701,4782,14919,Green Valley Farms,"Lee's Summit, KY",2022-08-21
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.36,32276,26927,5349,Berry Fields,"West Wilma, KY",2023-05-29
5feb3ab1-f866-4401-b84a-d4d4d6168c8f,Apples,Fruits,2.87,3092,2093,999,Berry Fields,"Dunwoody, MO",2023-11-26
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.32,24805,18774,6031,Organic Valley,"South Vincenzaside, GA",2023-02-22
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,6.78,38826,9355,29471,Organic Meats Co.,"Murphyshire, MS",2023-03-21
e96370a4-5a1b-4ad6-bfd0-c8bd9d40ee3d,Peaches,Fruits,3.39,26664,13715,12949,Citrus World Inc.,"North Camillacester, NJ",2023-04-11
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.76,9340,7221,2119,Sunrise Agriculture,"Fort Estevan, TN",2023-12-27
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.80,23789,19363,4426,Farmers Grain Union,"Wolfberg, OH",2023-05-02
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,0.99,43344,3684,39660,Farmers Grain Union,"New Rodport, OK",2022-12-23
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.66,28432,25876,2556,Golden Harvest Agriculture,"South Coyfield, PA",2023-09-26
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.26,41453,1614,39839,Berry Fields,"Margaretboro, FL",2022-08-04
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.31,15352,9243,6109,Happy Cows Dairy,"South Adalbertostead, NY",2023-02-17
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,1.95,7390,1908,5482,Green Valley Farms,"East Trevionfort, NH",2022-07-30
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.07,19197,9382,9815,Fresh Dairy Farms,"Port Jermainchester, FL",2023-07-21
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,9.35,2345,1889,456,Dairyland Co-op,"Lake Kaseyshire, SD",2022-03-03
4a0f8862-c851-4073-bc17-3a3d93834902,Beef,Livestock,9.39,14026,267,13759,Ranchers Pride,"West Lempiside, CO",2022-08-23
8dc0c292-d59b-4692-bcc4-2003c0177ea7,Peppers,Vegetables,2.23,9239,2011,7228,Nature's Best Produce,"Dareport, FL",2023-07-30
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.17,17254,15754,1500,Organic Meats Co.,"South Lawson, MA",2022-10-20
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.26,21070,6028,15042,Berry Fields,"North Natalieshire, KS",2023-12-21
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.02,39387,37535,1852,Fresh Dairy Farms,"Findlay, IA",2023-05-22
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.16,43075,39600,3475,Happy Cows Dairy,"Lorenzacester, MT",2023-03-08
403d5331-41ba-4a1a-86d2-e1599b965c1b,Strawberries,Fruits,4.01,35456,26614,8842,Berry Fields,"South Asia, IN",2023-03-30
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.78,12539,12207,332,Sunrise Agriculture,"Fort Guststad, KS",2023-05-16
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.55,2978,2321,657,Organic Valley,"San Diego, MD",2023-03-30
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,3.19,2107,124,1983,Organic Meats Co.,"Bransonstead, MA",2022-04-30
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.12,37827,35268,2559,Happy Cows Dairy,"Lake Nathanport, AR",2022-07-17
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,5.62,1165,967,198,Country Fresh Meats,"Mariannaside, TN",2023-03-04
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,5.18,26760,25075,1685,Dairyland Co-op,"O'Keefemouth, MD",2022-08-10
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.23,46876,41544,5332,Organic Valley,"Sterling Heights, CO",2023-02-03
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,2.94,11761,8496,3265,Organic Valley,"Wisozkburgh, FL",2022-01-20
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.32,42849,17867,24982,Fresh Dairy Farms,"Des Plaines, NH",2022-05-21
0985f295-bb82-484f-9cab-76637e8e8bdb,Chicken,Livestock,2.99,23793,4910,18883,Ranchers Pride,"Emilshire, VA",2022-03-17
921530a1-c4d1-4e94-b8ad-11f6fbcc4fca,Rice,Grains,1.17,15214,5346,9868,Midwest Grains Co.,"Walnut Creek, CA",2022-11-29
857e56ee-a962-479e-99f0-983999e858bd,Cabbage,Vegetables,0.77,20009,6389,13620,Nature's Best Produce,"East Winnifredmouth, IN",2022-12-22
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.15,32752,12702,20050,Organic Valley,"Lake Rolandoberg, NV",2022-08-16
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,0.92,40446,5151,35295,Green Valley Farms,"Littleton, NH",2022-10-25
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.78,10706,3289,7417,Nature's Best Produce,"Courtneyland, MA",2022-07-12
3b87981b-375b-494a-9b11-00bf7144143a,Pork,Livestock,7.67,39851,2601,37250,Ranchers Pride,"Lakinworth, CO",2023-02-21
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.30,3027,316,2711,Orchard Lane Farms,"Christachester, IL",2023-02-20
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.16,15173,4075,11098,Organic Valley,"East Herminio, CA",2022-02-13
8e1653f9-1b33-405a-b4d8-2cb0af5a59eb,Tomatoes,Vegetables,2.74,48797,41111,7686,Green Valley Farms,"Jarodcester, IA",2023-06-17
10a2bd80-7c0e-4d7c-b26a-5dc5dbe2b4cf,Blueberries,Fruits,7.14,31485,15856,15629,Citrus World Inc.,"Mooreland, MA",2023-01-13
1c48eb53-85bc-4b76-92ef-97d240a8a227,Potatoes,Vegetables,0.79,2440,1197,1243,Green Valley Farms,"Brockton, FL",2022-06-04
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.13,25772,22355,3417,Nature's Best Produce,"Greenfeldertown, MI",2022-02-16
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,0.74,44209,19620,24589,Organic Grain Collective,"South Stanleyside, CO",2023-04-22
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,8.52,29942,17851,12091,Happy Cows Dairy,"Beckerland, RI",2022-03-21
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.95,23546,13409,10137,Fresh Dairy Farms,"Port Stanfordland, NE",2023-09-26
dd7f2ac0-a03a-487d-bf43-96d8415c3a60,Rye,Grains,1.02,32675,29121,3554,Midwest Grains Co.,"Manhattan, AR",2022-12-25
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.59,48064,44142,3922,Golden Harvest Agriculture,"Bergestead, MN",2022-07-20
0bd5bf2b-be0a-4ba0-aa92-059021b169e3,Bananas,Fruits,1.45,6299,2950,3349,Berry Fields,"Fort Araceliview, MI",2022-11-20
3b5d009c-ae38-4a53-9c94-f1853d67f882,Grapes,Fruits,4.29,36140,5748,30392,Golden Orchards,"North Noeltown, NV",2023-05-20
c81f400e-c19f-417f-99fb-039a19506e85,Onions,Vegetables,1.07,1711,501,1210,Green Valley Farms,"Clearwater, ID",2022-05-15
b12c721e-8301-4b08-8ac3-d435be9b8b32,Lamb,Livestock,11.93,5447,3392,2055,Ranchers Pride,"New Hughchester, TN",2023-12-17
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.76,47222,809,46413,Fresh Dairy Farms,"Wallacechester, PA",2023-01-08
28f45387-03b8-48f9-b67c-d921d29f60b6,Corn,Grains,0.56,41106,12058,29048,Midwest Grains Co.,"Annalisebury, UT",2022-09-15
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.00,37108,7990,29118,Organic Valley,"Sengerfort, IL",2022-03-31
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.00,24806,19226,5580,Dairyland Co-op,"Boyleberg, RI",2022-03-15
f0fa3446-1398-417a-bda7-de131121a15b,Oats,Grains,0.83,27686,14085,13601,Farmers Grain Union,"Lake Caryland, TX",2023-08-18
0fe0ab3f-d8b0-4134-ac3b-0b3c39af304c,Lettuce,Vegetables,1.13,2504,1589,915,Sunrise Agriculture,"Ames, SC",2022-11-09
c0e9f888-f1d2-4b5b-a6e9-3c349f68aed0,Barley,Grains,0.69,35125,1681,33444,Golden Harvest Agriculture,"South Nikkiport, WI",2023-02-11
be996df6-1780-4352-8b7d-1f927279aa49,Oranges,Fruits,3.09,35600,9049,26551,Berry Fields,"Gaithersburg, NV",2022-01-05
7ba3ccef-363a-40c5-9bbd-a451068846c5,Yogurt,Dairy,3.06,26271,3881,22390,Happy Cows Dairy,"Hagenescester, PA",2022-12-30
9bb2d8db-a7ac-4d40-9d3c-0c96cafe7153,Butter,Dairy,4.00,42819,9783,33036,Organic Valley,"Christiansenchester, PA",2022-09-11
57ad2178-9598-4981-b0f7-78a91162821e,Cheese,Dairy,9.47,18764,9816,8948,Dairyland Co-op,"Juwanburgh, IN",2022-05-10
6c8adfc3-2114-4b78-a3e2-2269a6a0dc02,Milk,Dairy,1.26,49601,14595,35006,Organic Valley,"Kurttown, NE",2023-01-27
