unique_id,ds,y
F-173,2021-03-01,0.0
F-174,2021-03-01,90.0
F-175,2021-03-01,125.0
F-176,2021-03-01,2.0
F-177,2021-03-01,56.0
F-178,2021-03-01,151.0
F-179,2021-03-01,329.0
F-180,2021-03-01,0.0
F-181,2021-03-01,38.0
F-182,2021-03-01,727.0
F-183,2021-03-01,446.0
F-184,2021-03-01,537.0
F-185,2021-03-01,1.0
F-186,2021-03-01,306.0
F-187,2021-03-01,120.0
F-188,2021-03-01,274.0
F-189,2021-03-01,295.0
F-190,2021-03-01,451.0
F-191,2021-03-01,75.0
F-193,2021-03-01,60.0
F-194,2021-03-01,82.0
F-195,2021-03-01,406.0
F-196,2021-03-01,120.0
F-197,2021-03-01,185.0
F-198,2021-03-01,179.0
F-199,2021-03-01,158.0
F-200,2021-03-01,125.0
M-001,2021-03-01,52222.0
M-002,2021-03-01,56700.0
M-003,2021-03-01,16257.0
M-004,2021-03-01,20212.0
M-005,2021-03-01,22016.0
M-006,2021-03-01,18241.0
M-007,2021-03-01,5963.0
M-008,2021-03-01,5200.0
M-009,2021-03-01,6145.0
M-010,2021-03-01,3800.0
M-011,2021-03-01,3325.0
M-013,2021-03-01,5700.0
M-014,2021-03-01,3800.0
M-016,2021-03-01,3100.0
M-017,2021-03-01,2814.0
M-018,2021-03-01,1201.0
M-019,2021-03-01,2329.0
M-020,2021-03-01,0.0
M-021,2021-03-01,3092.0
M-022,2021-03-01,2032.0
M-023,2021-03-01,1600.0
M-024,2021-03-01,0.0
M-025,2021-03-01,2140.0
M-026,2021-03-01,2400.0
M-027,2021-03-01,300.0
M-029,2021-03-01,1061.0
M-032,2021-03-01,1245.0
M-033,2021-03-01,1502.0
M-034,2021-03-01,2553.0
M-035,2021-03-01,1159.0
M-036,2021-03-01,1340.0
M-037,2021-03-01,4700.0
M-038,2021-03-01,843.0
M-039,2021-03-01,735.0
M-040,2021-03-01,720.0
M-041,2021-03-01,500.0
M-042,2021-03-01,710.0
M-043,2021-03-01,251.0
M-044,2021-03-01,0.0
M-046,2021-03-01,834.0
M-047,2021-03-01,700.0
M-048,2021-03-01,215.0
M-049,2021-03-01,500.0
M-050,2021-03-01,500.0
M-051,2021-03-01,1300.0
M-052,2021-03-01,646.0
M-053,2021-03-01,720.0
M-054,2021-03-01,912.0
M-056,2021-03-01,850.0
M-057,2021-03-01,1001.0
M-058,2021-03-01,2000.0
M-059,2021-03-01,472.0
M-060,2021-03-01,689.0
M-061,2021-03-01,0.0
M-062,2021-03-01,0.0
M-063,2021-03-01,598.0
M-064,2021-03-01,694.0
M-065,2021-03-01,505.0
M-066,2021-03-01,600.0
M-067,2021-03-01,0.0
M-068,2021-03-01,215.0
M-069,2021-03-01,0.0
M-070,2021-03-01,619.0
M-071,2021-03-01,913.0
M-072,2021-03-01,400.0
M-073,2021-03-01,1000.0
M-074,2021-03-01,562.0
M-075,2021-03-01,167.0
M-076,2021-03-01,339.0
M-077,2021-03-01,248.0
M-078,2021-03-01,0.0
M-079,2021-03-01,352.0
M-080,2021-03-01,353.0
M-081,2021-03-01,0.0
M-082,2021-03-01,330.0
M-084,2021-03-01,272.0
M-085,2021-03-01,0.0
M-086,2021-03-01,468.0
M-087,2021-03-01,337.0
M-088,2021-03-01,355.0
M-089,2021-03-01,10.0
M-090,2021-03-01,0.0
M-092,2021-03-01,251.0
M-093,2021-03-01,0.0
M-094,2021-03-01,96.0
M-095,2021-03-01,296.0
M-096,2021-03-01,379.0
M-097,2021-03-01,261.0
M-098,2021-03-01,293.0
M-099,2021-03-01,0.0
M-100,2021-03-01,0.0
M-101,2021-03-01,205.0
M-102,2021-03-01,400.0
M-103,2021-03-01,65.0
M-104,2021-03-01,772.0
M-105,2021-03-01,137.0
M-109,2021-03-01,12.0
M-110,2021-03-01,216.0
M-111,2021-03-01,100.0
M-112,2021-03-01,110.0
M-113,2021-03-01,8.0
M-114,2021-03-01,0.0
M-115,2021-03-01,123.0
M-116,2021-03-01,150.0
M-117,2021-03-01,100.0
M-118,2021-03-01,60.0
M-119,2021-03-01,201.0
M-120,2021-03-01,105.0
M-121,2021-03-01,228.0
M-122,2021-03-01,95.0
M-123,2021-03-01,167.0
M-124,2021-03-01,0.0
M-125,2021-03-01,48.0
M-126,2021-03-01,396.0
M-128,2021-03-01,5500.0
M-129,2021-03-01,100.0
M-130,2021-03-01,21.0
M-131,2021-03-01,141.0
M-133,2021-03-01,0.0
M-134,2021-03-01,3.0
M-135,2021-03-01,129.0
M-136,2021-03-01,0.0
M-137,2021-03-01,96.0
M-138,2021-03-01,200.0
M-139,2021-03-01,125.0
M-141,2021-03-01,157.0
M-142,2021-03-01,0.0
M-145,2021-03-01,100.0
M-146,2021-03-01,110.0
M-147,2021-03-01,106.0
M-149,2021-03-01,23.0
M-150,2021-03-01,0.0
M-151,2021-03-01,92.0
M-152,2021-03-01,150.0
M-153,2021-03-01,43.0
M-155,2021-03-01,9.0
M-156,2021-03-01,0.0
M-157,2021-03-01,62.0
M-158,2021-03-01,0.0
M-159,2021-03-01,150.0
M-160,2021-03-01,71.0
M-161,2021-03-01,4.0
M-162,2021-03-01,100.0
M-163,2021-03-01,86.0
M-164,2021-03-01,142.0
M-165,2021-03-01,136.0
M-166,2021-03-01,0.0
M-167,2021-03-01,61.0
M-168,2021-03-01,60.0
M-169,2021-03-01,74.0
M-171,2021-03-01,95.0
M-172,2021-03-01,200.0
M-173,2021-03-01,70.0
M-174,2021-03-01,69.0
M-175,2021-03-01,86.0
M-176,2021-03-01,77.0
M-179,2021-03-01,51.0
M-180,2021-03-01,47.0
M-181,2021-03-01,16.0
M-182,2021-03-01,98.0
M-183,2021-03-01,0.0
M-184,2021-03-01,8.0
M-185,2021-03-01,28.0
M-186,2021-03-01,165.0
M-187,2021-03-01,48.0
M-188,2021-03-01,200.0
M-189,2021-03-01,60.0
M-190,2021-03-01,45.0
M-191,2021-03-01,47.0
M-192,2021-03-01,51.0
M-193,2021-03-01,0.0
M-194,2021-03-01,33.0
M-195,2021-03-01,46.0
M-197,2021-03-01,0.0
M-198,2021-03-01,64.0
M-200,2021-03-01,10.0
R-001,2021-03-01,500.0
R-002,2021-03-01,500.0
R-011,2021-03-01,140.0
R-017,2021-03-01,20.0
R-018,2021-03-01,80.0
R-019,2021-03-01,46.0
R-024,2021-03-01,0.0
R-025,2021-03-01,200.0
R-047,2021-03-01,7.0
R-055,2021-03-01,2.0
R-065,2021-03-01,30.0
R-067,2021-03-01,0.0
R-075,2021-03-01,4.0
R-086,2021-03-01,1.0
R-097,2021-03-01,1.0
F-001,2021-04-01,3835.0
F-002,2021-04-01,573.0
F-003,2021-04-01,1739.0
F-004,2021-04-01,1290.0
F-005,2021-04-01,918.0
F-006,2021-04-01,1475.0
F-007,2021-04-01,1041.0
F-008,2021-04-01,810.0
F-009,2021-04-01,556.0
F-010,2021-04-01,832.0
F-012,2021-04-01,523.0
F-013,2021-04-01,605.0
F-014,2021-04-01,542.0
F-015,2021-04-01,788.0
F-016,2021-04-01,473.0
F-017,2021-04-01,615.0
F-018,2021-04-01,52.0
F-019,2021-04-01,0.0
F-020,2021-04-01,800.0
F-021,2021-04-01,337.0
F-022,2021-04-01,465.0
F-023,2021-04-01,395.0
F-024,2021-04-01,613.0
F-025,2021-04-01,1.0
F-026,2021-04-01,285.0
F-027,2021-04-01,282.0
F-028,2021-04-01,581.0
F-029,2021-04-01,58.0
F-030,2021-04-01,366.0
F-031,2021-04-01,123.0
F-032,2021-04-01,580.0
F-033,2021-04-01,750.0
F-034,2021-04-01,386.0
F-035,2021-04-01,229.0
F-036,2021-04-01,240.0
F-037,2021-04-01,705.0
F-038,2021-04-01,400.0
F-039,2021-04-01,505.0
F-040,2021-04-01,594.0
F-041,2021-04-01,589.0
F-042,2021-04-01,397.0
F-043,2021-04-01,135.0
F-044,2021-04-01,423.0
F-045,2021-04-01,361.0
F-046,2021-04-01,448.0
F-047,2021-04-01,440.0
F-048,2021-04-01,715.0
F-049,2021-04-01,424.0
F-050,2021-04-01,124.0
F-051,2021-04-01,307.0
F-052,2021-04-01,285.0
F-053,2021-04-01,159.0
F-054,2021-04-01,291.0
F-055,2021-04-01,434.0
F-056,2021-04-01,447.0
F-057,2021-04-01,388.0
F-058,2021-04-01,261.0
F-059,2021-04-01,215.0
F-060,2021-04-01,629.0
F-061,2021-04-01,325.0
F-062,2021-04-01,342.0
F-064,2021-04-01,620.0
F-065,2021-04-01,192.0
F-066,2021-04-01,358.0
F-067,2021-04-01,60.0
F-068,2021-04-01,209.0
F-069,2021-04-01,607.0
F-070,2021-04-01,217.0
F-071,2021-04-01,91.0
F-072,2021-04-01,499.0
F-073,2021-04-01,331.0
F-074,2021-04-01,519.0
F-075,2021-04-01,146.0
F-076,2021-04-01,79.0
F-077,2021-04-01,571.0
F-078,2021-04-01,49.0
F-079,2021-04-01,395.0
F-080,2021-04-01,425.0
F-081,2021-04-01,588.0
F-082,2021-04-01,30.0
F-083,2021-04-01,234.0
F-084,2021-04-01,315.0
F-085,2021-04-01,186.0
F-087,2021-04-01,231.0
F-088,2021-04-01,338.0
F-089,2021-04-01,0.0
F-091,2021-04-01,195.0
F-092,2021-04-01,111.0
F-093,2021-04-01,255.0
F-094,2021-04-01,151.0
F-095,2021-04-01,150.0
F-096,2021-04-01,210.0
F-097,2021-04-01,120.0
F-098,2021-04-01,148.0
F-099,2021-04-01,194.0
F-100,2021-04-01,247.0
F-101,2021-04-01,341.0
F-102,2021-04-01,236.0
F-103,2021-04-01,267.0
F-104,2021-04-01,249.0
F-105,2021-04-01,826.0
F-106,2021-04-01,591.0
F-107,2021-04-01,5.0
F-108,2021-04-01,71.0
F-109,2021-04-01,295.0
F-110,2021-04-01,186.0
F-111,2021-04-01,375.0
F-112,2021-04-01,427.0
F-113,2021-04-01,207.0
F-114,2021-04-01,0.0
F-115,2021-04-01,294.0
F-116,2021-04-01,281.0
F-117,2021-04-01,425.0
F-118,2021-04-01,353.0
F-119,2021-04-01,214.0
F-120,2021-04-01,226.0
F-122,2021-04-01,150.0
F-123,2021-04-01,534.0
F-124,2021-04-01,368.0
F-125,2021-04-01,374.0
F-126,2021-04-01,126.0
F-127,2021-04-01,282.0
F-128,2021-04-01,256.0
F-129,2021-04-01,63.0
F-130,2021-04-01,182.0
F-131,2021-04-01,105.0
F-132,2021-04-01,232.0
F-133,2021-04-01,104.0
F-134,2021-04-01,51.0
F-135,2021-04-01,0.0
F-136,2021-04-01,182.0
F-137,2021-04-01,93.0
F-138,2021-04-01,209.0
F-139,2021-04-01,0.0
F-140,2021-04-01,348.0
F-141,2021-04-01,0.0
F-142,2021-04-01,104.0
F-143,2021-04-01,205.0
F-145,2021-04-01,73.0
F-146,2021-04-01,204.0
F-147,2021-04-01,248.0
F-148,2021-04-01,114.0
F-149,2021-04-01,193.0
F-150,2021-04-01,40.0
F-153,2021-04-01,310.0
F-154,2021-04-01,0.0
F-155,2021-04-01,111.0
F-156,2021-04-01,287.0
F-157,2021-04-01,367.0
F-158,2021-04-01,157.0
F-159,2021-04-01,79.0
F-160,2021-04-01,134.0
F-161,2021-04-01,132.0
F-162,2021-04-01,264.0
F-164,2021-04-01,10.0
F-165,2021-04-01,0.0
F-166,2021-04-01,253.0
F-167,2021-04-01,272.0
F-168,2021-04-01,0.0
F-169,2021-04-01,197.0
F-170,2021-04-01,1240.0
F-171,2021-04-01,93.0
F-172,2021-04-01,180.0
F-173,2021-04-01,156.0
F-174,2021-04-01,60.0
F-175,2021-04-01,10.0
F-176,2021-04-01,15.0
F-177,2021-04-01,84.0
F-178,2021-04-01,261.0
F-179,2021-04-01,189.0
F-180,2021-04-01,0.0
F-181,2021-04-01,42.0
F-182,2021-04-01,397.0
F-183,2021-04-01,254.0
F-184,2021-04-01,145.0
F-185,2021-04-01,56.0
F-186,2021-04-01,300.0
F-187,2021-04-01,90.0
F-188,2021-04-01,258.0
F-189,2021-04-01,262.0
F-190,2021-04-01,264.0
F-191,2021-04-01,221.0
F-193,2021-04-01,3.0
F-194,2021-04-01,96.0
F-195,2021-04-01,268.0
F-196,2021-04-01,0.0
F-197,2021-04-01,249.0
F-198,2021-04-01,232.0
F-199,2021-04-01,124.0
F-200,2021-04-01,81.0
M-001,2021-04-01,60201.0
M-002,2021-04-01,46000.0
M-003,2021-04-01,17050.0
M-004,2021-04-01,23953.0
M-005,2021-04-01,24350.0
M-006,2021-04-01,14063.0
M-007,2021-04-01,7390.0
M-008,2021-04-01,6201.0
M-009,2021-04-01,7167.0
M-010,2021-04-01,3500.0
M-011,2021-04-01,2615.0
M-013,2021-04-01,5700.0
M-014,2021-04-01,4100.0
M-016,2021-04-01,4650.0
M-017,2021-04-01,3381.0
M-018,2021-04-01,965.0
M-019,2021-04-01,3138.0
M-020,2021-04-01,0.0
M-021,2021-04-01,3468.0
M-022,2021-04-01,1670.0
M-023,2021-04-01,2800.0
M-024,2021-04-01,0.0
M-025,2021-04-01,2900.0
M-026,2021-04-01,2100.0
M-027,2021-04-01,1100.0
M-029,2021-04-01,1549.0
M-032,2021-04-01,1000.0
M-033,2021-04-01,798.0
M-034,2021-04-01,2287.0
M-035,2021-04-01,1308.0
M-036,2021-04-01,1200.0
M-037,2021-04-01,5000.0
M-038,2021-04-01,1214.0
M-039,2021-04-01,555.0
M-040,2021-04-01,1199.0
M-041,2021-04-01,500.0
M-042,2021-04-01,708.0
M-043,2021-04-01,99.0
M-044,2021-04-01,0.0
M-046,2021-04-01,859.0
M-047,2021-04-01,1350.0
M-048,2021-04-01,637.0
M-049,2021-04-01,900.0
M-050,2021-04-01,1250.0
M-051,2021-04-01,2300.0
M-052,2021-04-01,767.0
M-053,2021-04-01,971.0
M-054,2021-04-01,1103.0
M-056,2021-04-01,1600.0
M-057,2021-04-01,1194.0
M-058,2021-04-01,1700.0
M-059,2021-04-01,444.0
M-060,2021-04-01,491.0
M-061,2021-04-01,0.0
M-062,2021-04-01,1400.0
M-063,2021-04-01,482.0
M-064,2021-04-01,736.0
M-065,2021-04-01,373.0
M-066,2021-04-01,600.0
M-067,2021-04-01,0.0
M-068,2021-04-01,341.0
M-069,2021-04-01,0.0
M-070,2021-04-01,389.0
M-071,2021-04-01,849.0
M-072,2021-04-01,1100.0
M-073,2021-04-01,800.0
M-074,2021-04-01,534.0
M-075,2021-04-01,191.0
M-076,2021-04-01,154.0
M-077,2021-04-01,141.0
M-078,2021-04-01,1.0
M-079,2021-04-01,249.0
M-080,2021-04-01,287.0
M-081,2021-04-01,0.0
M-082,2021-04-01,280.0
M-084,2021-04-01,212.0
M-085,2021-04-01,375.0
M-086,2021-04-01,329.0
M-087,2021-04-01,38.0
M-088,2021-04-01,354.0
M-089,2021-04-01,0.0
M-090,2021-04-01,1.0
M-092,2021-04-01,237.0
M-093,2021-04-01,0.0
M-094,2021-04-01,96.0
M-095,2021-04-01,240.0
M-096,2021-04-01,333.0
M-097,2021-04-01,197.0
M-098,2021-04-01,256.0
M-099,2021-04-01,200.0
M-100,2021-04-01,0.0
M-101,2021-04-01,6.0
M-102,2021-04-01,80.0
M-103,2021-04-01,56.0
M-104,2021-04-01,749.0
M-105,2021-04-01,130.0
M-109,2021-04-01,55.0
M-110,2021-04-01,115.0
M-111,2021-04-01,100.0
M-112,2021-04-01,215.0
M-113,2021-04-01,0.0
M-114,2021-04-01,600.0
M-115,2021-04-01,104.0
M-116,2021-04-01,136.0
M-117,2021-04-01,100.0
M-118,2021-04-01,113.0
M-119,2021-04-01,193.0
M-120,2021-04-01,98.0
M-121,2021-04-01,209.0
M-122,2021-04-01,194.0
M-123,2021-04-01,147.0
M-124,2021-04-01,0.0
M-125,2021-04-01,24.0
M-126,2021-04-01,394.0
M-128,2021-04-01,4500.0
M-129,2021-04-01,100.0
M-130,2021-04-01,13.0
M-131,2021-04-01,114.0
M-133,2021-04-01,100.0
M-134,2021-04-01,71.0
M-135,2021-04-01,124.0
M-136,2021-04-01,0.0
M-137,2021-04-01,79.0
M-138,2021-04-01,50.0
M-139,2021-04-01,0.0
M-141,2021-04-01,133.0
M-142,2021-04-01,0.0
M-145,2021-04-01,150.0
M-146,2021-04-01,103.0
M-147,2021-04-01,88.0
M-149,2021-04-01,86.0
M-150,2021-04-01,0.0
M-151,2021-04-01,93.0
M-152,2021-04-01,208.0
M-153,2021-04-01,13.0
M-155,2021-04-01,14.0
M-156,2021-04-01,100.0
M-157,2021-04-01,41.0
M-158,2021-04-01,0.0
M-159,2021-04-01,177.0
M-160,2021-04-01,97.0
M-161,2021-04-01,0.0
M-162,2021-04-01,88.0
M-163,2021-04-01,83.0
M-164,2021-04-01,82.0
M-165,2021-04-01,163.0
M-166,2021-04-01,0.0
M-167,2021-04-01,4.0
M-168,2021-04-01,73.0
M-169,2021-04-01,77.0
M-171,2021-04-01,100.0
M-172,2021-04-01,300.0
M-173,2021-04-01,57.0
M-174,2021-04-01,57.0
M-175,2021-04-01,82.0
M-176,2021-04-01,96.0
M-179,2021-04-01,82.0
M-180,2021-04-01,42.0
M-181,2021-04-01,50.0
M-182,2021-04-01,157.0
M-183,2021-04-01,0.0
M-184,2021-04-01,5.0
M-185,2021-04-01,51.0
M-186,2021-04-01,123.0
M-187,2021-04-01,42.0
M-188,2021-04-01,0.0
M-189,2021-04-01,70.0
M-190,2021-04-01,68.0
M-191,2021-04-01,91.0
M-192,2021-04-01,61.0
M-193,2021-04-01,0.0
M-194,2021-04-01,48.0
M-195,2021-04-01,47.0
M-197,2021-04-01,0.0
M-198,2021-04-01,46.0
M-200,2021-04-01,1.0
R-001,2021-04-01,1000.0
R-002,2021-04-01,500.0
R-011,2021-04-01,200.0
R-017,2021-04-01,25.0
R-018,2021-04-01,100.0
R-019,2021-04-01,41.0
R-024,2021-04-01,40.0
R-025,2021-04-01,40.0
R-047,2021-04-01,7.0
R-055,2021-04-01,2.0
R-065,2021-04-01,20.0
R-067,2021-04-01,5.0
R-075,2021-04-01,6.0
R-086,2021-04-01,2.0
R-097,2021-04-01,3.0
F-001,2021-05-01,4744.0
F-002,2021-05-01,1543.0
F-003,2021-05-01,2792.0
F-004,2021-05-01,1628.0
F-005,2021-05-01,1243.0
F-006,2021-05-01,1510.0
F-007,2021-05-01,1393.0
F-008,2021-05-01,834.0
F-009,2021-05-01,779.0
F-010,2021-05-01,871.0
F-012,2021-05-01,948.0
F-013,2021-05-01,914.0
F-014,2021-05-01,783.0
F-015,2021-05-01,690.0
F-016,2021-05-01,540.0
F-017,2021-05-01,742.0
F-018,2021-05-01,196.0
F-019,2021-05-01,90.0
F-020,2021-05-01,485.0
F-021,2021-05-01,640.0
F-022,2021-05-01,546.0
F-023,2021-05-01,760.0
F-024,2021-05-01,627.0
F-025,2021-05-01,113.0
F-026,2021-05-01,271.0
F-027,2021-05-01,258.0
F-028,2021-05-01,739.0
F-029,2021-05-01,88.0
F-030,2021-05-01,590.0
F-031,2021-05-01,10.0
F-032,2021-05-01,628.0
F-033,2021-05-01,971.0
F-034,2021-05-01,499.0
F-035,2021-05-01,351.0
F-036,2021-05-01,270.0
F-037,2021-05-01,585.0
F-038,2021-05-01,585.0
F-039,2021-05-01,785.0
F-040,2021-05-01,576.0
F-041,2021-05-01,469.0
F-042,2021-05-01,343.0
F-043,2021-05-01,129.0
F-044,2021-05-01,443.0
F-045,2021-05-01,180.0
F-046,2021-05-01,511.0
F-047,2021-05-01,261.0
F-048,2021-05-01,350.0
F-049,2021-05-01,323.0
F-050,2021-05-01,270.0
F-051,2021-05-01,269.0
F-052,2021-05-01,325.0
F-053,2021-05-01,257.0
F-054,2021-05-01,212.0
F-055,2021-05-01,698.0
F-056,2021-05-01,306.0
F-057,2021-05-01,483.0
F-058,2021-05-01,178.0
F-059,2021-05-01,338.0
F-060,2021-05-01,264.0
F-061,2021-05-01,367.0
F-062,2021-05-01,413.0
F-064,2021-05-01,498.0
F-065,2021-05-01,279.0
F-066,2021-05-01,60.0
F-067,2021-05-01,60.0
F-068,2021-05-01,135.0
F-069,2021-05-01,524.0
F-070,2021-05-01,230.0
F-071,2021-05-01,172.0
F-072,2021-05-01,457.0
F-073,2021-05-01,352.0
F-074,2021-05-01,566.0
F-075,2021-05-01,216.0
F-076,2021-05-01,113.0
F-077,2021-05-01,759.0
F-078,2021-05-01,497.0
F-079,2021-05-01,341.0
F-080,2021-05-01,619.0
F-081,2021-05-01,543.0
F-082,2021-05-01,215.0
F-083,2021-05-01,314.0
F-084,2021-05-01,471.0
F-085,2021-05-01,256.0
F-087,2021-05-01,482.0
F-088,2021-05-01,386.0
F-089,2021-05-01,10.0
F-091,2021-05-01,319.0
F-092,2021-05-01,213.0
F-093,2021-05-01,117.0
F-094,2021-05-01,1.0
F-095,2021-05-01,240.0
F-096,2021-05-01,328.0
F-097,2021-05-01,113.0
F-098,2021-05-01,241.0
F-099,2021-05-01,122.0
F-100,2021-05-01,194.0
F-101,2021-05-01,416.0
F-102,2021-05-01,346.0
F-103,2021-05-01,166.0
F-104,2021-05-01,310.0
F-105,2021-05-01,596.0
F-106,2021-05-01,599.0
F-107,2021-05-01,67.0
F-108,2021-05-01,294.0
F-109,2021-05-01,472.0
F-110,2021-05-01,289.0
F-111,2021-05-01,270.0
F-112,2021-05-01,459.0
F-113,2021-05-01,210.0
F-114,2021-05-01,197.0
F-115,2021-05-01,354.0
F-116,2021-05-01,222.0
F-117,2021-05-01,342.0
F-118,2021-05-01,464.0
F-119,2021-05-01,159.0
F-120,2021-05-01,236.0
F-122,2021-05-01,93.0
F-123,2021-05-01,430.0
F-124,2021-05-01,506.0
F-125,2021-05-01,334.0
F-126,2021-05-01,112.0
F-127,2021-05-01,72.0
F-128,2021-05-01,157.0
F-129,2021-05-01,86.0
F-130,2021-05-01,150.0
F-131,2021-05-01,21.0
F-132,2021-05-01,290.0
F-133,2021-05-01,520.0
F-134,2021-05-01,90.0
F-135,2021-05-01,0.0
F-136,2021-05-01,275.0
F-137,2021-05-01,128.0
F-138,2021-05-01,183.0
F-139,2021-05-01,487.0
F-140,2021-05-01,474.0
F-141,2021-05-01,0.0
F-142,2021-05-01,100.0
F-143,2021-05-01,235.0
F-145,2021-05-01,57.0
F-146,2021-05-01,276.0
F-147,2021-05-01,447.0
F-148,2021-05-01,100.0
F-149,2021-05-01,244.0
F-150,2021-05-01,135.0
F-153,2021-05-01,140.0
F-154,2021-05-01,0.0
F-155,2021-05-01,438.0
F-156,2021-05-01,185.0
F-157,2021-05-01,284.0
F-158,2021-05-01,89.0
F-159,2021-05-01,121.0
F-160,2021-05-01,196.0
F-161,2021-05-01,260.0
F-162,2021-05-01,135.0
F-164,2021-05-01,99.0
F-165,2021-05-01,0.0
F-166,2021-05-01,236.0
F-167,2021-05-01,330.0
F-168,2021-05-01,0.0
F-169,2021-05-01,237.0
F-170,2021-05-01,401.0
F-171,2021-05-01,254.0
F-172,2021-05-01,210.0
F-173,2021-05-01,92.0
F-174,2021-05-01,50.0
F-175,2021-05-01,332.0
F-176,2021-05-01,3.0
F-177,2021-05-01,196.0
F-178,2021-05-01,72.0
F-179,2021-05-01,358.0
F-180,2021-05-01,122.0
F-181,2021-05-01,103.0
F-182,2021-05-01,438.0
F-183,2021-05-01,301.0
F-184,2021-05-01,320.0
F-185,2021-05-01,7.0
F-186,2021-05-01,145.0
F-187,2021-05-01,40.0
F-188,2021-05-01,132.0
F-189,2021-05-01,263.0
F-190,2021-05-01,302.0
F-191,2021-05-01,160.0
F-193,2021-05-01,122.0
F-194,2021-05-01,134.0
F-195,2021-05-01,192.0
F-196,2021-05-01,0.0
F-197,2021-05-01,208.0
F-198,2021-05-01,157.0
F-199,2021-05-01,159.0
F-200,2021-05-01,185.0
M-001,2021-05-01,75720.0
M-002,2021-05-01,47868.0
M-003,2021-05-01,15007.0
M-004,2021-05-01,18774.0
M-005,2021-05-01,19838.0
M-006,2021-05-01,15415.0
M-007,2021-05-01,6381.0
M-008,2021-05-01,6000.0
M-009,2021-05-01,7522.0
M-010,2021-05-01,4000.0
M-011,2021-05-01,5434.0
M-013,2021-05-01,2616.0
M-014,2021-05-01,3800.0
M-016,2021-05-01,3600.0
M-017,2021-05-01,3638.0
M-018,2021-05-01,701.0
M-019,2021-05-01,1844.0
M-020,2021-05-01,0.0
M-021,2021-05-01,3486.0
M-022,2021-05-01,1979.0
M-023,2021-05-01,2250.0
M-024,2021-05-01,732.0
M-025,2021-05-01,2600.0
M-026,2021-05-01,2300.0
M-027,2021-05-01,900.0
M-029,2021-05-01,1564.0
M-032,2021-05-01,1305.0
M-033,2021-05-01,0.0
M-034,2021-05-01,2082.0
M-035,2021-05-01,1298.0
M-036,2021-05-01,1200.0
M-037,2021-05-01,3800.0
M-038,2021-05-01,829.0
M-039,2021-05-01,630.0
M-040,2021-05-01,847.0
M-041,2021-05-01,850.0
M-042,2021-05-01,1002.0
M-043,2021-05-01,1016.0
M-044,2021-05-01,50.0
M-046,2021-05-01,960.0
M-047,2021-05-01,550.0
M-048,2021-05-01,525.0
M-049,2021-05-01,1000.0
M-050,2021-05-01,1750.0
M-051,2021-05-01,600.0
M-052,2021-05-01,645.0
M-053,2021-05-01,1549.0
M-054,2021-05-01,850.0
M-056,2021-05-01,1150.0
M-057,2021-05-01,426.0
M-058,2021-05-01,1600.0
M-059,2021-05-01,603.0
M-060,2021-05-01,379.0
M-061,2021-05-01,0.0
M-062,2021-05-01,1250.0
M-063,2021-05-01,578.0
M-064,2021-05-01,840.0
M-065,2021-05-01,600.0
M-066,2021-05-01,400.0
M-067,2021-05-01,0.0
M-068,2021-05-01,349.0
M-069,2021-05-01,142.0
M-070,2021-05-01,321.0
M-071,2021-05-01,846.0
M-072,2021-05-01,800.0
M-073,2021-05-01,700.0
M-074,2021-05-01,1140.0
M-075,2021-05-01,253.0
M-076,2021-05-01,246.0
M-077,2021-05-01,305.0
M-078,2021-05-01,599.0
M-079,2021-05-01,247.0
M-080,2021-05-01,340.0
M-081,2021-05-01,200.0
M-082,2021-05-01,292.0
M-084,2021-05-01,157.0
M-085,2021-05-01,250.0
M-086,2021-05-01,427.0
M-087,2021-05-01,450.0
M-088,2021-05-01,315.0
M-089,2021-05-01,9.0
M-090,2021-05-01,0.0
M-092,2021-05-01,232.0
M-093,2021-05-01,489.0
M-094,2021-05-01,100.0
M-095,2021-05-01,238.0
M-096,2021-05-01,179.0
M-097,2021-05-01,254.0
M-098,2021-05-01,373.0
M-099,2021-05-01,200.0
M-100,2021-05-01,600.0
M-101,2021-05-01,26.0
M-102,2021-05-01,0.0
M-103,2021-05-01,67.0
M-104,2021-05-01,827.0
M-105,2021-05-01,203.0
M-109,2021-05-01,194.0
M-110,2021-05-01,162.0
M-111,2021-05-01,300.0
M-112,2021-05-01,218.0
M-113,2021-05-01,0.0
M-114,2021-05-01,1500.0
M-115,2021-05-01,127.0
M-116,2021-05-01,182.0
M-117,2021-05-01,300.0
M-118,2021-05-01,103.0
M-119,2021-05-01,93.0
M-120,2021-05-01,138.0
M-121,2021-05-01,288.0
M-122,2021-05-01,208.0
M-123,2021-05-01,174.0
M-124,2021-05-01,3.0
M-125,2021-05-01,88.0
M-126,2021-05-01,408.0
M-128,2021-05-01,5000.0
M-129,2021-05-01,100.0
M-130,2021-05-01,21.0
M-131,2021-05-01,123.0
M-133,2021-05-01,300.0
M-134,2021-05-01,12.0
M-135,2021-05-01,133.0
M-136,2021-05-01,0.0
M-137,2021-05-01,73.0
M-138,2021-05-01,350.0
M-139,2021-05-01,0.0
M-141,2021-05-01,151.0
M-142,2021-05-01,0.0
M-145,2021-05-01,100.0
M-146,2021-05-01,96.0
M-147,2021-05-01,124.0
M-149,2021-05-01,59.0
M-150,2021-05-01,0.0
M-151,2021-05-01,86.0
M-152,2021-05-01,40.0
M-153,2021-05-01,34.0
